chrom	start	end	peak_number	foldchange	-log10pvalue	-log10qvalue	relative_summit_pos
chr2	38778087	38778245	26717	5.55296	9.004430000000003	6.31281	105
chr2	39851711	39851908	26737	4.9249800000000015	7.9680399999999985	5.3388300000000015	68
chr2	40287775	40287980	26742	3.9664	5.33485	2.88225	151
chr2	41840823	41841230	26757	5.61383	10.15934	7.409560000000001	110
chr2	42009817	42010025	26762	6.6045	13.08071	10.2128	92
chr2	42060792	42060952	26763	5.2589	7.8982800000000015	5.27054	69
chr2	42438757	42439020	26778	3.56976	4.51031	2.13461	157
chr2	42959404	42959653	26792	4.61129	6.86273	4.298769999999998	91
chr2	43169290	43169616	26809	5.61383	10.15934	7.409560000000001	93
chr2	43233487	43233778	26823	4.75968	7.1013	4.51853	156
chr2	43266689	43266980	26825	3.9627	5.80311	3.3199300000000003	107
chr2	44167888	44168136	26856	5.9401	12.27195	9.4331	133
chr2	45238131	45238337	26870	5.94721	9.9974	7.264769999999999	92
chr2	45756692	45756955	26886	7.679489999999999	14.49004	11.5645	111
chr2	45834002	45834230	26889	6.33756	11.39846	8.594389999999999	89
chr2	46500095	46500299	26906	4.17893	5.44949	2.9921	150
chr2	46983267	46983524	26922	4.57319	7.08312	4.51043	107
chr2	47002614	47002942	26924	7.07154	16.146620000000002	13.16298	171
chr2	47072593	47073110	26929	10.46589	29.26081	25.90397	279
chr2	47554429	47554592	26942	4.62315	7.45915	4.8600400000000015	79
chr2	47786037	47786269	26947	6.14839	10.69782	7.93003	139
chr2	48146715	48146903	26956	4.29293	6.6154199999999985	4.07253	88
chr2	48250031	48250332	26958	5.65724	11.3511	8.54958	143
chr2	48530926	48531150	26970	4.38242	5.9849	3.48213	81
chr2	50492512	50492685	26977	4.89836	6.792669999999998	4.24077	31
chr2	51511090	51511429	26979	6.59875	10.69613	7.929589999999999	77
chr2	53202179	53202402	26990	7.73925	15.975129999999998	13.00157	129
chr2	55049431	55049589	27027	3.17312	3.72998	1.45064	3
chr2	55112356	55112628	27032	4.75968	7.1013	4.51853	63
chr2	55281585	55281745	27038	4.62315	7.45915	4.8600400000000015	90
chr2	55871619	55871923	27049	5.61383	10.15934	7.409560000000001	222
chr2	57760619	57760777	27063	4.47357	6.64025	4.0959	42
chr2	58046923	58047263	27065	5.90445	9.23997	6.536569999999998	221
chr2	60414507	60414678	27087	6.35864	10.30895	7.55542	108
chr2	60527837	60528037	27093	4.75968	7.1013	4.51853	145
chr2	60629605	60629763	27099	5.18607	7.78235	5.16946	42
chr2	60745885	60746099	27102	5.55296	9.004430000000003	6.31281	129
chr2	61144852	61145144	27113	8.72608	17.673820000000006	14.63489	144
chr2	61419233	61419411	27118	5.49021	8.26632	5.62086	68
chr2	61450252	61450445	27122	6.36787	9.98364	7.25542	141
chr2	62304078	62304276	27148	4.8144300000000015	8.40858	5.75307	76
chr2	62506090	62506284	27154	4.52542	6.20815	3.68939	80
chr2	63378698	63378878	27162	5.43393	7.892760000000001	5.26716	80
chr2	64260917	64261105	27175	4.23377	5.7529	3.27785	40
chr2	64277263	64277541	27176	4.20547	7.57828	4.97293	129
chr2	64405789	64405969	27179	5.15632	8.03704	5.398	77
chr2	64609342	64609554	27185	3.9627	5.80311	3.3199300000000003	126
chr2	65017412	65017593	27214	5.61383	10.15934	7.409560000000001	123
chr2	65024616	65024775	27216	4.62315	7.45915	4.8600400000000015	41
chr2	65301244	65301507	27235	5.15425	8.03369	5.398	109
chr2	65357962	65358259	27237	4.62315	7.45915	4.8600400000000015	117
chr2	65377693	65378112	27240	5.81974	9.10423	6.41094	266
chr2	65435731	65435938	27245	6.15376	11.08769	8.30331	125
chr2	66438512	66438710	27261	6.26741	10.16186	7.41184	134
chr2	66477577	66477735	27263	4.36304	6.19962	3.68121	52
chr2	68157429	68157638	27277	5.08052	7.6142	5.0063900000000015	113
chr2	68368031	68368315	27286	7.5361600000000015	14.2501	11.32968	139
chr2	69163184	69163353	27309	5.08052	7.6142	5.0063900000000015	98
chr2	69271985	69272212	27313	3.9627	5.80311	3.3199300000000003	114
chr2	69307502	69307701	27317	3.39434	4.84054	2.44286	65
chr2	69436997	69437179	27319	3.9664	5.33485	2.88225	51
chr2	69577632	69577861	27322	5.9496	10.00133	7.264769999999999	117
chr2	69634323	69634482	27326	3.6772	5.55754	3.09058	83
chr2	69704313	69704495	27332	5.51041	8.29847	5.65259	87
chr2	69704545	69704750	27333	4.29293	6.6154199999999985	4.07253	66
chr2	69724747	69724956	27334	4.89836	6.792669999999998	4.24077	94
chr2	70078525	70078729	27349	4.80865	8.71831	6.05081	146
chr2	70124969	70125127	27356	4.4290699999999985	6.05771	3.55346	52
chr2	70190909	70191231	27364	14.14017	31.39947	27.9939	169
chr2	70470391	70470551	27371	4.99557	7.77614	5.16345	73
chr2	70516079	70516273	27375	4.86596	7.27158	4.68393	82
chr2	70553812	70553970	27378	4.75777	7.09823	4.51853	62
chr2	70596755	70597129	27383	4.95338	8.33222	5.67935	93
chr2	71276440	71276666	27409	4.44784	6.87482	4.31019	117
chr2	71713920	71714098	27411	4.77041	6.8438	4.28984	154
chr2	71834303	71834539	27413	3.4633300000000005	5.39995	2.9447400000000004	94
chr2	71892690	71892848	27417	5.37984	8.721160000000001	6.0521400000000005	75
chr2	71921011	71921359	27418	6.38186	10.34639	7.591289999999999	113
chr2	73489195	73489353	27444	4.75777	7.09823	4.51853	49
chr2	73828751	73829057	27449	7.5361600000000015	14.2501	11.32968	153
chr2	73952554	73952728	27454	4.29293	6.6154199999999985	4.07253	121
chr2	73972968	73973126	27455	4.36129	6.19684	3.68121	89
chr2	74297490	74297735	27473	10.22313	20.70478	17.57516	126
chr2	74457636	74457825	27481	3.87613	4.98236	2.56331	137
chr2	74482583	74482893	27486	5.16523	7.4668800000000015	4.86731	127
chr2	74817225	74817463	27496	4.62315	7.45915	4.8600400000000015	22
chr2	74836057	74836268	27498	5.29609	7.95746	5.3291	122
chr2	75035535	75035741	27509	5.15632	8.03704	5.398	91
chr2	78293860	78294018	27519	3.95195	4.9151099999999985	2.49904	73
chr2	82327515	82327700	27534	6.5736300000000005	11.01959	8.243260000000001	95
chr2	82330092	82330432	27535	5.2043800000000005	7.528789999999999	4.9265300000000005	192
chr2	85587736	85587947	27591	4.21946	5.73055	3.25816	114
chr2	85595611	85595776	27593	4.62315	7.45915	4.8600400000000015	66
chr2	85672540	85672825	27601	6.74288	12.0765	9.24931	136
chr2	85694182	85694360	27602	7.08315	13.48501	10.59811	65
chr2	85745523	85745860	27610	4.75968	7.1013	4.51853	279
chr2	85853300	85853461	27615	4.75968	7.1013	4.51853	72
chr2	85887568	85887945	27617	5.55296	9.004430000000003	6.31281	74
chr2	85994065	85994358	27621	5.67721	8.87573	6.20361	84
chr2	86441642	86441800	27639	3.96481	5.33235	2.88225	120
chr2	86563054	86563218	27640	3.84274	5.1408	2.70767	144
chr2	88015917	88016243	27648	4.71339	6.50218	3.96743	210
chr2	88450364	88450590	27663	4.94761	9.97579	7.2488199999999985	89
chr2	92081174	92081462	27677	3.79667	15.3871	12.42489	146
chr2	95165609	95165840	27685	6.33756	11.39846	8.594389999999999	146
chr2	96329486	96329791	27700	6.08148	9.52371	6.81372	241
chr2	96538700	96538858	27705	4.35723	5.72602	3.25379	139
chr2	96665222	96665380	27707	4.52542	6.20815	3.68939	112
chr2	97846060	97846218	27730	4.91766	6.82307	4.270569999999998	39
chr2	98039548	98039706	27743	4.24293	7.083080000000002	4.51043	60
chr2	98444719	98444999	27753	8.4841	15.36992	12.40859	124
chr2	98772124	98772481	27773	4.52579	7.8878	5.26716	274
chr2	99066773	99066935	27775	5.73283	9.29726	6.59191	96
chr2	99150780	99150995	27778	4.54188	6.23388	3.71204	102
chr2	100173965	100174132	27802	3.30225	4.28263	1.9329	110
chr2	100562633	100563082	27812	3.0773200000000003	4.66485	2.28043	321
chr2	100563148	100563360	27813	6.15376	11.08769	8.30331	67
chr2	100780660	100780868	27816	3.68717	4.50941	2.13461	126
chr2	101113772	101113999	27828	5.79178	10.10064	7.356210000000001	93
chr2	101179943	101180248	27834	4.62315	7.45915	4.8600400000000015	219
chr2	101361113	101361274	27843	3.9664	5.33485	2.88225	98
chr2	101474933	101475408	27851	13.08912	31.56754	28.15452	272
chr2	101956754	101956961	27866	5.96776	9.67802	6.95984	89
chr2	102030743	102031017	27869	4.75968	7.1013	4.51853	125
chr2	102234329	102234517	27880	4.29293	6.6154199999999985	4.07253	74
chr2	102262176	102262461	27884	5.08052	7.6142	5.0063900000000015	170
chr2	104378837	104378995	27904	4.44594	5.8642699999999985	3.3680800000000004	110
chr2	105037840	105038196	27910	10.9233	21.86953	18.70523	139
chr2	105100093	105100259	27911	3.21595	4.72949	2.33968	75
chr2	105261184	105261382	27913	5.15632	8.03704	5.398	141
chr2	105796196	105796378	27926	4.62315	7.45915	4.8600400000000015	99
chr2	108305079	108305250	27945	3.30225	4.28263	1.9329	95
chr2	109324911	109325123	27970	6.33756	11.39846	8.594389999999999	123
chr2	109470617	109470883	27974	8.50578	15.85986	12.88896	135
chr2	109614055	109614213	27975	4.29293	6.6154199999999985	4.07253	121
chr2	110994307	110994550	27982	5.9496	10.00133	7.264769999999999	135
chr2	111121220	111121378	27989	3.63248	5.02459	2.59822	35
chr2	111227277	111227439	27996	4.23377	5.7529	3.27785	129
chr2	111570412	111570571	27999	5.43393	7.892760000000001	5.26716	148
chr2	111671498	111671656	28003	4.47357	6.64025	4.0959	82
chr2	111697674	111697847	28005	5.73283	9.29726	6.59191	68
chr2	112005482	112005677	28016	5.69714	8.9077	6.23177	147
chr2	112255035	112255248	28021	5.37984	8.721160000000001	6.0521400000000005	96
chr2	112276047	112276209	28024	5.15632	8.03704	5.398	91
chr2	112699251	112699411	28038	4.91385	7.34817	4.75654	60
chr2	112836744	112836920	28049	5.55296	9.004430000000003	6.31281	49
chr2	112941850	112942033	28053	4.29293	6.6154199999999985	4.07253	48
chr2	118921687	118921847	28105	4.85475	6.9768300000000005	4.40873	121
chr2	119544169	119544435	28127	5.18607	7.78235	5.16946	153
chr2	120012804	120013114	28137	7.54143	12.98071	10.11826	148
chr2	120177304	120177561	28139	5.61383	10.15934	7.409560000000001	140
chr2	120223058	120223566	28140	3.4633300000000005	5.39995	2.9447400000000004	353
chr2	120273396	120273583	28143	4.4290699999999985	6.05771	3.55346	106
chr2	120546289	120546570	28151	3.39434	4.84054	2.44286	82
chr2	121698529	121698815	28167	4.75777	7.09823	4.51853	204
chr2	127065617	127065831	28193	4.09488	5.53592	3.07448	67
chr2	127313471	127313632	28206	6.26741	10.16186	7.41184	55
chr2	127498527	127498701	28212	6.14839	10.69782	7.93003	82
chr2	127857546	127857718	28222	4.65715	6.66505	4.1177	69
chr2	127924251	127924409	28228	4.36304	6.19962	3.68121	12
chr2	128027226	128027615	28232	10.23719	21.8175	18.65359	248
chr2	128686341	128686763	28248	10.651	20.88648	17.754360000000005	228
chr2	129481980	129482143	28254	5.57191	8.39635	5.7413300000000005	90
chr2	130385842	130386078	28274	8.89188	16.03937	13.06095	78
chr2	131668894	131669176	28292	9.38588	17.30892	14.28144	153
chr2	133964429	133964638	28311	3.6772	5.55754	3.09058	54
chr2	133977444	133977678	28313	9.17088	17.92098	14.8776	135
chr2	135952985	135953180	28350	5.45026	8.20275	5.55897	116
chr2	136134162	136134445	28364	4.70023	9.15436	6.45866	179
chr2	136226106	136226365	28369	5.55296	9.004430000000003	6.31281	126
chr2	136311454	136311623	28376	3.67361	4.48875	2.12698	59
chr2	136495685	136495873	28384	5.18473	7.49771	4.89618	75
chr2	137689718	137689893	28392	5.43393	7.892760000000001	5.26716	35
chr2	137802142	137802351	28398	4.10077	5.78178	3.30492	147
chr2	137964431	137964673	28404	6.8627699999999985	11.48851	8.68155	133
chr2	138516132	138516395	28412	5.18473	7.49771	4.89618	121
chr2	141968624	141968782	28431	5.43393	7.892760000000001	5.26716	64
chr2	144524332	144524527	28465	6.1353800000000005	9.94884	7.22307	89
chr2	149021281	149021502	28524	8.327210000000001	14.67738	11.74618	99
chr2	149860581	149860818	28534	7.5361600000000015	14.2501	11.32968	115
chr2	151289837	151290039	28548	4.36304	6.19962	3.68121	113
chr2	152049435	152049800	28559	5.90445	9.23997	6.536569999999998	211
chr2	152051553	152051713	28561	4.54188	6.23388	3.71204	33
chr2	156476959	156477121	28592	5.9496	10.00133	7.264769999999999	74
chr2	156659271	156659483	28594	3.9627	5.80311	3.3199300000000003	119
chr2	156908914	156909127	28597	4.75968	7.1013	4.51853	128
chr2	157046474	157046635	28598	3.63248	5.02459	2.59822	57
chr2	157420827	157421145	28601	6.71035	12.43011	9.58235	194
chr2	157469438	157469742	28607	8.39789	14.793170000000002	11.85653	146
chr2	158159926	158160232	28617	7.0338699999999985	19.30741	16.220660000000002	168
chr2	158968384	158968816	28626	5.88304	9.20566	6.50928	173
chr2	159249677	159249917	28629	6.26945	9.8254	7.1032199999999985	134
chr2	159250116	159250340	28630	8.230319999999999	14.518770000000002	11.59301	108
chr2	159620930	159621093	28640	4.20547	7.57828	4.97293	56
chr2	159706598	159706799	28646	5.61383	10.15934	7.409560000000001	65
chr2	159801884	159802227	28648	6.34624	11.0259	8.243260000000001	217
chr2	160406878	160407094	28661	4.75968	7.1013	4.51853	126
chr2	160570563	160570790	28665	6.34624	11.0259	8.243260000000001	116
chr2	160666408	160666596	28671	3.9627	5.80311	3.3199300000000003	75
chr2	160704396	160704578	28673	5.55296	9.004430000000003	6.31281	139
chr2	160726146	160726413	28674	6.74288	12.0765	9.24931	128
chr2	161160159	161160454	28679	14.46198	33.92014	30.4579	163
chr2	162126181	162126482	28694	4.35086	9.34973	6.64325	152
chr2	163348932	163349269	28707	4.75968	7.1013	4.51853	100
chr2	165897844	165898114	28716	4.95338	8.33222	5.67935	135
chr2	166643003	166643240	28720	9.26816	18.08259	15.03656	114
chr2	168040005	168040163	28729	5.08052	7.6142	5.0063900000000015	116
chr2	168490444	168490813	28742	6.5736300000000005	11.01959	8.243260000000001	129
chr2	168679233	168679452	28747	7.54143	12.98071	10.11826	93
chr2	168890211	168890486	28750	5.76412	9.69567	6.97618	104
chr2	169069453	169069719	28754	3.96007	6.3057300000000005	3.77982	114
chr2	169977574	169977732	28767	4.93994	6.85819	4.29577	53
chr2	170973471	170973651	28783	5.90445	9.23997	6.536569999999998	67
chr2	171161049	171161326	28787	5.06986	7.31623	4.72699	142
chr2	171522016	171522427	28795	3.9664	5.33485	2.88225	300
chr2	172085227	172085501	28809	5.18975	9.06992	6.377269999999998	132
chr2	172465799	172465957	28827	4.22702	5.98334	3.48213	72
chr2	173150145	173150319	28841	6.42192	10.07066	7.327210000000001	104
chr2	173584795	173585011	28849	4.95338	8.33222	5.67935	108
chr2	173965807	173965965	28858	3.63248	5.02459	2.59822	87
chr2	174112197	174112404	28867	4.62315	7.45915	4.8600400000000015	121
chr2	174524607	174524765	28875	4.32369	5.6738800000000005	3.20322	30
chr2	175048312	175048486	28886	5.9279199999999985	8.96455	6.281619999999998	93
chr2	176269598	176269900	28902	6.34624	11.0259	8.243260000000001	150
chr2	177263851	177264026	28914	3.39434	4.84054	2.44286	20
chr2	178112240	178112465	28930	5.15425	8.03369	5.398	52
chr2	181697562	181697783	28973	5.76412	9.69567	6.97618	144
chr2	181891592	181892113	28976	11.0078	23.6864	20.47725	116
chr2	186589985	186590143	29002	3.9627	5.80311	3.3199300000000003	68
chr2	188181500	188181663	29007	4.36304	6.19962	3.68121	111
chr2	188919894	188920125	29013	8.76484	16.75884	13.75315	119
chr2	189782244	189782473	29025	7.53313	14.245020000000002	11.32968	104
chr2	190319726	190320072	29027	5.37437	10.45117	7.691139999999999	190
chr2	191611719	191611877	29053	3.9627	5.80311	3.3199300000000003	50
chr2	195428733	195429036	29072	10.64668	23.07442	19.87607	152
chr2	195650595	195650809	29080	6.74288	12.0765	9.24931	58
chr2	196639468	196639817	29097	3.96007	6.3057300000000005	3.77982	257
chr2	197152795	197153169	29106	6.35066	10.6571	7.892519999999998	239
chr2	198913814	198914024	29130	6.91591	11.2086	8.4114	67
chr2	199282319	199282604	29133	6.27428	12.08451	9.25263	145
chr2	199910866	199911074	29150	5.43393	7.892760000000001	5.26716	113
chr2	200197071	200197229	29153	4.82266	6.6736	4.1259	92
chr2	200403921	200404138	29155	3.71071	6.09937	3.5934	141
chr2	200963536	200963814	29171	5.69059	10.6622	7.89734	148
chr2	201191295	201191613	29181	4.95338	8.33222	5.67935	141
chr2	201781285	201781489	29191	4.21667	6.48684	3.95426	63
chr2	201830772	201830930	29192	4.61129	6.86272	4.298769999999998	22
chr2	202437529	202437687	29207	3.56976	4.51031	2.13461	90
chr2	203328096	203328320	29221	5.09151	9.57319	6.85982	116
chr2	203637554	203637712	29230	3.21595	4.72949	2.33968	115
chr2	203656686	203656846	29232	4.75968	7.1013	4.51853	71
chr2	203786907	203787163	29238	4.75777	7.09823	4.51853	147
chr2	205700675	205700905	29253	3.51694	5.95948	3.4614199999999995	93
chr2	206085792	206085991	29267	4.24205	5.5472199999999985	3.08343	128
chr2	206833012	206833180	29280	4.54188	6.23388	3.71204	99
chr2	207166068	207166406	29288	7.37435	12.70868	9.85392	258
chr2	207274899	207275069	29293	4.29293	6.6154199999999985	4.07253	40
chr2	208039673	208039905	29315	5.21916	8.45674	5.7994900000000005	76
chr2	208254392	208254685	29320	6.1353800000000005	9.94884	7.22307	125
chr2	209985864	209986131	29341	8.62958	16.06384	13.084000000000001	136
chr2	210170619	210171490	29347	22.796454999999998	143.55637	138.57176	777
chr2	215311960	215312146	29369	4.20547	7.57828	4.97293	49
chr2	215796445	215796603	29379	5.2836	9.23283	6.53139	85
chr2	215811672	215812229	29381	17.6341	41.37474	37.75571	164
chr2	215860667	215860840	29382	5.55296	9.004430000000003	6.31281	134
chr2	216034028	216034257	29387	5.15632	8.03704	5.398	124
chr2	216389720	216389899	29394	3.11148	4.15704	1.82234	54
chr2	216555339	216555566	29402	6.1353800000000005	9.94884	7.22307	81
chr2	216633300	216633458	29405	4.78568	6.6155300000000015	4.07253	40
chr2	216633520	216633761	29406	5.80964	8.77539	6.10559	117
chr2	217069518	217069736	29421	5.43393	7.892760000000001	5.26716	122
chr2	217105805	217105963	29423	5.20409	7.8110300000000015	5.1976	81
chr2	217363610	217363782	29433	3.63248	5.02459	2.59822	63
chr2	217928693	217928851	29454	4.50907	6.18262	3.67488	92
chr2	218323008	218323254	29474	5.55296	9.004430000000003	6.31281	112
chr2	218398900	218399131	29485	3.96481	5.33235	2.88225	184
chr2	218405841	218406049	29488	5.47426	9.56109	6.8502100000000015	87
chr2	218898271	218898477	29506	6.623760000000001	10.73648	7.968310000000002	99
chr2	219176900	219177121	29513	3.63248	5.02459	2.59822	107
chr2	219766785	219766963	29544	4.95338	8.33222	5.67935	39
chr2	220335609	220335928	29553	6.27428	12.08451	9.25263	185
chr2	222304401	222304589	29563	4.29293	6.6154199999999985	4.07253	47
chr2	222844462	222844631	29577	3.63248	5.02459	2.59822	32
chr2	223896868	223897026	29596	3.96007	6.3057300000000005	3.77982	75
chr2	224892785	224892993	29610	5.59271	8.42948	5.77356	117
chr2	224952223	224952430	29622	7.34722	12.66451	9.81031	121
chr2	225008532	225008732	29625	3.4633300000000005	5.39995	2.9447400000000004	92
chr2	225112787	225113025	29631	3.9627	5.80311	3.3199300000000003	222
chr2	227407824	227408221	29660	6.45255	10.46037	7.7000600000000015	103
chr2	230209474	230209691	29697	5.2836	9.23283	6.53139	103
chr2	230327080	230327383	29699	5.55296	9.004430000000003	6.31281	104
chr2	230356215	230356386	29700	5.87803	8.88471	6.21085	48
chr2	231241884	231242044	29723	4.65715	6.66505	4.1177	36
chr2	231392022	231392305	29734	8.83831	18.3693	15.31096	132
chr2	231394695	231394893	29735	5.27676	8.88238	6.20973	90
chr2	231555009	231555203	29743	5.15425	8.03369	5.398	101
chr2	231681098	231681256	29755	4.75777	7.09823	4.51853	85
chr2	231706492	231706686	29756	3.63248	5.02459	2.59822	113
chr2	231706887	231707249	29757	6.50582	14.17265	11.26054	154
chr2	231707676	231707841	29759	4.82266	6.6736	4.1259	53
chr2	231709299	231709459	29762	4.36304	6.19962	3.68121	109
chr2	231961541	231961956	29773	5.55126	8.363480000000001	5.70897	155
chr2	232372586	232372881	29781	4.93994	6.85819	4.29577	281
chr2	233083551	233083739	29790	4.32172	5.89018	3.39334	63
chr2	233124779	233124937	29794	3.5683300000000004	4.5081	2.13461	109
chr2	233233920	233234146	29798	5.32334	8.30688	5.65952	120
chr2	233354150	233354340	29806	4.75968	7.1013	4.51853	78
