chr	start	end	interval_id	num_peaks	num_samples	DFAM71927V3_1_745_R1.bool	MV411_4_321_R1.bool	DFAM71927V3_1_745_R1.fc	MV411_4_321_R1.fc	DFAM71927V3_1_745_R1.qval	MV411_4_321_R1.qval	DFAM71927V3_1_745_R1.pval	MV411_4_321_R1.pval	DFAM71927V3_1_745_R1.start	MV411_4_321_R1.start	DFAM71927V3_1_745_R1.end	MV411_4_321_R1.end	DFAM71927V3_1_745_R1.summit	MV411_4_321_R1.summit
chr22	29270604	29270879	Interval_4742	1	1	FALSE	TRUE	NA	7.92158	NA	11.9234	NA	15.81898	NA	29270604	NA	29270879	NA	82
chr22	29411645	29411916	Interval_4743	1	1	FALSE	TRUE	NA	9.12165	NA	13.39422	NA	17.34895	NA	29411645	NA	29411916	NA	139
chr22	29821544	29821854	Interval_4744	1	1	FALSE	TRUE	NA	6.99445	NA	10.79835	NA	14.64718	NA	29821544	NA	29821854	NA	224
chr22	30041028	30041212	Interval_4745	1	1	FALSE	TRUE	NA	4.03186	NA	3.79713	NA	7.23815	NA	30041028	NA	30041212	NA	118
chr22	30270900	30271177	Interval_4746	1	1	FALSE	TRUE	NA	4.26903	NA	4.49481	NA	7.99083	NA	30270900	NA	30271177	NA	133
chr22	30306543	30306591	Interval_4747	1	1	TRUE	FALSE	5.97841	NA	4.35042	NA	9.13846	NA	30306543	NA	30306591	NA	18	NA
chr22	30606065	30606224	Interval_4748	1	1	FALSE	TRUE	NA	5.31746	NA	6.70539	NA	10.34443	NA	30606065	NA	30606224	NA	77
chr22	31692297	31692470	Interval_4749	1	1	FALSE	TRUE	NA	5.41861	NA	4.93666	NA	8.46034	NA	31692297	NA	31692470	NA	106
chr22	32148479	32148640	Interval_4750	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	32148479	NA	32148640	NA	119
chr22	32713033	32713257	Interval_4751	1	1	FALSE	TRUE	NA	6.79526	NA	8.42253	NA	12.16348	NA	32713033	NA	32713257	NA	86
chr22	34203339	34203488	Interval_4752	1	1	FALSE	TRUE	NA	5.24804	NA	4.39044	NA	7.881	NA	34203339	NA	34203488	NA	32
chr22	34313103	34313151	Interval_4753	1	1	TRUE	FALSE	6.27526	NA	5.43177	NA	10.30844	NA	34313103	NA	34313151	NA	34	NA
chr22	35301540	35301735	Interval_4754	1	1	FALSE	TRUE	NA	4.58497	NA	3.18053	NA	6.55104	NA	35301540	NA	35301735	NA	53
chr22	35329484	35329807	Interval_4755	1	1	FALSE	TRUE	NA	11.77663	NA	23.74623	NA	28.00417	NA	35329484	NA	35329807	NA	202
chr22	35589275	35589671	Interval_4756	1	1	FALSE	TRUE	NA	16.05292	NA	41.47771	NA	46.07637	NA	35589275	NA	35589671	NA	210
chr22	35627876	35628117	Interval_4757	1	1	FALSE	TRUE	NA	5.03759	NA	5.87853	NA	9.47283	NA	35627876	NA	35628117	NA	141
chr22	36276798	36276995	Interval_4758	1	1	FALSE	TRUE	NA	6.93883	NA	8.27081	NA	11.99883	NA	36276798	NA	36276995	NA	87
chr22	36287184	36287372	Interval_4759	1	1	FALSE	TRUE	NA	5.33563	NA	4.80808	NA	8.32669	NA	36287184	NA	36287372	NA	44
chr22	36985641	36985890	Interval_4760	1	1	FALSE	TRUE	NA	6.82834	NA	8.09546	NA	11.81826	NA	36985641	NA	36985890	NA	67
chr22	37230845	37230903	Interval_4761	1	1	TRUE	FALSE	6.942	NA	6.27114	NA	11.20029	NA	37230845	NA	37230903	NA	41	NA
chr22	37493034	37493205	Interval_4762	1	1	FALSE	TRUE	NA	4.98053	NA	6.73452	NA	10.38229	NA	37493034	NA	37493205	NA	61
chr22	37592539	37592736	Interval_4763	1	1	FALSE	TRUE	NA	4.36127	NA	6.35444	NA	9.97884	NA	37592539	NA	37592736	NA	96
chr22	37675254	37675475	Interval_4764	1	1	FALSE	TRUE	NA	8.18063	NA	12.3465	NA	16.26025	NA	37675254	NA	37675475	NA	80
chr22	37705847	37705994	Interval_4765	1	1	FALSE	TRUE	NA	5.3768	NA	4.87311	NA	8.39303	NA	37705847	NA	37705994	NA	44
chr22	37708713	37708950	Interval_4766	1	1	FALSE	TRUE	NA	4.18772	NA	2.84596	NA	6.17448	NA	37708713	NA	37708950	NA	121
chr22	37745681	37745881	Interval_4767	1	1	FALSE	TRUE	NA	5.56998	NA	6.45485	NA	10.08279	NA	37745681	NA	37745881	NA	62
chr22	38213211	38213466	Interval_4768	1	1	FALSE	TRUE	NA	12.9163	NA	27.58168	NA	31.92288	NA	38213211	NA	38213466	NA	133
chr22	38549491	38549886	Interval_4769	1	1	FALSE	TRUE	NA	8.87417	NA	15.94601	NA	19.98801	NA	38549491	NA	38549886	NA	155
chr22	38967671	38968008	Interval_4770	1	1	FALSE	TRUE	NA	17.6752	NA	46.68449	NA	51.36045	NA	38967671	NA	38968008	NA	174
chr22	39003222	39003374	Interval_4771	1	1	FALSE	TRUE	NA	3.49816	NA	2.82609	NA	6.15269	NA	39003222	NA	39003374	NA	87
chr22	39109511	39109738	Interval_4772	1	1	FALSE	TRUE	NA	6.99666	NA	12.09857	NA	16.00152	NA	39109511	NA	39109738	NA	105
chr22	39299857	39300078	Interval_4773	1	1	FALSE	TRUE	NA	8.87417	NA	15.94601	NA	19.98801	NA	39299857	NA	39300078	NA	106
chr22	39899076	39899298	Interval_4774	1	1	FALSE	TRUE	NA	9.51546	NA	21.4035	NA	25.59885	NA	39899076	NA	39899298	NA	106
chr22	39956910	39957185	Interval_4775	1	1	FALSE	TRUE	NA	7.26945	NA	9.98553	NA	13.80101	NA	39956910	NA	39957185	NA	221
chr22	39962593	39962752	Interval_4776	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	39962593	NA	39962752	NA	108
chr22	40336519	40336664	Interval_4777	1	1	FALSE	TRUE	NA	5.20412	NA	4.33118	NA	7.81109	NA	40336519	NA	40336664	NA	63
chr22	40487869	40488016	Interval_4778	1	1	FALSE	TRUE	NA	5.61704	NA	5.53889	NA	9.1089	NA	40487869	NA	40488016	NA	74
chr22	40499237	40499488	Interval_4779	1	1	FALSE	TRUE	NA	5.46103	NA	5.93495	NA	9.53842	NA	40499237	NA	40499488	NA	73
chr22	40760286	40760532	Interval_4780	2	2	TRUE	TRUE	4.9676	9.18149	2.48053	13.96595	7.02835	17.93862	40760347	40760286	40760473	40760532	53	106
chr22	41021997	41022161	Interval_4781	1	1	FALSE	TRUE	NA	6.34572	NA	7.71265	NA	11.41222	NA	41021997	NA	41022161	NA	55
chr22	41090949	41091094	Interval_4782	1	1	FALSE	TRUE	NA	5.08687	NA	5.32847	NA	8.89026	NA	41090949	NA	41091094	NA	55
chr22	41482486	41482788	Interval_4783	1	1	FALSE	TRUE	NA	8.40164	NA	12.24414	NA	16.15559	NA	41482486	NA	41482788	NA	103
chr22	41604030	41604346	Interval_4784	1	1	FALSE	TRUE	NA	7.47363	NA	9.90045	NA	13.70727	NA	41604030	NA	41604346	NA	98
chr22	42397196	42397646	Interval_4785	1	1	FALSE	TRUE	NA	35.58039	NA	118.89004	NA	124.35578	NA	42397196	NA	42397646	NA	277
chr22	42615384	42615580	Interval_4786	1	1	FALSE	TRUE	NA	5.56998	NA	6.45485	NA	10.08279	NA	42615384	NA	42615580	NA	98
chr22	42680730	42681065	Interval_4787	1	1	FALSE	TRUE	NA	17.23818	NA	40.56783	NA	45.15055	NA	42680730	NA	42681065	NA	176
chr22	42937575	42937788	Interval_4788	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	42937575	NA	42937788	NA	94
chr22	43014380	43014506	Interval_4789	1	1	TRUE	FALSE	9.46935	NA	11.17021	NA	16.37136	NA	43014380	NA	43014506	NA	91	NA
chr22	43867851	43868212	Interval_4790	1	1	FALSE	TRUE	NA	10.00358	NA	16.80965	NA	20.87471	NA	43867851	NA	43868212	NA	139
chr22	44171676	44171905	Interval_4791	1	1	FALSE	TRUE	NA	7.28411	NA	9.19437	NA	12.97025	NA	44171676	NA	44171905	NA	114
chr22	44626526	44626584	Interval_4792	1	1	TRUE	FALSE	9.31209	NA	10.12467	NA	15.27155	NA	44626526	NA	44626584	NA	23	NA
chr22	44684891	44685171	Interval_4793	1	1	FALSE	TRUE	NA	9.23559	NA	20.31037	NA	24.47683	NA	44684891	NA	44685171	NA	143
chr22	45219092	45219385	Interval_4794	1	1	FALSE	TRUE	NA	7.43473	NA	9.42774	NA	13.21739	NA	45219092	NA	45219385	NA	217
chr22	45234675	45234862	Interval_4795	1	1	FALSE	TRUE	NA	6.41271	NA	7.81072	NA	11.52489	NA	45234675	NA	45234862	NA	72
chr22	45288116	45288371	Interval_4796	1	1	FALSE	TRUE	NA	7.92158	NA	11.9234	NA	15.81898	NA	45288116	NA	45288371	NA	76
chr22	45296718	45297039	Interval_4797	1	1	FALSE	TRUE	NA	10.66928	NA	18.43007	NA	22.54767	NA	45296718	NA	45297039	NA	186
chr22	45318179	45318400	Interval_4798	1	1	FALSE	TRUE	NA	8.1114	NA	13.63994	NA	17.60033	NA	45318179	NA	45318400	NA	106
chr22	45768687	45769078	Interval_4799	1	1	FALSE	TRUE	NA	9.16995	NA	14.43521	NA	18.42227	NA	45768687	NA	45769078	NA	301
chr22	45918954	45919290	Interval_4800	1	1	FALSE	TRUE	NA	6.82629	NA	9.67075	NA	13.47211	NA	45918954	NA	45919290	NA	251
chr22	45997376	45997590	Interval_4801	1	1	FALSE	TRUE	NA	5.90771	NA	6.30892	NA	9.93245	NA	45997376	NA	45997590	NA	119
chr22	46002939	46003085	Interval_4802	1	1	FALSE	TRUE	NA	5.24234	NA	5.58921	NA	9.16131	NA	46002939	NA	46003085	NA	90
chr22	46129401	46129664	Interval_4803	1	1	FALSE	TRUE	NA	15.87161	NA	39.66945	NA	44.24179	NA	46129401	NA	46129664	NA	126
chr22	46255567	46255780	Interval_4804	1	1	FALSE	TRUE	NA	7.1676	NA	10.66514	NA	14.51077	NA	46255567	NA	46255780	NA	75
chr22	46854191	46854365	Interval_4805	1	1	FALSE	TRUE	NA	5.03759	NA	5.87853	NA	9.47283	NA	46854191	NA	46854365	NA	128
chr22	48143798	48144034	Interval_4806	1	1	FALSE	TRUE	NA	5.02766	NA	4.34545	NA	7.82834	NA	48143798	NA	48144034	NA	93
chr22	50325623	50325831	Interval_4807	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	50325623	NA	50325831	NA	93
chr22	50539745	50539977	Interval_4808	1	1	FALSE	TRUE	NA	8.11612	NA	16.0754	NA	20.1218	NA	50539745	NA	50539977	NA	116
chr22	50542856	50543044	Interval_4809	1	1	FALSE	TRUE	NA	4.75122	NA	3.43077	NA	6.81353	NA	50542856	NA	50543044	NA	59
chr22	50621035	50621317	Interval_4810	1	1	FALSE	TRUE	NA	4.11548	NA	4.72799	NA	8.24406	NA	50621035	NA	50621317	NA	131
chr22	50808015	50808142	Interval_4811	1	1	TRUE	FALSE	11.74607	NA	27.89408	NA	33.68262	NA	50808015	NA	50808142	NA	67	NA
chr22_KI270733v1_random	136300	136462	Interval_4812	1	1	TRUE	FALSE	9.79681	NA	11.25187	NA	16.45474	NA	136300	NA	136462	NA	20	NA
chr22_KI270733v1_random	145578	145638	Interval_4813	1	1	TRUE	FALSE	8.61192	NA	9.42919	NA	14.55023	NA	145578	NA	145638	NA	25	NA
chr22_KI270733v1_random	146896	146947	Interval_4814	1	1	TRUE	FALSE	10.32871	NA	12.27944	NA	17.53373	NA	146896	NA	146947	NA	24	NA
chr22_KI270733v1_random	149475	149545	Interval_4815	1	1	TRUE	FALSE	8.1022	NA	7.65439	NA	12.68634	NA	149475	NA	149545	NA	22	NA
chr22_KI270733v1_random	150250	150308	Interval_4816	1	1	TRUE	FALSE	5.77674	NA	3.42503	NA	8.07132	NA	150250	NA	150308	NA	11	NA
chr22_KI270733v1_random	154082	154188	Interval_4817	1	1	TRUE	FALSE	5.70597	NA	3.30048	NA	7.93222	NA	154082	NA	154188	NA	17	NA
chr22_KI270733v1_random	154748	154798	Interval_4818	1	1	TRUE	FALSE	8.03883	NA	8.35038	NA	13.40616	NA	154748	NA	154798	NA	22	NA
chr22_KI270737v1_random	70283	70331	Interval_4819	1	1	TRUE	FALSE	15.87396	NA	25.84414	NA	31.57749	NA	70283	NA	70331	NA	34	NA
chr3	9985	10062	Interval_4820	1	1	TRUE	FALSE	14.44186	NA	21.2432	NA	26.83911	NA	9985	NA	10062	NA	39	NA
chr3	10580	10644	Interval_4821	1	1	TRUE	FALSE	14.4699	NA	24.39936	NA	30.08723	NA	10580	NA	10644	NA	34	NA
chr3	10741	10800	Interval_4822	1	1	TRUE	FALSE	9.62237	NA	11.72114	NA	16.94378	NA	10741	NA	10800	NA	21	NA
chr3	377093	377299	Interval_4823	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	377093	NA	377299	NA	127
chr3	904768	904816	Interval_4824	1	1	TRUE	FALSE	5.87036	NA	4.01778	NA	8.78552	NA	904768	NA	904816	NA	12	NA
chr3	2743470	2743615	Interval_4825	1	1	FALSE	TRUE	NA	4.56083	NA	2.91198	NA	6.26348	NA	2743470	NA	2743615	NA	93
chr3	3179667	3179715	Interval_4826	1	1	TRUE	FALSE	6.75257	NA	5.63468	NA	10.54438	NA	3179667	NA	3179715	NA	14	NA
chr3	3201167	3201532	Interval_4827	1	1	FALSE	TRUE	NA	7.08587	NA	8.87689	NA	12.64408	NA	3201167	NA	3201532	NA	131
chr3	3284846	3284899	Interval_4828	1	1	TRUE	FALSE	9.22485	NA	10.38243	NA	15.55067	NA	3284846	NA	3284899	NA	20	NA
chr3	3418972	3419020	Interval_4829	1	1	TRUE	FALSE	5.43205	NA	2.97714	NA	7.58932	NA	3418972	NA	3419020	NA	34	NA
chr3	3580196	3580396	Interval_4830	1	1	FALSE	TRUE	NA	6.07147	NA	6.22893	NA	9.84565	NA	3580196	NA	3580396	NA	52
chr3	3632581	3632726	Interval_4831	1	1	FALSE	TRUE	NA	5.47299	NA	4.72354	NA	8.23892	NA	3632581	NA	3632726	NA	106
chr3	3853723	3853868	Interval_4832	1	1	FALSE	TRUE	NA	4.58704	NA	3.95063	NA	7.39767	NA	3853723	NA	3853868	NA	24
chr3	4503085	4503349	Interval_4833	1	1	FALSE	TRUE	NA	7.55639	NA	14.05042	NA	18.03028	NA	4503085	NA	4503349	NA	120
chr3	4529254	4529511	Interval_4834	1	1	FALSE	TRUE	NA	9.36823	NA	15.25057	NA	19.27076	NA	4529254	NA	4529511	NA	119
chr3	4834331	4834619	Interval_4835	1	1	FALSE	TRUE	NA	11.46761	NA	25.65222	NA	29.95323	NA	4834331	NA	4834619	NA	175
chr3	4986469	4986620	Interval_4836	1	1	FALSE	TRUE	NA	5.59609	NA	5.50916	NA	9.07477	NA	4986469	NA	4986620	NA	75
chr3	5006843	5007133	Interval_4837	1	1	FALSE	TRUE	NA	4.198	NA	3.58538	NA	7.00181	NA	5006843	NA	5007133	NA	220
chr3	5052986	5053168	Interval_4838	1	1	FALSE	TRUE	NA	3.55752	NA	2.52272	NA	5.80684	NA	5052986	NA	5053168	NA	103
chr3	5194812	5195060	Interval_4839	1	1	FALSE	TRUE	NA	6.14366	NA	7.74583	NA	11.45879	NA	5194812	NA	5195060	NA	103
chr3	5657168	5657324	Interval_4840	1	1	FALSE	TRUE	NA	5.31528	NA	4.77594	NA	8.29388	NA	5657168	NA	5657324	NA	128
chr3	8988081	8988226	Interval_4841	1	1	FALSE	TRUE	NA	5.83542	NA	5.87354	NA	9.46374	NA	8988081	NA	8988226	NA	79
chr3	9650434	9650604	Interval_4842	1	1	FALSE	TRUE	NA	5.58363	NA	6.1379	NA	9.74788	NA	9650434	NA	9650604	NA	82
chr3	9734667	9735146	Interval_4843	1	1	FALSE	TRUE	NA	17.74835	NA	49.16927	NA	53.88144	NA	9734667	NA	9735146	NA	209
chr3	10145693	10146130	Interval_4844	1	1	FALSE	TRUE	NA	36.28673	NA	186.90874	NA	193.06213	NA	10145693	NA	10146130	NA	158
chr3	10174091	10174267	Interval_4845	1	1	FALSE	TRUE	NA	6.42153	NA	8.59691	NA	12.34346	NA	10174091	NA	10174267	NA	108
chr3	10186175	10186485	Interval_4846	1	1	FALSE	TRUE	NA	6.48497	NA	8.69873	NA	12.45443	NA	10186175	NA	10186485	NA	121
chr3	10366801	10366950	Interval_4847	1	1	FALSE	TRUE	NA	5.59917	NA	5.83642	NA	9.42222	NA	10366801	NA	10366950	NA	120
chr3	10442647	10442792	Interval_4848	1	1	FALSE	TRUE	NA	4.70887	NA	3.60302	NA	7.01972	NA	10442647	NA	10442792	NA	43
chr3	10701095	10701240	Interval_4849	1	1	FALSE	TRUE	NA	4.92519	NA	3.92095	NA	7.3663	NA	10701095	NA	10701240	NA	125
chr3	10845002	10845464	Interval_4850	1	1	FALSE	TRUE	NA	15.57554	NA	36.96484	NA	41.491	NA	10845002	NA	10845464	NA	140
chr3	11232332	11232395	Interval_4851	1	1	TRUE	FALSE	11.25437	NA	15.98396	NA	21.37974	NA	11232332	NA	11232395	NA	32	NA
chr3	11640007	11640350	Interval_4852	2	2	TRUE	TRUE	6.70898	14.84502	5.51121	32.88469	10.40552	37.33556	11640253	11640007	11640309	11640350	30	139
chr3	11720482	11720727	Interval_4853	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	11720482	NA	11720727	NA	169
chr3	12187458	12188117	Interval_4854	1	1	FALSE	TRUE	NA	8.85643	NA	13.4413	NA	17.39712	NA	12187458	NA	12188117	NA	503
chr3	12308679	12308824	Interval_4855	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	12308679	NA	12308824	NA	83
chr3	12323226	12323416	Interval_4856	1	1	FALSE	TRUE	NA	5.48255	NA	5.03453	NA	8.56319	NA	12323226	NA	12323416	NA	119
chr3	12414046	12414239	Interval_4857	1	1	FALSE	TRUE	NA	4.39368	NA	3.40261	NA	6.78439	NA	12414046	NA	12414239	NA	140
chr3	12482825	12483091	Interval_4858	1	1	FALSE	TRUE	NA	6.71679	NA	11.14464	NA	15.01215	NA	12482825	NA	12483091	NA	91
chr3	12560972	12561310	Interval_4859	1	1	FALSE	TRUE	NA	7.27653	NA	13.06517	NA	17.00777	NA	12560972	NA	12561310	NA	203
chr3	12664373	12664714	Interval_4860	1	1	FALSE	TRUE	NA	21.27089	NA	57.93918	NA	62.76781	NA	12664373	NA	12664714	NA	161
chr3	12749536	12749825	Interval_4861	1	1	FALSE	TRUE	NA	13.78465	NA	29.72162	NA	34.10978	NA	12749536	NA	12749825	NA	142
chr3	13416501	13416741	Interval_4862	1	1	FALSE	TRUE	NA	8.33632	NA	12.14155	NA	16.04669	NA	13416501	NA	13416741	NA	108
chr3	14161772	14161830	Interval_4863	1	1	TRUE	FALSE	9.50387	NA	45.72157	NA	51.82505	NA	14161772	NA	14161830	NA	25	NA
chr3	15647649	15647923	Interval_4864	1	1	FALSE	TRUE	NA	14.99669	NA	31.77132	NA	36.19841	NA	15647649	NA	15647923	NA	129
chr3	15797880	15798316	Interval_4865	1	1	FALSE	TRUE	NA	19.07131	NA	47.56001	NA	52.24872	NA	15797880	NA	15798316	NA	270
chr3	16124618	16124882	Interval_4866	1	1	FALSE	TRUE	NA	7.85023	NA	12.71864	NA	16.6473	NA	16124618	NA	16124882	NA	120
chr3	16181465	16181610	Interval_4867	1	1	FALSE	TRUE	NA	5.06963	NA	5.00334	NA	8.53112	NA	16181465	NA	16181610	NA	99
chr3	16339049	16339342	Interval_4868	1	1	FALSE	TRUE	NA	8.87417	NA	15.94601	NA	19.98801	NA	16339049	NA	16339342	NA	157
chr3	16427265	16427527	Interval_4869	1	1	FALSE	TRUE	NA	11.94489	NA	24.6484	NA	28.92533	NA	16427265	NA	16427527	NA	164
chr3	16504181	16504460	Interval_4870	1	1	FALSE	TRUE	NA	5.10127	NA	4.45442	NA	7.94785	NA	16504181	NA	16504460	NA	141
chr3	16508829	16508974	Interval_4871	1	1	FALSE	TRUE	NA	4.76894	NA	4.51672	NA	8.01381	NA	16508829	NA	16508974	NA	68
chr3	16511893	16512196	Interval_4872	1	1	FALSE	TRUE	NA	9.41034	NA	16.87384	NA	20.93996	NA	16511893	NA	16512196	NA	131
chr3	16521278	16521423	Interval_4873	1	1	FALSE	TRUE	NA	6.74496	NA	8.34841	NA	12.07995	NA	16521278	NA	16521423	NA	77
chr3	16801212	16801508	Interval_4874	1	1	FALSE	TRUE	NA	7.9195	NA	11.03219	NA	14.88998	NA	16801212	NA	16801508	NA	116
chr3	17402017	17402269	Interval_4875	1	1	TRUE	FALSE	34.14433	NA	71.96219	NA	78.29098	NA	17402017	NA	17402269	NA	54	NA
chr3	17529205	17529467	Interval_4876	1	1	FALSE	TRUE	NA	4.5062	NA	5.21923	NA	8.76648	NA	17529205	NA	17529467	NA	143
chr3	17743677	17743859	Interval_4877	1	1	FALSE	TRUE	NA	5.41441	NA	5.22747	NA	8.77784	NA	17743677	NA	17743859	NA	105
chr3	18046614	18046783	Interval_4878	1	1	FALSE	TRUE	NA	7.43545	NA	11.56198	NA	15.43919	NA	18046614	NA	18046783	NA	72
chr3	18161856	18162040	Interval_4879	1	1	FALSE	TRUE	NA	4.47786	NA	4.32343	NA	7.80018	NA	18161856	NA	18162040	NA	50
chr3	18424028	18424253	Interval_4880	1	1	FALSE	TRUE	NA	5.23541	NA	4.66048	NA	8.16496	NA	18424028	NA	18424253	NA	98
chr3	18438710	18438855	Interval_4881	1	1	FALSE	TRUE	NA	4.77044	NA	3.45667	NA	6.84385	NA	18438710	NA	18438855	NA	135
chr3	18739194	18739347	Interval_4882	1	1	FALSE	TRUE	NA	5.33563	NA	4.80808	NA	8.32669	NA	18739194	NA	18739347	NA	74
chr3	19728874	19729220	Interval_4883	1	1	FALSE	TRUE	NA	24.71957	NA	65.63601	NA	70.55878	NA	19728874	NA	19729220	NA	169
chr3	19931242	19931550	Interval_4884	1	1	FALSE	TRUE	NA	5.92907	NA	5.69697	NA	9.27943	NA	19931242	NA	19931550	NA	246
chr3	21532769	21532914	Interval_4885	1	1	FALSE	TRUE	NA	4.90946	NA	3.6442	NA	7.06312	NA	21532769	NA	21532914	NA	77
chr3	22697649	22697697	Interval_4886	1	1	TRUE	FALSE	6.33997	NA	4.38252	NA	9.1732	NA	22697649	NA	22697697	NA	9	NA
chr3	23221005	23221248	Interval_4887	1	1	FALSE	TRUE	NA	7.08587	NA	8.87689	NA	12.64408	NA	23221005	NA	23221248	NA	117
chr3	23567919	23568064	Interval_4888	1	1	FALSE	TRUE	NA	4.7784	NA	4.25206	NA	7.72196	NA	23567919	NA	23568064	NA	82
chr3	24503385	24503789	Interval_4889	1	1	FALSE	TRUE	NA	12.24543	NA	22.72636	NA	26.95911	NA	24503385	NA	24503789	NA	253
chr3	24678613	24678802	Interval_4890	1	1	FALSE	TRUE	NA	6.18789	NA	7.09405	NA	10.76349	NA	24678613	NA	24678802	NA	83
chr3	25547891	25548267	Interval_4891	1	1	FALSE	TRUE	NA	7.1676	NA	10.66514	NA	14.51077	NA	25547891	NA	25548267	NA	167
chr3	25695720	25695911	Interval_4892	1	1	FALSE	TRUE	NA	4.75773	NA	5.08211	NA	8.62432	NA	25695720	NA	25695911	NA	138
chr3	25983493	25983638	Interval_4893	1	1	FALSE	TRUE	NA	4.56083	NA	2.91198	NA	6.26348	NA	25983493	NA	25983638	NA	85
chr3	26800595	26800867	Interval_4894	1	1	FALSE	TRUE	NA	9.97456	NA	16.23775	NA	20.28972	NA	26800595	NA	26800867	NA	142
chr3	27095595	27095888	Interval_4895	1	1	FALSE	TRUE	NA	13.34658	NA	30.2921	NA	34.69231	NA	27095595	NA	27095888	NA	188
chr3	27483285	27483534	Interval_4896	1	1	FALSE	TRUE	NA	5.22526	NA	4.36114	NA	7.84473	NA	27483285	NA	27483534	NA	145
chr3	27509557	27509722	Interval_4897	1	1	FALSE	TRUE	NA	6.351	NA	6.99295	NA	10.65767	NA	27509557	NA	27509722	NA	91
chr3	27590410	27590892	Interval_4898	1	1	FALSE	TRUE	NA	15.42218	NA	33.86467	NA	38.33322	NA	27590410	NA	27590892	NA	158
chr3	28188848	28189126	Interval_4899	1	1	FALSE	TRUE	NA	10.49608	NA	17.60773	NA	21.70218	NA	28188848	NA	28189126	NA	135
chr3	28376553	28376765	Interval_4900	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	28376553	NA	28376765	NA	133
chr3	28952784	28952938	Interval_4901	1	1	FALSE	TRUE	NA	4.8489	NA	3.55717	NA	6.96761	NA	28952784	NA	28952938	NA	85
chr3	29649928	29650166	Interval_4902	1	1	FALSE	TRUE	NA	7.29732	NA	8.81955	NA	12.58327	NA	29649928	NA	29650166	NA	134
chr3	30110981	30111189	Interval_4903	1	1	FALSE	TRUE	NA	5.83542	NA	5.87354	NA	9.46374	NA	30110981	NA	30111189	NA	123
chr3	30443850	30444159	Interval_4904	1	1	FALSE	TRUE	NA	13.65257	NA	32.85873	NA	37.30791	NA	30443850	NA	30444159	NA	112
chr3	30476803	30477043	Interval_4905	1	1	FALSE	TRUE	NA	5.68538	NA	5.32762	NA	8.88883	NA	30476803	NA	30477043	NA	139
chr3	30655408	30655596	Interval_4906	1	1	FALSE	TRUE	NA	6.42153	NA	8.59691	NA	12.34346	NA	30655408	NA	30655596	NA	126
chr3	30753009	30753272	Interval_4907	1	1	FALSE	TRUE	NA	6.48497	NA	8.69873	NA	12.45443	NA	30753009	NA	30753272	NA	136
chr3	30984938	30985126	Interval_4908	1	1	FALSE	TRUE	NA	5.92907	NA	5.69697	NA	9.27943	NA	30984938	NA	30985126	NA	75
chr3	31253708	31254230	Interval_4909	1	1	FALSE	TRUE	NA	16.23225	NA	50.92638	NA	55.6625	NA	31253708	NA	31254230	NA	283
chr3	31437137	31437282	Interval_4910	1	1	FALSE	TRUE	NA	6.41947	NA	7.46033	NA	11.14684	NA	31437137	NA	31437282	NA	47
chr3	31538288	31538628	Interval_4911	1	1	FALSE	TRUE	NA	4.03186	NA	3.79713	NA	7.23815	NA	31538288	NA	31538628	NA	196
chr3	32376613	32376661	Interval_4912	1	1	TRUE	FALSE	6.20806	NA	4.2489	NA	9.03383	NA	32376613	NA	32376661	NA	21	NA
chr3	32516459	32516637	Interval_4913	1	1	FALSE	TRUE	NA	4.9926	NA	3.76595	NA	7.19428	NA	32516459	NA	32516637	NA	52
chr3	32974111	32974296	Interval_4914	1	1	FALSE	TRUE	NA	6.14366	NA	7.74583	NA	11.45879	NA	32974111	NA	32974296	NA	71
chr3	33438541	33438686	Interval_4915	1	1	FALSE	TRUE	NA	4.77044	NA	3.45667	NA	6.84385	NA	33438541	NA	33438686	NA	56
chr3	33439078	33439241	Interval_4916	1	1	FALSE	TRUE	NA	5.23465	NA	5.2582	NA	8.81127	NA	33439078	NA	33439241	NA	79
chr3	33718567	33718775	Interval_4917	1	1	FALSE	TRUE	NA	7.2219	NA	9.49654	NA	13.28909	NA	33718567	NA	33718775	NA	87
chr3	34957818	34958092	Interval_4918	1	1	FALSE	TRUE	NA	6.82629	NA	9.67075	NA	13.47211	NA	34957818	NA	34958092	NA	144
chr3	36496514	36496964	Interval_4919	1	1	FALSE	TRUE	NA	6.71679	NA	11.14464	NA	15.01215	NA	36496514	NA	36496964	NA	310
chr3	36648659	36648938	Interval_4920	1	1	FALSE	TRUE	NA	6.56005	NA	7.31723	NA	10.99755	NA	36648659	NA	36648938	NA	65
chr3	36989221	36989435	Interval_4921	1	1	FALSE	TRUE	NA	5.6378	NA	5.2582	NA	8.8125	NA	36989221	NA	36989435	NA	144
