chr	TargetGene	TargetGeneTSS	geneIsExpressed	geneFailed	nEnhancersConsidered	nDistalEnhancersPredicted
chr20	TCF15	590910	False	False	102	9.0
chr20	TCFL5	61493115	True	False	103	11.0
chr20	TFAP2C	55204357	False	False	90	13.0
chr20	TGIF2	35201875	True	False	150	9.0
chr20	TGIF2-C20orf24	35202956	False	False	150	9.0
chr20	TGM2	36793831	False	False	160	10.0
chr20	TGM3	2276612	False	False	116	10.0
chr20	TGM6	2361553	False	False	116	11.0
chr20	THBD	23030301	True	False	77	7.0
chr20	TLDC2	35504523	True	False	151	10.0
chr20	TM9SF4	30697308	True	False	90	14.0
chr20	TMC2	2517252	False	False	116	7.0
chr20	TMEM189	48770335	True	False	153	9.0
chr20	TMEM189-UBE2V1	48770335	True	False	153	9.0
chr20	TMEM230	5093733	True	False	134	10.0
chr20	TMEM239	2796947	False	False	116	10.0
chr20	TMEM74B	1165117	False	False	111	13.0
chr20	TMX4	8000476	True	False	93	3.0
chr20	TNFRSF6B	62328003	True	False	100	9.0
chr20	TNNC2	44455953	False	False	124	12.0
chr20	TOMM34	43589114	True	False	111	5.0
chr20	TOP1	39657457	True	False	126	10.0
chr20	TOX2	42544781	True	False	116	9.0
chr20	TP53INP2	33292111	True	False	138	11.0
chr20	TP53RK	45318276	True	False	145	11.0
chr20	TP53TG5	44006957	False	False	118	9.0
chr20	TPD52L2	62496580	True	False	95	11.0
chr20	TPX2	30326903	True	False	86	15.0
chr20	TRERNA1	48658166	True	False	149	8.0
chr20	TRIB3	361272	True	False	101	10.0
chr20	TRMT6	5931204	True	False	124	8.0
chr20	TRPC4AP	33680618	True	False	142	8.0
chr20	TSHZ2	51588945	False	False	125	10.0
chr20	TSPY26P	30778163	False	False	95	15.0
chr20	TTI1	36661870	True	False	162	9.0
chr20	TTLL9	30458504	False	False	86	14.0
chr20	TTPAL	43104525	True	False	117	8.0
chr20	TUBB1	57594308	False	False	74	18.0
chr20	UBE2C	44441214	True	False	124	12.0
chr20	UBE2V1	48729735	True	False	151	4.0
chr20	UBOX5	3140556	True	False	117	13.0
chr20	UBOX5-AS1	3087556	True	False	117	12.0
chr20	UCKL1	62587800	True	False	95	11.0
chr20	UCKL1-AS1	62584736	False	False	95	12.0
chr20	UQCC1	33999945	True	False	150	1.0
chr20	VAPB	56964174	True	False	67	18.0
chr20	VPS16	2821342	True	False	116	11.0
chr20	VSTM2L	36531498	False	False	164	9.0
chr20	VSX1	25063015	False	False	54	8.0
chr20	WFDC10A	44258384	False	False	123	8.0
chr20	WFDC10B	44333658	False	False	124	8.0
chr20	WFDC11	44298878	False	False	124	9.0
chr20	WFDC12	43753106	False	False	117	7.0
chr20	WFDC13	44330654	False	False	124	8.0
chr20	WFDC2	44098393	False	False	120	8.0
chr20	WFDC3	44420547	False	False	124	12.0
chr20	WFDC5	43743813	False	False	118	8.0
chr20	WFDC6	44168134	False	False	120	9.0
chr20	WFDC8	44207965	False	False	121	3.0
chr20	WFDC9	44259907	False	False	123	8.0
chr20	WISP2	43343484	True	False	114	7.0
chr20	XKR7	30555804	False	False	90	13.0
chr20	XRN2	21283921	True	False	94	10.0
chr20	YTHDF1	61847538	True	False	100	8.0
chr20	YWHAB	43514239	True	False	111	4.0
chr20	ZBP1	56195632	False	False	73	13.0
chr20	ZBTB46	62436856	True	False	96	11.0
chr20	ZBTB46-AS1	62439428	True	False	96	11.0
chr20	ZCCHC3	278203	True	False	101	7.0
chr20	ZFAS1	47894714	True	False	148	9.0
chr20	ZFP64	50808524	True	False	138	11.0
chr20	ZGPAT	62339379	True	False	100	9.0
chr20	ZHX3	39928739	True	False	122	11.0
chr20	ZMYND8	45985633	True	False	154	9.0
chr20	ZNF133	18268926	True	False	72	9.0
chr20	ZNF217	52199636	True	False	120	5.0
chr20	ZNF334	45142198	True	False	141	10.0
chr20	ZNF335	44600833	True	False	125	14.0
chr20	ZNF337	25677540	True	False	49	17.0
chr20	ZNF337-AS1	25604680	True	False	50	14.0
chr20	ZNF341	32319565	True	False	122	10.0
chr20	ZNF341-AS1	32398905	True	False	125	9.0
chr20	ZNF343	2489778	True	False	116	9.0
chr20	ZNF512B	62601223	True	False	95	9.0
chr20	ZNF663P	45086282	True	False	138	11.0
chr20	ZNF831	57766074	False	False	80	18.0
chr20	ZNFX1	47894756	True	False	148	9.0
chr20	ZSWIM1	44509847	True	False	124	9.0
chr20	ZSWIM3	44486219	True	False	124	11.0
chr21	AATBC	45232448	True	False	97	14.0
chr21	ABCC13	15646119	False	False	19	10.0
chr21	ABCG1	43639266	False	False	119	12.0
chr21	ADAMTS1	28217728	False	False	54	12.0
chr21	ADAMTS5	28339439	False	False	58	12.0
chr21	ADARB1	46494492	True	False	91	11.0
chr21	AGPAT3	45285115	True	False	97	5.0
chr21	AIRE	45705720	False	False	97	12.0
chr21	ANKRD20A11P	15352765	True	False	19	10.0
chr21	ANKRD30BP2	14410486	True	False	18	6.0
chr21	APP	27543138	True	False	42	15.0
chr21	ATP5J	27107965	False	False	41	15.0
chr21	ATP5O	35288158	False	False	120	8.0
chr21	B3GALT5	41029246	False	False	132	12.0
chr21	B3GALT5-AS1	40984749	False	False	132	11.0
chr21	BACE2	42539727	True	False	122	8.0
chr21	BACH1	30671115	True	False	88	17.0
chr21	BACH1-IT2	30744820	False	False	88	17.0
chr21	BAGE	11098937	False	False	12	11.0
chr21	BAGE2	11098925	False	False	12	11.0
chr21	BAGE3	11098925	False	False	12	11.0
chr21	BAGE4	11098925	False	False	12	11.0
chr21	BAGE5	11098925	False	False	12	11.0
chr21	BRWD1	40685712	True	False	133	11.0
chr21	BRWD1-AS1	40687632	False	False	133	11.0
chr21	BRWD1-IT2	40685832	False	False	133	11.0
chr21	BTG3	18985268	True	False	25	12.0
chr21	C21orf140	35773370	True	False	120	11.0
chr21	C21orf2	45759285	True	False	97	15.0
chr21	C21orf33	45553493	True	False	97	7.0
chr21	C21orf59	33984918	False	False	119	10.0
chr21	C21orf62	34186053	False	False	115	11.0
chr21	C21orf62-AS1	34144410	False	False	115	8.0
chr21	C21orf91	19191703	True	False	24	13.0
chr21	C21orf91-OT1	19164826	False	False	24	14.0
chr21	C2CD2	43373999	True	False	120	8.0
chr21	CBR1	37442221	True	False	125	7.0
chr21	CBR3	37507262	True	False	130	11.0
chr21	CBR3-AS1	37528606	True	False	132	8.0
chr21	CBS	44496502	True	False	97	8.0
chr21	CBSL	44496502	False	False	97	8.0
chr21	CCT8	30446118	True	False	87	16.0
chr21	CHAF1B	37757688	True	False	129	10.0
chr21	CHODL	19289656	False	False	25	14.0
chr21	CHODL-AS1	19257925	False	False	25	14.0
chr21	CLDN14	37852388	False	False	129	12.0
chr21	CLDN17	31538971	False	False	97	12.0
chr21	CLDN8	31588469	False	False	97	12.0
chr21	CLIC6	36041461	False	False	121	9.0
chr21	CRYAA	44589117	False	False	97	11.0
chr21	CRYZL1	35014160	True	False	120	9.0
chr21	CSTB	45196256	True	False	97	9.0
chr21	CXADR	18885223	False	False	24	11.0
chr21	CYP4F29P	15220685	True	False	18	8.0
chr21	CYYR1	27945723	False	False	46	16.0
chr21	CYYR1-AS1	27778261	True	False	46	14.0
chr21	D21S2088E	24757156	False	False	36	15.0
chr21	DNAJC28	34864030	False	False	120	4.0
chr21	DNMT3L	45682099	False	False	97	12.0
chr21	DONSON	34961014	True	False	120	7.0
chr21	DOPEY2	37536838	True	False	132	6.0
chr21	DSCAM	42219039	False	False	128	9.0
chr21	DSCAM-AS1	41755009	True	False	135	9.0
chr21	DSCAM-IT1	42002693	True	False	132	6.0
chr21	DSCR10	39578249	False	False	125	11.0
chr21	DSCR3	38640409	True	False	114	14.0
chr21	DSCR4	39493454	False	False	129	11.0
chr21	DSCR8	39493544	False	False	129	11.0
chr21	DSCR9	38580803	True	False	115	15.0
chr21	DYRK1A	38739235	True	False	118	12.0
chr21	ERG	40033704	False	False	125	9.0
chr21	ERVH48-1	44345708	False	False	103	3.0
chr21	ETS2	40177754	True	False	126	11.0
chr21	EVA1C	33784744	False	False	115	11.0
chr21	FAM207A	46359911	True	False	94	9.0
chr21	FAM3B	42688660	False	False	120	9.0
chr21	FRGCA	44561202	False	False	97	8.0
chr21	GABPA	27107328	True	False	41	15.0
chr21	GART	34914464	True	False	120	5.0
chr21	GRIK1	31312370	False	False	96	13.0
chr21	GRIK1-AS1	31120493	False	False	90	16.0
chr21	GRIK1-AS2	30968359	False	False	87	16.0
chr21	HLCS	38362545	True	False	122	11.0
chr21	HMGN1	40721047	True	False	133	10.0
chr21	HSF2BP	45079374	False	False	97	10.0
chr21	HSPA13	15755509	True	False	19	10.0
chr21	HUNK	33245627	False	False	111	13.0
chr21	ICOSLG	45660887	True	False	97	13.0
chr21	IFNAR1	34697213	True	False	120	10.0
chr21	IFNAR2	34602199	True	False	120	9.0
chr21	IFNGR2	34775201	True	False	120	13.0
chr21	IGSF5	41117333	False	False	130	10.0
chr21	IL10RB	34638664	True	False	120	9.0
chr21	IL10RB-AS1	34638565	True	False	120	9.0
chr21	ITGB2	46340965	True	False	94	9.0
chr21	ITGB2-AS1	46340949	True	False	94	9.0
chr21	ITSN1	35014705	True	False	120	9.0
chr21	JAM2	27011593	False	False	40	16.0
chr21	KCNE1	35884573	False	False	121	10.0
chr21	KCNE1B	35831942	False	False	120	11.0
chr21	KCNE2	35736322	False	False	120	7.0
chr21	KCNJ15	39628619	False	False	125	12.0
chr21	KCNJ6	39288741	False	False	122	11.0
chr21	KRTAP10-1	45960078	False	False	96	11.0
chr21	KRTAP10-10	46057272	False	False	96	13.0
chr21	KRTAP10-11	46066330	False	False	96	13.0
chr21	KRTAP10-12	46117086	False	False	95	15.0
chr21	KRTAP10-2	45971388	False	False	96	9.0
chr21	KRTAP10-3	45978643	False	False	96	8.0
chr21	KRTAP10-4	45993605	False	False	96	12.0
chr21	KRTAP10-5	46000481	False	False	96	12.0
chr21	KRTAP10-6	46012386	False	False	96	12.0
chr21	KRTAP10-7	46020496	False	False	96	12.0
chr21	KRTAP10-8	46031995	False	False	96	12.0
chr21	KRTAP10-9	46047039	False	False	96	11.0
chr21	KRTAP11-1	32253874	False	False	105	13.0
chr21	KRTAP12-1	46102078	False	False	96	14.0
chr21	KRTAP12-2	46086844	False	False	96	15.0
chr21	KRTAP12-3	46077848	False	False	96	13.0
chr21	KRTAP12-4	46074576	False	False	96	14.0
chr21	KRTAP13-1	31768391	False	False	97	13.0
chr21	KRTAP13-2	31744557	False	False	97	8.0
chr21	KRTAP13-3	31798230	False	False	97	14.0
chr21	KRTAP13-4	31802593	False	False	97	14.0
chr21	KRTAP15-1	31812645	False	False	97	14.0
chr21	KRTAP19-3	31864275	False	False	98	14.0
chr21	KRTAP19-6	31914183	False	False	98	13.0
chr21	KRTAP19-8	32410795	False	False	108	12.0
chr21	KRTAP24-1	31655276	False	False	97	5.0
chr21	KRTAP25-1	31661832	False	False	97	6.0
chr21	KRTAP26-1	31692607	False	False	97	10.0
chr21	KRTAP27-1	31710012	False	False	97	12.0
chr21	KRTAP6-3	31964758	False	False	98	13.0
chr21	KRTAP7-1	32202051	False	False	101	13.0
chr21	KRTAP8-1	32185570	False	False	101	14.0
chr21	LCA5L	40816128	False	False	131	9.0
chr21	LINC00111	43099461	False	False	120	11.0
chr21	LINC00112	43136595	False	False	120	12.0
chr21	LINC00113	29094697	True	False	72	8.0
chr21	LINC00114	40145401	False	False	125	11.0
chr21	LINC00158	26804013	False	False	38	15.0
chr21	LINC00159	33458608	True	False	111	13.0
chr21	LINC00160	36109479	False	False	120	13.0
chr21	LINC00161	29911639	False	False	83	16.0
chr21	LINC00163	46414001	False	False	92	11.0
chr21	LINC00189	30565814	False	False	88	16.0
chr21	LINC00307	31584101	True	False	97	13.0
chr21	LINC00308	23470935	True	False	23	14.0
chr21	LINC00310	35552977	True	False	120	10.0
chr21	LINC00313	44898103	True	False	97	8.0
chr21	LINC00314	29385681	False	False	71	13.0
chr21	LINC00317	23109639	True	False	24	12.0
chr21	LINC00319	44869903	True	False	97	7.0
chr21	LINC00320	22175426	False	False	30	16.0
chr21	LINC00322	44751919	True	False	97	11.0
chr21	LINC00323	42519991	False	False	122	7.0
chr21	LINC00334	46654254	False	False	91	6.0
chr21	LINC00479	43135935	False	False	120	12.0
chr21	LINC00515	26955536	False	False	40	13.0
chr21	LINC00649	35303425	False	False	120	11.0
chr21	LINC00945	34430134	False	False	119	9.0
chr21	LINC01423	39717998	True	False	125	10.0
chr21	LINC01424	46222155	True	False	94	9.0
chr21	LINC01425	23119304	True	False	24	16.0
chr21	LINC01426	36118121	True	False	121	14.0
chr21	LINC01436	37377617	True	False	126	3.0
chr21	LINC01547	46359828	True	False	94	9.0
chr21	LINC01548	34542541	True	False	120	7.0
chr21	LINC01549	18811207	True	False	24	12.0
chr21	LINC01668	44200104	False	False	105	11.0
chr21	LINC01669	44899414	True	False	97	8.0
chr21	LINC01671	44035205	True	False	108	9.0
chr21	LINC01674	14918353	True	False	17	12.0
chr21	LINC01679	44782229	True	False	97	9.0
chr21	LINC01684	25801053	False	False	34	18.0
chr21	LINC01687	23470778	True	False	23	14.0
chr21	LINC01689	25693690	False	False	34	13.0
chr21	LINC01692	26212863	False	False	35	17.0
chr21	LINC01695	29600986	True	False	75	13.0
chr21	LINC01697	29420732	False	False	71	11.0
chr21	LINC01700	40349700	False	False	132	10.0
chr21	LIPI	15583212	False	False	19	10.0
chr21	LOC100133286	37498938	True	False	129	9.0
chr21	LOC100506403	36953062	True	False	119	11.0
chr21	LOC101928107	34496006	False	False	120	12.0
chr21	LOC101928126	35348682	False	False	120	11.0
chr21	LOC101928269	37376965	True	False	126	3.0
chr21	LOC101928398	40229462	False	False	128	11.0
chr21	LOC101930094	43916648	True	False	114	13.0
chr21	LOC102724428	44847069	True	False	97	8.0
chr21	LOC102724502	34331195	False	False	115	10.0
chr21	LOC102724652	44589150	False	False	97	11.0
chr21	LOC105372795	38436366	True	False	118	11.0
chr21	LOC105372833	45670695	False	False	97	12.0
chr21	LOC106780825	44561202	False	False	97	8.0
chr21	LOC150051	32931557	True	False	111	10.0
chr21	LOC388813	16015428	False	False	20	11.0
chr21	LOC400867	40310353	True	False	132	11.0
chr21	LOC642852	46707966	False	False	90	12.0
chr21	LRRC3	45875368	True	False	96	14.0
chr21	LRRC3-AS1	45875167	True	False	96	14.0
chr21	LTN1	30365277	True	False	87	15.0
chr21	MAP3K7CL	30449791	True	False	87	16.0
chr21	MIR155HG	26934456	True	False	40	15.0
chr21	MIR548XHG	20132130	False	False	20	13.0
chr21	MIR99AHG	17791522	False	False	24	10.0
chr21	MIS18A	33651376	True	False	112	8.0
chr21	MORC3	37692486	True	False	130	10.0
chr21	MRAP	33664123	False	False	112	11.0
chr21	MRPL39	26979801	True	False	40	11.0
chr21	MRPS6	35445822	True	False	120	13.0
chr21	MX1	42797957	False	False	120	10.0
chr21	MX2	42733949	True	False	120	9.0
chr21	N6AMT1	30257695	True	False	88	16.0
chr21	NCAM2	22370632	False	False	30	15.0
chr21	NDUFV3	44313377	True	False	105	6.0
chr21	NRIP1	16437126	True	False	21	11.0
chr21	OLIG1	34442449	True	False	119	12.0
chr21	OLIG2	34398215	False	False	119	11.0
chr21	PAXBP1	34144169	True	False	115	8.0
chr21	PAXBP1-AS1	34100424	True	False	115	9.0
chr21	PCP4	41239346	False	False	129	11.0
chr21	PDE9A	44073861	False	False	108	11.0
chr21	PDXK	45138977	True	False	97	12.0
chr21	PFKL	45719916	True	False	97	9.0
chr21	PICSAR	46424642	True	False	91	9.0
chr21	PIGP	38445458	True	False	118	13.0
chr21	PKNOX1	44394619	True	False	98	6.0
chr21	PLAC4	42557166	True	False	122	10.0
chr21	POFUT2	46707811	True	False	90	12.0
chr21	POTED	14982497	False	False	17	11.0
chr21	PPP1R2P2	37258742	True	False	128	5.0
chr21	PRDM15	43299591	True	False	120	12.0
chr21	PSMG1	40555440	True	False	133	10.0
chr21	PTTG1IP	46293818	True	False	94	6.0
chr21	PWP2	45527207	True	False	97	9.0
chr21	RBM11	15588450	False	False	19	10.0
chr21	RCAN1	35987441	True	False	121	9.0
chr21	RIPK4	43187249	False	False	120	11.0
chr21	RIPPLY3	38378862	False	False	123	11.0
chr21	RRP1	45209417	True	False	97	11.0
chr21	RRP1B	45079431	True	False	97	10.0
chr21	RSPH1	43916464	False	False	114	13.0
chr21	RUNX1	36260987	True	False	121	14.0
chr21	RUNX1-IT1	36411723	True	False	122	10.0
chr21	RWDD2B	30391685	True	False	87	16.0
chr21	SAMSN1	15918681	True	False	19	11.0
chr21	SAMSN1-AS1	15954522	False	False	19	10.0
chr21	SCAF4	33104431	True	False	111	15.0
chr21	SETD4	37433116	True	False	125	8.0
chr21	SH3BGR	40823779	True	False	131	10.0
chr21	SIK1	44847012	False	False	97	8.0
chr21	SIM2	38071420	False	False	129	11.0
chr21	SLC37A1	43919741	True	False	114	13.0
chr21	SLC5A3	35445822	True	False	120	13.0
chr21	SMIM11A	35747748	True	False	120	10.0
chr21	SMIM11B	35747778	True	False	120	10.0
chr21	SOD1	33031934	True	False	111	15.0
chr21	SON	34915343	True	False	120	6.0
chr21	SSR4P1	46493126	True	False	91	11.0
chr21	SUMO3	46238044	True	False	94	8.0
chr21	SYNJ1	34100351	True	False	115	9.0
chr21	TCP10L	33957845	False	False	116	10.0
chr21	TEKT4P2	9968594	True	False	8	7.0
chr21	TFF1	43786644	False	False	116	9.0
chr21	TFF2	43771208	False	False	116	8.0
chr21	TFF3	43735706	False	False	118	11.0
chr21	TIAM1	32931290	False	False	111	10.0
chr21	TMEM50B	34852316	True	False	120	5.0
chr21	TMPRSS15	19775970	False	False	21	13.0
chr21	TMPRSS2	42880085	False	False	120	4.0
chr21	TMPRSS3	43816200	False	False	115	12.0
chr21	TPTE	10990943	False	False	12	9.0
chr21	TRAPPC10	45432205	True	False	97	12.0
chr21	TRPM2	45773483	True	False	97	14.0
chr21	TRPM2-AS	45845446	True	False	97	14.0
chr21	TSPEAR	46131495	False	False	95	15.0
chr21	TSPEAR-AS1	45925926	True	False	96	15.0
chr21	TSPEAR-AS2	45937097	True	False	96	14.0
chr21	TTC3	38445483	True	False	118	13.0
chr21	TTC3-AS1	38566227	True	False	115	13.0
chr21	U2AF1	44527688	True	False	97	7.0
chr21	U2AF1L5	44527716	True	False	97	7.0
chr21	UBASH3A	43823970	False	False	115	11.0
chr21	UBE2G2	46221751	True	False	94	9.0
chr21	UMODL1	43491425	False	False	120	12.0
chr21	UMODL1-AS1	43528644	False	False	120	11.0
chr21	URB1	33765312	True	False	115	11.0
chr21	URB1-AS1	33765441	False	False	115	11.0
chr21	USP16	30396937	True	False	87	15.0
chr21	USP25	17102343	True	False	22	13.0
chr21	WDR4	44299693	True	False	105	5.0
chr21	WRB	40752212	True	False	132	12.0
chr21	WRB-SH3BGR	40752169	True	False	132	12.0
chr21	ZBTB21	43430496	True	False	120	12.0
chr21	ZNF295-AS1	43442377	False	False	120	12.0
chr22	A4GALT	43116916	False	False	198	10.0
chr22	ACO2	41865128	True	False	233	8.0
chr22	ADA2	17700475	True	False	98	9.0
chr22	ADORA2A	24823529	True	False	151	10.0
chr22	ADORA2A-AS1	24891042	True	False	151	5.0
chr22	ADSL	40742503	True	False	225	11.0
chr22	AIFM3	21319417	True	False	152	10.0
chr22	ALG12	50312106	True	False	80	12.0
chr22	ANKRD54	38240353	True	False	208	7.0
chr22	ANKRD62P1-PARP4P3	17156430	True	False	93	7.0
chr22	AP1B1	29784572	True	False	110	9.0
chr22	AP1B1P1	32517963	True	False	138	8.0
chr22	APOBEC3A	39353526	False	False	223	8.0
chr22	APOBEC3A_B	39353526	True	False	223	8.0
chr22	APOBEC3B	39378403	True	False	223	7.0
chr22	APOBEC3B-AS1	39394225	True	False	223	5.0
chr22	APOBEC3C	39410264	True	False	223	7.0
chr22	APOBEC3D	39417117	False	False	223	7.0
chr22	APOBEC3F	39436672	False	False	223	8.0
chr22	APOBEC3G	39473009	True	False	223	7.0
chr22	APOBEC3H	39493228	True	False	223	8.0
chr22	APOL1	36649116	False	False	177	7.0
chr22	APOL2	36635689	True	False	178	6.0
chr22	APOL3	36556977	False	False	177	7.0
chr22	APOL4	36600879	True	False	178	6.0
chr22	APOL5	36113918	False	False	170	9.0
chr22	APOL6	36044423	False	False	172	10.0
chr22	ARFGAP3	43253408	True	False	193	6.0
chr22	ARHGAP8	45148437	False	False	168	6.0
chr22	ARVCF	20004309	True	False	147	11.0
chr22	ASCC2	30234293	True	False	106	13.0
chr22	ASPHD2	26825279	True	False	152	7.0
chr22	ATF4	39916563	True	False	228	7.0
chr22	ATP5L2	43036607	True	False	199	8.0
chr22	ATP6V1E1	18111588	True	False	106	9.0
chr22	ATXN10	46067677	True	False	176	4.0
chr22	BAIAP2L2	38506676	False	False	213	4.0
chr22	BCL2L13	18121349	True	False	106	13.0
chr22	BCR	23522551	True	False	144	4.0
chr22	BCRP2	21457304	True	False	154	7.0
chr22	BCRP3	25028881	False	False	147	8.0
chr22	BID	18257261	True	False	113	12.0
chr22	BIK	43506753	True	False	189	4.0
chr22	BMS1P20	22652462	False	False	153	9.0
chr22	BPIFC	32853373	False	False	154	8.0
chr22	BRD1	50221196	True	False	86	11.0
chr22	C1QTNF6	37584330	True	False	184	6.0
chr22	C22orf15	24105207	False	False	157	10.0
chr22	C22orf23	38349654	False	False	211	6.0
chr22	C22orf24	32341348	True	False	136	8.0
chr22	C22orf29	19842371	True	False	143	11.0
chr22	C22orf31	29457907	False	False	116	10.0
chr22	C22orf34	50051190	True	False	87	12.0
chr22	C22orf39	19435755	True	False	137	3.0
chr22	C22orf42	32555243	False	False	141	10.0
chr22	C22orf46	42086546	True	False	232	3.0
chr22	CABIN1	24407764	True	False	158	9.0
chr22	CABP7	30116343	False	False	106	12.0
chr22	CACNA1I	39966757	False	False	228	6.0
chr22	CACNG2	37098690	False	False	180	9.0
chr22	CARD10	37915210	True	False	191	6.0
chr22	CASTOR1	30685616	True	False	117	10.0
chr22	CBX6	39268339	True	False	223	6.0
chr22	CBX7	39548655	True	False	224	4.0
chr22	CBY1	39052657	True	False	219	6.0
chr22	CCDC116	21987085	False	False	163	6.0
chr22	CCDC117	29168661	True	False	120	8.0
chr22	CCDC134	42196625	True	False	231	6.0
chr22	CCDC157	30752623	False	False	117	14.0
chr22	CCDC188	20137431	True	False	148	10.0
chr22	CCT8L2	17073700	False	False	93	14.0
chr22	CDC42EP1	37956470	False	False	194	5.0
chr22	CDC45	19467348	True	False	137	8.0
chr22	CDPF1	46646193	True	False	156	9.0
chr22	CECR2	17840838	False	False	101	9.0
chr22	CECR3	17747623	True	False	100	11.0
chr22	CECR6	17602213	True	False	97	9.0
chr22	CECR7	17517459	True	False	97	12.0
chr22	CELSR1	46933067	False	False	150	7.0
chr22	CENPM	42343168	True	False	223	6.0
chr22	CERK	47134152	True	False	144	9.0
chr22	CES5AP1	23724313	False	False	149	11.0
chr22	CHADL	41636935	False	False	232	8.0
chr22	CHCHD10	24110159	True	False	156	11.0
chr22	CHEK2	29137822	True	False	123	10.0
chr22	CLDN5	19512860	False	False	138	10.0
chr22	CLTCL1	19279239	True	False	136	11.0
chr22	COMT	19929262	True	False	146	11.0
chr22	CRELD2	50312277	True	False	80	12.0
chr22	CRKL	21271713	True	False	152	8.0
chr22	CRYBA4	27017927	False	False	153	6.0
chr22	CRYBB1	27013991	True	False	153	4.0
chr22	CRYBB2	25615611	False	False	151	6.0
chr22	CRYBB2P1	25844053	True	False	149	5.0
chr22	CRYBB3	25595816	False	False	150	5.0
chr22	CSDC2	41957013	False	False	233	8.0
chr22	CSF2RB	37309674	True	False	178	8.0
chr22	CSNK1E	38714089	True	False	213	6.0
chr22	CYB5R3	43042995	True	False	199	7.0
chr22	CYP2D6	42526883	False	False	220	9.0
chr22	CYP2D7	42540576	True	False	218	10.0
chr22	CYTH4	37678423	True	False	187	4.0
chr22	DDT	24322019	True	False	156	7.0
chr22	DDTL	24309025	True	False	155	7.0
chr22	DDX17	38902345	True	False	215	5.0
chr22	DENND6B	50765489	True	False	75	11.0
chr22	DEPDC5	32150008	True	False	126	10.0
chr22	DERL3	24181199	True	False	152	10.0
chr22	DESI1	42017061	True	False	233	8.0
chr22	DGCR10	19010136	False	False	127	13.0
chr22	DGCR11	19035888	True	False	128	12.0
