chr	start	end	interval_id	num_peaks	num_samples	MV411_1_433_R1.bool	MV411_9_716_R1.bool	MV411_1_433_R1.fc	MV411_9_716_R1.fc	MV411_1_433_R1.qval	MV411_9_716_R1.qval	MV411_1_433_R1.pval	MV411_9_716_R1.pval	MV411_1_433_R1.start	MV411_9_716_R1.start	MV411_1_433_R1.end	MV411_9_716_R1.end	MV411_1_433_R1.summit	MV411_9_716_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr9	106311039	106311134	Interval_786	1	1	FALSE	TRUE	NA	5.07302	NA	2.71786	NA	7.35441	NA	106311039	NA	106311134	NA	72	NA	Intergenic	NA	-289903	MIR8081								
chr9	112331066	112331113	Interval_787	1	1	TRUE	FALSE	8.67241	NA	7.99753	NA	13.9199	NA	112331066	NA	112331113	NA	30	NA	NA	intron (PTBP3, intron 1 of 14)	NA	2574	PTBP3								
chr9	112899063	112899186	Interval_788	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	112899063	NA	112899186	NA	33	NA	Intergenic	NA	-8212	SLC46A2								
chr9	114995914	114995991	Interval_789	1	1	FALSE	TRUE	NA	5.0607	NA	2.71786	NA	7.31474	NA	114995914	NA	114995991	NA	29	NA	Intergenic	NA	-66709	TNFSF8								
chr9	127154568	127154677	Interval_790	1	1	FALSE	TRUE	NA	8.02208	NA	7.39184	NA	12.48288	NA	127154568	NA	127154677	NA	65	NA	intron (RALGPS1, intron 6 of 17)	NA	-31858	ANGPTL2								
chr9	127519501	127519655	Interval_791	2	2	TRUE	TRUE	7.98491	4.87766	6.66375	2.33099	12.40397	6.77134	127519553	127519501	127519655	127519638	32	42	NA	intron (FAM129B, intron 5 of 13)	NA	49539	FAM129B								
chr9	134936780	134937064	Interval_792	2	2	TRUE	TRUE	10.51045	15.31488	13.51975	23.10377	20.1398	28.90004	134936780	134936794	134937064	134937041	174	172	NA	Intergenic	NA	-18962	FCN1								
chr9	136081479	136081606	Interval_793	2	2	TRUE	TRUE	6.35987	7.15847	3.76917	5.99282	9.15812	10.96697	136081546	136081479	136081606	136081592	42	49	NA	intron (NACC2, intron 1 of 5)	NA	13742	NACC2								
chr9	137031999	137032135	Interval_794	1	1	FALSE	TRUE	NA	4.59129	NA	1.53541	NA	5.92566	NA	137031999	NA	137032135	NA	1	NA	exon (FUT7, exon 1 of 2)	NA	773	FUT7								
chrM	29	405	Interval_795	2	2	TRUE	TRUE	2.71954	4.10456	10.90326	28.06057	17.15425	34.0138	104	29	295	405	164	210	NA	promoter-TSS (TRNF)	NA	-360	TRNF								
chrM	8015	8071	Interval_796	1	1	TRUE	FALSE	1.9744	NA	1.88902	NA	6.90016	NA	8015	NA	8071	NA	50	NA	NA	promoter-TSS (TRNK)	NA	-252	TRNK								
chrM	15870	16561	Interval_797	2	2	TRUE	TRUE	2.04699	3.88334	4.54453	26.5551	10.03145	32.45933	16018	15870	16544	16561	103	240	NA	promoter-TSS (TRNP)	NA	-193	TRNP								
chrUn_GL000214v1	65065	65146	Interval_798	1	1	FALSE	TRUE	NA	8.43449	NA	8.78537	NA	13.94704	NA	65065	NA	65146	NA	51	NA	intron (LOC100289026, intron 3 of 5)	NA	6647	LOC100289026								
chrUn_GL000216v2	13584	13663	Interval_799	1	1	FALSE	TRUE	NA	8.61619	NA	8.66516	NA	13.81424	NA	13584	NA	13663	NA	32	NA	NA	NA	NA	NA								
chrUn_GL000216v2	14464	14551	Interval_800	1	1	FALSE	TRUE	NA	8.51609	NA	10.1764	NA	15.4224	NA	14464	NA	14551	NA	52	NA	NA	NA	NA	NA								
chrUn_GL000216v2	26845	26932	Interval_801	1	1	FALSE	TRUE	NA	7.00262	NA	8.63281	NA	13.78029	NA	26845	NA	26932	NA	64	NA	NA	NA	NA	NA								
chrUn_GL000216v2	38037	38114	Interval_802	1	1	FALSE	TRUE	NA	4.6073	NA	4.45827	NA	9.28514	NA	38037	NA	38114	NA	19	NA	NA	NA	NA	NA								
chrUn_GL000216v2	80000	80116	Interval_803	1	1	FALSE	TRUE	NA	4.25805	NA	1.4513	NA	5.57201	NA	80000	NA	80116	NA	4	NA	NA	NA	NA	NA								
chrUn_GL000216v2	146117	146221	Interval_804	1	1	FALSE	TRUE	NA	13.77387	NA	21.46664	NA	27.20633	NA	146117	NA	146221	NA	41	NA	NA	NA	NA	NA								
chrUn_GL000216v2	149497	149576	Interval_805	1	1	FALSE	TRUE	NA	9.3418	NA	10.00647	NA	15.24517	NA	149497	NA	149576	NA	20	NA	NA	NA	NA	NA								
chrUn_GL000216v2	158645	158755	Interval_806	1	1	FALSE	TRUE	NA	27.44075	NA	69.10658	NA	76.13523	NA	158645	NA	158755	NA	65	NA	NA	NA	NA	NA								
chrUn_GL000216v2	167833	167934	Interval_807	1	1	FALSE	TRUE	NA	16.1095	NA	42.12483	NA	48.46328	NA	167833	NA	167934	NA	44	NA	NA	NA	NA	NA								
chrUn_GL000216v2	173931	174008	Interval_808	1	1	FALSE	TRUE	NA	6.84143	NA	7.19108	NA	12.24007	NA	173931	NA	174008	NA	29	NA	NA	NA	NA	NA								
chrUn_GL000219v1	99596	99647	Interval_809	1	1	TRUE	FALSE	6.70008	NA	4.35373	NA	9.82962	NA	99596	NA	99647	NA	21	NA	NA	promoter-TSS (LOC283788)	NA	20	LOC283788								
chrUn_KI270330v1	1411	1547	Interval_810	1	1	FALSE	TRUE	NA	6.22394	NA	4.59841	NA	9.44061	NA	1411	NA	1547	NA	11	NA	NA	NA	NA	NA								
chrUn_KI270333v1	29	154	Interval_811	1	1	TRUE	FALSE	4.54116	NA	7.719	NA	13.58938	NA	29	NA	154	NA	106	NA	NA	NA	NA	NA	NA								
chrUn_KI270333v1	286	407	Interval_812	1	1	FALSE	TRUE	NA	11.16294	NA	18.34745	NA	23.94817	NA	286	NA	407	NA	66	NA	NA	NA	NA	NA								
chrUn_KI270333v1	1589	1671	Interval_813	1	1	FALSE	TRUE	NA	7.7757	NA	10.30677	NA	15.56885	NA	1589	NA	1671	NA	46	NA	NA	NA	NA	NA								
chrUn_KI270333v1	2040	2123	Interval_814	1	1	FALSE	TRUE	NA	8.87667	NA	15.0427	NA	20.5212	NA	2040	NA	2123	NA	19	NA	NA	NA	NA	NA								
chrUn_KI270337v1	6	98	Interval_815	1	1	FALSE	TRUE	NA	6.40665	NA	11.24058	NA	16.5509	NA	6	NA	98	NA	34	NA	NA	NA	NA	NA								
chrUn_KI270337v1	805	995	Interval_816	1	1	FALSE	TRUE	NA	3.43185	NA	3.60062	NA	8.30526	NA	805	NA	995	NA	46	NA	NA	NA	NA	NA								
chrUn_KI270438v1	103651	103809	Interval_817	1	1	FALSE	TRUE	NA	2.7917	NA	1.4513	NA	5.63113	NA	103651	NA	103809	NA	25	NA	NA	NA	NA	NA								
chrUn_KI270438v1	103928	104379	Interval_818	1	1	FALSE	TRUE	NA	15.79014	NA	76.43324	NA	83.63203	NA	103928	NA	104379	NA	381	NA	NA	NA	NA	NA								
chrUn_KI270438v1	104538	104962	Interval_819	2	2	TRUE	TRUE	2.78148	6.09028	11.16727	46.91903	17.44241	53.39893	104669	104538	104730	104962	31	162	NA	NA	NA	NA	NA								
chrUn_KI270438v1	106814	106919	Interval_820	1	1	FALSE	TRUE	NA	2.93657	NA	4.36728	NA	9.19099	NA	106814	NA	106919	NA	43	NA	NA	NA	NA	NA								
chrUn_KI270438v1	109185	109878	Interval_821	2	2	TRUE	TRUE	3.05672	7.84735	12.97408	59.50571	19.50464	66.36735	109569	109185	109695	109878	30	631	NA	NA	NA	NA	NA								
chrUn_KI270438v1	110481	110584	Interval_822	1	1	FALSE	TRUE	NA	8.428	NA	37.09872	NA	43.29026	NA	110481	NA	110584	NA	61	NA	NA	NA	NA	NA								
chrUn_KI270438v1	112038	112194	Interval_823	2	2	TRUE	TRUE	3.54524	5.42057	17.06573	35.51343	24.26452	41.67163	112053	112038	112166	112194	89	84	NA	NA	NA	NA	NA								
chrUn_KI270438v1	112347	112454	Interval_824	1	1	FALSE	TRUE	NA	5.63599	NA	29.66778	NA	35.66691	NA	112347	NA	112454	NA	55	NA	NA	NA	NA	NA								
chrUn_KI270442v1	76	200	Interval_825	1	1	FALSE	TRUE	NA	4.20669	NA	8.29498	NA	13.42703	NA	76	NA	200	NA	73	NA	Intergenic	NA	-245166	LOC102724902								
chrUn_KI270442v1	92359	92443	Interval_826	1	1	FALSE	TRUE	NA	4.24825	NA	7.86673	NA	12.97308	NA	92359	NA	92443	NA	39	NA	Intergenic	NA	-152903	LOC102724902								
chrUn_KI270466v1	391	571	Interval_827	2	2	TRUE	TRUE	3.10254	4.52509	5.86495	11.41246	11.52393	16.72962	435	391	534	571	62	119	NA	NA	NA	NA	NA								
chrUn_KI270466v1	707	800	Interval_828	2	2	TRUE	TRUE	3.4608	4.67968	5.37898	7.28472	10.95854	12.3647	710	707	794	800	45	39	NA	NA	NA	NA	NA								
chrUn_KI270466v1	900	1146	Interval_829	2	2	TRUE	TRUE	4.16148	6.2353	11.85586	21.97999	18.2293	27.73712	905	900	1146	1114	165	139	NA	NA	NA	NA	NA								
chrUn_KI270467v1	1710	1793	Interval_830	1	1	FALSE	TRUE	NA	5.85087	NA	11.57051	NA	16.8948	NA	1710	NA	1793	NA	45	NA	NA	NA	NA	NA								
chrUn_KI270467v1	1933	3524	Interval_831	4	2	TRUE	TRUE	3.39101;4.79355;3.64317	6.49724	10.80276;13.4889;10.89333	28.10766	17.03895;20.10199;17.14407	34.06228	2088;2708;3325	1933	2633;3269;3505	3524	429;42;123	457	NA	NA	NA	NA	NA								
chrUn_KI270467v1	3745	3860	Interval_832	2	2	TRUE	TRUE	6.00996	5.16378	12.11628	9.48366	18.54324	14.6991	3759	3745	3860	3837	24	58	NA	NA	NA	NA	NA								
chrUn_KI270744v1	157019	157175	Interval_833	2	2	TRUE	TRUE	6.00716	8.35034	4.60179	8.19824	10.09584	13.32421	157037	157019	157175	157119	35	36	NA	Intergenic	NA	-47687	LOC102723433								
chrX	928748	928876	Interval_834	1	1	FALSE	TRUE	NA	6.66619	NA	5.37514	NA	10.27296	NA	928748	NA	928876	NA	44	NA	Intergenic	NA	283822	CRLF2								
chrX	17737421	17737500	Interval_835	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	17737421	NA	17737500	NA	54	NA	promoter-TSS (SCML1)	NA	-4808	SCML1								
chrX	19510613	19510691	Interval_836	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	19510613	NA	19510691	NA	12	NA	intron (MAP3K15, intron 1 of 28)	NA	4609	MAP3K15								
chrX	44255911	44255988	Interval_837	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	44255911	NA	44255988	NA	7	NA	intron (EFHC2, intron 3 of 13)	NA	22835	EFHC2								
chrX	44282615	44282697	Interval_838	1	1	FALSE	TRUE	NA	12.65174	NA	17.59146	NA	23.16311	NA	44282615	NA	44282697	NA	13	NA	intron (EFHC2, intron 2 of 13)	NA	-3871	EFHC2								
chrX	52920975	52921109	Interval_839	1	1	FALSE	TRUE	NA	5.0607	NA	2.71786	NA	7.31474	NA	52920975	NA	52921109	NA	64	NA	Intergenic	NA	23077	FAM156B								
chrX	76757871	76757960	Interval_840	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	76757871	NA	76757960	NA	31	NA	intron (LOC101928469, intron 2 of 3)	NA	161388	MIR384								
chrX	82858667	82858745	Interval_841	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	82858667	NA	82858745	NA	40	NA	Intergenic	NA	-649555	POU3F4								
chrX	111052679	111052761	Interval_842	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	111052679	NA	111052761	NA	52	NA	intron (PAK3, intron 2 of 15)	NA	-70357	PAK3								
chrX	128690837	128690914	Interval_843	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	128690837	NA	128690914	NA	36	NA	Intergenic	NA	437447	LOC101928522								
chrX	129048488	129048578	Interval_844	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	129048488	NA	129048578	NA	39	NA	Intergenic	NA	79790	LOC101928522								
chrY	10967520	10967597	Interval_845	1	1	FALSE	TRUE	NA	5.61699	NA	4.60803	NA	9.45185	NA	10967520	NA	10967597	NA	33	NA	Intergenic	NA	1056761	TTTY23								
chrY	10999881	10999962	Interval_846	1	1	FALSE	TRUE	NA	5.31897	NA	9.16885	NA	14.37279	NA	10999881	NA	10999962	NA	34	NA	Intergenic	NA	1089124	TTTY23								
chrY	11327640	11327726	Interval_847	1	1	FALSE	TRUE	NA	8.26355	NA	10.21077	NA	15.4601	NA	11327640	NA	11327726	NA	30	NA	Intergenic	NA	1093907	GYG2P1								
chrY	11563789	11563866	Interval_848	1	1	FALSE	TRUE	NA	7.06567	NA	5.65809	NA	10.61954	NA	11563789	NA	11563866	NA	28	NA	Intergenic	NA	857762	GYG2P1								
chrY	11721963	11722133	Interval_849	1	1	FALSE	TRUE	NA	7.11486	NA	8.40104	NA	13.53894	NA	11721963	NA	11722133	NA	26	NA	Intergenic	NA	699542	GYG2P1								
chrY	11747658	11747755	Interval_850	1	1	FALSE	TRUE	NA	26.21059	NA	50.24522	NA	56.87593	NA	11747658	NA	11747755	NA	28	NA	Intergenic	NA	673883	GYG2P1								
chrY	20473665	20473743	Interval_851	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	20473665	NA	20473743	NA	43	NA	intron (TTTY10, intron 2 of 5)	NA	45524	TTTY10								
chrY	56674483	56674560	Interval_852	1	1	FALSE	TRUE	NA	6.31302	NA	4.48643	NA	9.31878	NA	56674483	NA	56674560	NA	22	NA	Intergenic	NA	-281721	SPRY3-2								
chrY	56685536	56685621	Interval_853	1	1	FALSE	TRUE	NA	9.30053	NA	10.5071	NA	15.794	NA	56685536	NA	56685621	NA	42	NA	Intergenic	NA	-270664	SPRY3-2								
chrY	56721680	56721757	Interval_854	1	1	FALSE	TRUE	NA	5.60209	NA	4.91141	NA	9.77932	NA	56721680	NA	56721757	NA	43	NA	Intergenic	NA	-234524	SPRY3-2								
chrY	56723682	56723765	Interval_855	1	1	FALSE	TRUE	NA	7.56986	NA	7.9178	NA	13.02701	NA	56723682	NA	56723765	NA	34	NA	Intergenic	NA	-232519	SPRY3-2								
chrY	56763480	56763577	Interval_856	1	1	FALSE	TRUE	NA	4.20079	NA	14.14805	NA	19.59562	NA	56763480	NA	56763577	NA	39	NA	Intergenic	NA	-192714	SPRY3-2								
chrY	56771121	56771214	Interval_857	1	1	FALSE	TRUE	NA	5.60209	NA	4.91141	NA	9.77932	NA	56771121	NA	56771214	NA	36	NA	Intergenic	NA	-185075	SPRY3-2								
