REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp136-MV411-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
1_MV411_3_136_R1_peak_10724_lociStitched	chr2	236787391	236787754	1	364	142.296	0.0
1_MV411_3_136_R1_peak_18188_lociStitched	chr9	127965736	127966099	1	364	224.1525	47.916
1_MV411_3_136_R1_peak_4381_lociStitched	chr12	123150477	123150840	1	364	155.2188	20.4369
1_MV411_3_136_R1_peak_17622_lociStitched	chr8	143947892	143948255	1	364	296.3532	65.2311
1_MV411_3_136_R1_peak_14_lociStitched	chr1	1260084	1260447	1	364	132.7128	21.5985
1_MV411_3_136_R1_peak_11222_lociStitched	chr20	50002764	50003127	1	364	180.6288	19.7109
1_MV411_3_136_R1_peak_7471_lociStitched	chr17	72613659	72614022	1	364	129.9177	44.649
1_MV411_3_136_R1_peak_8774_lociStitched	chr19	17744160	17744522	1	363	220.8562	46.336
1_MV411_3_136_R1_peak_9341_lociStitched	chr19	51462616	51462978	1	363	197.9054	50.5714
1_MV411_3_136_R1_peak_1596_lociStitched	chr1	228635182	228635544	1	363	358.0904	97.8124
1_MV411_3_136_R1_peak_8823_lociStitched	chr19	18969321	18969683	1	363	201.8512	30.1908
1_MV411_3_136_R1_peak_4845_lociStitched	chr14	50813206	50813567	1	362	160.7894	26.4613
1_MV411_3_136_R1_peak_11618_lociStitched	chr22	19160019	19160380	1	362	164.3994	56.2799
1_MV411_3_136_R1_peak_9493_lociStitched	chr2	768465	768826	1	362	136.0609	18.8803
1_MV411_3_136_R1_peak_17158_lociStitched	chr8	89641063	89641424	1	362	131.6206	19.5662
1_MV411_3_136_R1_peak_2184_lociStitched	chr10	74169258	74169619	1	362	147.8656	24.4758
1_MV411_3_136_R1_peak_7422_lociStitched	chr17	64385702	64386063	1	362	170.9696	41.2262
1_MV411_3_136_R1_peak_7860_lociStitched	chr18	35174552	35174913	1	362	155.1217	0.0
1_MV411_3_136_R1_peak_15883_lociStitched	chr7	36717357	36717717	1	361	166.14	55.08
1_MV411_3_136_R1_peak_14794_lociStitched	chr6	14665332	14665692	1	361	171.36	4.788
1_MV411_3_136_R1_peak_4352_lociStitched	chr12	121687296	121687656	1	361	235.8	19.044
1_MV411_3_136_R1_peak_18068_lociStitched	chr9	113416114	113416474	1	361	171.432	37.836
1_MV411_3_136_R1_peak_4159_lociStitched	chr12	99572136	99572496	1	361	117.756	27.576
1_MV411_3_136_R1_peak_17183_lociStitched	chr8	92888591	92888951	1	361	148.824	14.472
1_MV411_3_136_R1_peak_14848_lociStitched	chr6	25124589	25124949	1	361	144.9	42.084
1_MV411_3_136_R1_peak_6284_lociStitched	chr16	34725819	34726179	1	361	239.004	105.12
1_MV411_3_136_R1_peak_1769_lociStitched	chr1	246573484	246573844	1	361	132.192	31.356
1_MV411_3_136_R1_peak_13201_lociStitched	chr4	15414675	15415035	1	361	148.536	25.632
1_MV411_3_136_R1_peak_15879_lociStitched	chr7	36191746	36192106	1	361	228.672	38.952
1_MV411_3_136_R1_peak_949_lociStitched	chr1	143720567	143720926	1	360	177.7768	2.0822
1_MV411_3_136_R1_peak_123_lociStitched	chr1	9717155	9717514	1	360	153.7956	30.9099
1_MV411_3_136_R1_peak_15233_lociStitched	chr6	55937663	55938022	1	360	176.2331	16.1909
1_MV411_3_136_R1_peak_5720_lociStitched	chr15	77078942	77079301	1	360	183.1259	60.7428
1_MV411_3_136_R1_peak_12951_lociStitched	chr3	176660900	176661259	1	360	128.9887	11.0213
1_MV411_3_136_R1_peak_4571_lociStitched	chr13	42378231	42378590	1	360	189.4084	14.0728
1_MV411_3_136_R1_peak_3904_lociStitched	chr12	53325197	53325556	1	360	143.959	13.4984
1_MV411_3_136_R1_peak_16409_lociStitched	chr7	137458021	137458380	1	360	120.5163	17.0166
1_MV411_3_136_R1_peak_13849_lociStitched	chr5	14545672	14546031	1	360	129.24	32.1305
1_MV411_3_136_R1_peak_1865_lociStitched	chr10	14660205	14660564	1	360	157.2779	20.3553
1_MV411_3_136_R1_peak_1908_lociStitched	chr10	26737442	26737801	1	360	141.2306	32.9203
1_MV411_3_136_R1_peak_13274_lociStitched	chr4	38666819	38667177	1	359	159.3458	29.2486
1_MV411_3_136_R1_peak_7202_lociStitched	chr17	45124312	45124670	1	359	147.5676	30.8596
1_MV411_3_136_R1_peak_17460_lociStitched	chr8	127427257	127427615	1	359	211.1842	79.297
1_MV411_3_136_R1_peak_13848_lociStitched	chr5	14005324	14005682	1	359	107.758	17.3272
1_MV411_3_136_R1_peak_4156_lociStitched	chr12	98612774	98613132	1	359	142.3408	45.466
1_MV411_3_136_R1_peak_17122_lociStitched	chr8	85149804	85150160	1	357	177.11	42.364
1_MV411_3_136_R1_peak_16297_lociStitched	chr7	105401343	105401699	1	357	146.85	19.5444
1_MV411_3_136_R1_peak_9489_lociStitched	chr1_KI270713v1_random	21996	22352	1	357	490.4256	32.6808
1_MV411_3_136_R1_peak_9113_lociStitched	chr19	43674364	43674720	1	357	269.314	88.7864
1_MV411_3_136_R1_peak_7954_lociStitched	chr18	60078618	60078974	1	357	114.5252	23.4604
1_MV411_3_136_R1_peak_15556_lociStitched	chr6	154353245	154353601	1	357	115.2016	36.134
1_MV411_3_136_R1_peak_3792_lociStitched	chr12	42696521	42696877	1	357	127.6616	55.5004
1_MV411_3_136_R1_peak_4556_lociStitched	chr13	37716115	37716470	1	356	162.6965	14.8035
1_MV411_3_136_R1_peak_17020_lociStitched	chr8	75957339	75957694	1	356	129.1845	35.5355
1_MV411_3_136_R1_peak_17156_lociStitched	chr8	89147538	89147893	1	356	166.495	43.6295
1_MV411_3_136_R1_peak_7158_lociStitched	chr17	42928935	42929290	1	356	219.4255	49.984
1_MV411_3_136_R1_peak_13695_lociStitched	chr4	165762918	165763273	1	356	138.8405	44.6235
1_MV411_3_136_R1_peak_1440_lociStitched	chr1	206380985	206381340	1	356	195.5695	7.313
1_MV411_3_136_R1_peak_15861_lociStitched	chr7	30433279	30433634	1	356	292.52	44.233
1_MV411_3_136_R1_peak_12060_lociStitched	chr3	9780231	9780586	1	356	181.121	51.617
1_MV411_3_136_R1_peak_5445_lociStitched	chr15	51228196	51228551	1	356	195.747	23.43
1_MV411_3_136_R1_peak_13013_lociStitched	chr3	186185452	186185807	1	356	141.8935	35.5
1_MV411_3_136_R1_peak_17102_lociStitched	chr8	83408655	83409010	1	356	170.6485	45.227
1_MV411_3_136_R1_peak_3365_lociStitched	chr11	95337407	95337762	1	356	205.5805	25.276
1_MV411_3_136_R1_peak_5746_lociStitched	chr15	80673840	80674195	1	356	118.57	32.66
1_MV411_3_136_R1_peak_9545_lociStitched	chr2	12568758	12569112	1	355	136.3254	8.6022
1_MV411_3_136_R1_peak_17017_lociStitched	chr8	75814033	75814387	1	355	114.2712	14.9034
1_MV411_3_136_R1_peak_4805_lociStitched	chr14	40232221	40232575	1	355	106.4832	18.6912
1_MV411_3_136_R1_peak_15238_lociStitched	chr6	64072302	64072656	1	355	113.3508	5.5578
1_MV411_3_136_R1_peak_13255_lociStitched	chr4	35893786	35894140	1	355	94.0578	30.0192
1_MV411_3_136_R1_peak_13908_lociStitched	chr5	39760456	39760810	1	355	170.6634	26.3376
1_MV411_3_136_R1_peak_11437_lociStitched	chr21	33260205	33260558	1	354	142.6473	58.8451
1_MV411_3_136_R1_peak_15097_lociStitched	chr6	36701092	36701445	1	354	171.6639	22.6626
1_MV411_3_136_R1_peak_10714_lociStitched	chr2	233358468	233358821	1	354	146.9892	5.8598
1_MV411_3_136_R1_peak_3330_lociStitched	chr11	88004861	88005214	1	354	102.0876	21.7801
1_MV411_3_136_R1_peak_4013_lociStitched	chr12	64625477	64625830	1	354	134.1047	38.7241
1_MV411_3_136_R1_peak_2186_lociStitched	chr10	74260340	74260693	1	354	112.4658	18.8855
1_MV411_3_136_R1_peak_7812_lociStitched	chr18	13567261	13567614	1	354	183.0305	52.8794
1_MV411_3_136_R1_peak_15789_lociStitched	chr7	10646136	10646489	1	354	145.8243	36.8179
1_MV411_3_136_R1_peak_13067_lociStitched	chr3	196096642	196096995	1	354	179.6417	63.6106
1_MV411_3_136_R1_peak_10136_lociStitched	chr2	109213262	109213615	1	354	180.2418	25.2395
1_MV411_3_136_R1_peak_8752_lociStitched	chr19	17183480	17183833	1	354	250.3476	87.9323
1_MV411_3_136_R1_peak_7958_lociStitched	chr18	60444151	60444503	1	353	98.6656	26.8576
1_MV411_3_136_R1_peak_17367_lociStitched	chr8	113348250	113348602	1	353	140.272	28.4416
1_MV411_3_136_R1_peak_18758_lociStitched	chrX	130060250	130060602	1	353	151.7472	29.2864
1_MV411_3_136_R1_peak_2578_lociStitched	chr10	133520544	133520896	1	353	147.0304	21.5424
1_MV411_3_136_R1_peak_17867_lociStitched	chr9	75150397	75150749	1	353	119.152	27.104
1_MV411_3_136_R1_peak_1925_lociStitched	chr10	29554516	29554868	1	353	194.9376	25.7664
1_MV411_3_136_R1_peak_6330_lociStitched	chr16	53099210	53099562	1	353	193.8464	38.8256
1_MV411_3_136_R1_peak_3278_lociStitched	chr11	75763080	75763431	1	352	174.9384	52.1586
1_MV411_3_136_R1_peak_12862_lociStitched	chr3	153701861	153702212	1	352	101.8953	22.815
1_MV411_3_136_R1_peak_17094_lociStitched	chr8	82809581	82809932	1	352	116.6724	34.7841
1_MV411_3_136_R1_peak_11497_lociStitched	chr21	38756036	38756387	1	352	189.7506	4.1769
1_MV411_3_136_R1_peak_6271_lociStitched	chr16	31301666	31302017	1	352	153.7029	19.9368
1_MV411_3_136_R1_peak_945_lociStitched	chr1	122888415	122888766	1	352	319.7259	190.1016
1_MV411_3_136_R1_peak_13907_lociStitched	chr5	39713790	39714141	1	352	138.7854	24.7455
1_MV411_3_136_R1_peak_17029_lociStitched	chr8	77056023	77056373	1	351	149.38	23.24
1_MV411_3_136_R1_peak_1807_lociStitched	chr10	3874169	3874519	1	351	180.495	3.43
1_MV411_3_136_R1_peak_5319_lociStitched	chr15	39051869	39052219	1	351	121.065	29.26
1_MV411_3_136_R1_peak_15618_lociStitched	chr6	163180878	163181228	1	351	269.36	61.005
1_MV411_3_136_R1_peak_9581_lociStitched	chr2	25314808	25315157	1	350	152.5479	39.0182
1_MV411_3_136_R1_peak_13220_lociStitched	chr4	20796463	20796812	1	350	103.5483	16.6473
1_MV411_3_136_R1_peak_4822_lociStitched	chr14	46326518	46326867	1	350	124.3487	39.6115
1_MV411_3_136_R1_peak_17209_lociStitched	chr8	96642723	96643072	1	350	187.4828	57.7944
1_MV411_3_136_R1_peak_8026_lociStitched	chr18	65056715	65057064	1	350	158.097	28.8972
1_MV411_3_136_R1_peak_3371_lociStitched	chr11	97089183	97089532	1	350	122.848	16.5426
1_MV411_3_136_R1_peak_14409_lociStitched	chr5	143161524	143161873	1	350	168.7415	31.5845
1_MV411_3_136_R1_peak_13489_lociStitched	chr4	101891239	101891588	1	350	108.7484	0.0
1_MV411_3_136_R1_peak_17546_lociStitched	chr8	137810335	137810683	1	349	130.3956	48.0588
1_MV411_3_136_R1_peak_17718_lociStitched	chr9	16884615	16884963	1	349	163.56	20.6016
1_MV411_3_136_R1_peak_4006_lociStitched	chr12	62995162	62995510	1	349	96.8484	6.5772
1_MV411_3_136_R1_peak_9943_lociStitched	chr2	70827006	70827354	1	349	183.4656	56.6196
1_MV411_3_136_R1_peak_14620_lociStitched	chr5	178392626	178392973	1	348	203.5502	55.3118
1_MV411_3_136_R1_peak_7377_lociStitched	chr17	60397958	60398305	1	348	211.5659	62.6335
1_MV411_3_136_R1_peak_15346_lociStitched	chr6	101934167	101934514	1	348	106.7372	19.3626
1_MV411_3_136_R1_peak_15309_lociStitched	chr6	89321907	89322254	1	348	129.2228	7.1829
1_MV411_3_136_R1_peak_5122_lociStitched	chr14	93369394	93369741	1	348	179.1908	23.8042
1_MV411_3_136_R1_peak_18100_lociStitched	chr9	120583612	120583959	1	348	148.0302	40.4255
1_MV411_3_136_R1_peak_4918_lociStitched	chr14	65156895	65157242	1	348	171.071	52.1888
1_MV411_3_136_R1_peak_4809_lociStitched	chr14	42941078	42941425	1	348	118.4311	19.2932
1_MV411_3_136_R1_peak_17003_lociStitched	chr8	74677223	74677570	1	348	128.0777	17.9746
1_MV411_3_136_R1_peak_13508_lociStitched	chr4	106708227	106708574	1	348	125.8222	53.8891
1_MV411_3_136_R1_peak_11776_lociStitched	chr22	36425907	36426253	1	347	134.3518	24.4622
1_MV411_3_136_R1_peak_1976_lociStitched	chr10	42097082	42097428	1	347	393.1252	238.8092
1_MV411_3_136_R1_peak_6722_lociStitched	chr17	4480880	4481226	1	347	139.2996	13.0788
1_MV411_3_136_R1_peak_4176_lociStitched	chr12	104177937	104178283	1	347	143.8668	19.7566
1_MV411_3_136_R1_peak_17023_lociStitched	chr8	76112840	76113186	1	347	135.9088	2.2144
1_MV411_3_136_R1_peak_3913_lociStitched	chr12	53618515	53618861	1	347	109.336	16.1236
1_MV411_3_136_R1_peak_3380_lociStitched	chr11	102920445	102920791	1	347	117.7092	18.7878
1_MV411_3_136_R1_peak_6307_lociStitched	chr16	49084527	49084873	1	347	110.8238	18.684
1_MV411_3_136_R1_peak_17393_lociStitched	chr8	118603313	118603659	1	347	123.349	28.026
1_MV411_3_136_R1_peak_10181_lociStitched	chr2	116736770	116737115	1	346	107.985	28.221
1_MV411_3_136_R1_peak_8153_lociStitched	chr18	72550706	72551051	1	346	96.462	10.0395
1_MV411_3_136_R1_peak_13017_lociStitched	chr3	186534487	186534832	1	346	159.6315	17.9745
1_MV411_3_136_R1_peak_2514_lociStitched	chr10	124717738	124718083	1	346	156.009	35.7075
1_MV411_3_136_R1_peak_7281_lociStitched	chr17	50305073	50305418	1	346	144.9	3.4845
1_MV411_3_136_R1_peak_18039_lociStitched	chr9	111094247	111094592	1	346	126.684	34.0515
1_MV411_3_136_R1_peak_7977_lociStitched	chr18	61451729	61452074	1	346	119.646	22.5975
1_MV411_3_136_R1_peak_16082_lociStitched	chr7	74002958	74003303	1	346	145.7625	44.7465
1_MV411_3_136_R1_peak_13976_lociStitched	chr5	55314141	55314485	1	345	153.8712	23.6328
1_MV411_3_136_R1_peak_7893_lociStitched	chr18	48548642	48548986	1	345	217.7864	47.7128
1_MV411_3_136_R1_peak_2508_lociStitched	chr10	124341350	124341694	1	345	151.2912	47.2312
1_MV411_3_136_R1_peak_17116_lociStitched	chr8	84545107	84545451	1	345	128.14	22.2912
1_MV411_3_136_R1_peak_15337_lociStitched	chr6	98160909	98161253	1	345	121.26	15.824
1_MV411_3_136_R1_peak_742_lociStitched	chr1	86774712	86775056	1	345	111.8344	16.3056
1_MV411_3_136_R1_peak_7_lociStitched	chr1	1039155	1039499	1	345	154.2496	40.936
1_MV411_3_136_R1_peak_13340_lociStitched	chr4	59415401	59415745	1	345	96.9048	0.0
1_MV411_3_136_R1_peak_2489_lociStitched	chr10	121068797	121069141	1	345	129.1032	36.2576
1_MV411_3_136_R1_peak_695_lociStitched	chr1	66739623	66739967	1	345	125.732	41.8992
1_MV411_3_136_R1_peak_17361_lociStitched	chr8	113059289	113059633	1	345	121.604	31.304
1_MV411_3_136_R1_peak_6861_lociStitched	chr17	15674535	15674879	1	345	143.792	25.3184
1_MV411_3_136_R1_peak_11900_lociStitched	chr22	42300136	42300480	1	345	110.9056	16.9936
1_MV411_3_136_R1_peak_14832_lociStitched	chr6	21610024	21610368	1	345	99.4504	25.0776
1_MV411_3_136_R1_peak_7305_lociStitched	chr17	55690497	55690840	1	344	164.64	32.8594
1_MV411_3_136_R1_peak_2800_lociStitched	chr11	28772233	28772576	1	344	105.9184	37.8672
1_MV411_3_136_R1_peak_1680_lociStitched	chr1	235063380	235063723	1	344	119.0553	22.981
1_MV411_3_136_R1_peak_414_lociStitched	chr1	32100068	32100411	1	344	167.4183	55.909
1_MV411_3_136_R1_peak_13872_lociStitched	chr5	25481522	25481865	1	344	116.62	28.469
1_MV411_3_136_R1_peak_6702_lociStitched	chr17	2792081	2792424	1	344	142.6537	67.3652
1_MV411_3_136_R1_peak_11393_lociStitched	chr21	25298203	25298546	1	344	205.8	25.5535
1_MV411_3_136_R1_peak_3491_lociStitched	chr11	124876418	124876761	1	344	267.3342	34.5401
1_MV411_3_136_R1_peak_10070_lociStitched	chr2	97748549	97748891	1	343	202.2588	36.1152
1_MV411_3_136_R1_peak_9106_lociStitched	chr19	42703521	42703863	1	343	130.6782	28.7622
1_MV411_3_136_R1_peak_6321_lociStitched	chr16	50588827	50589169	1	343	173.565	51.129
1_MV411_3_136_R1_peak_6975_lociStitched	chr17	29617685	29618027	1	343	312.8616	81.1224
1_MV411_3_136_R1_peak_1455_lociStitched	chr1	206962045	206962387	1	343	169.803	47.6406
1_MV411_3_136_R1_peak_9743_lociStitched	chr2	43269514	43269856	1	343	158.2776	31.0194
1_MV411_3_136_R1_peak_17145_lociStitched	chr8	88113463	88113804	1	342	109.6315	27.2118
1_MV411_3_136_R1_peak_6876_lociStitched	chr17	16535865	16536206	1	342	227.4811	33.2475
1_MV411_3_136_R1_peak_3646_lociStitched	chr12	9737284	9737625	1	342	111.0637	8.4227
1_MV411_3_136_R1_peak_6061_lociStitched	chr16	15571998	15572339	1	342	177.8315	53.8098
1_MV411_3_136_R1_peak_2325_lociStitched	chr10	97656953	97657294	1	342	124.7719	23.9382
1_MV411_3_136_R1_peak_7870_lociStitched	chr18	35809238	35809579	1	342	109.8702	27.0413
1_MV411_3_136_R1_peak_18469_lociStitched	chrX	18675061	18675402	1	342	137.5935	14.1515
1_MV411_3_136_R1_peak_6925_lociStitched	chr17	21776662	21777002	1	341	115.362	5.338
1_MV411_3_136_R1_peak_1370_lociStitched	chr1	198922911	198923251	1	341	157.386	46.954
1_MV411_3_136_R1_peak_16938_lociStitched	chr8	62642053	62642393	1	341	143.65	30.192
1_MV411_3_136_R1_peak_5745_lociStitched	chr15	80160947	80161287	1	341	248.608	46.002
1_MV411_3_136_R1_peak_17347_lociStitched	chr8	112407114	112407454	1	341	111.35	12.036
1_MV411_3_136_R1_peak_5833_lociStitched	chr15	96582586	96582926	1	341	141.746	42.364
1_MV411_3_136_R1_peak_1621_lociStitched	chr1	231803074	231803413	1	340	167.7711	71.868
1_MV411_3_136_R1_peak_16942_lociStitched	chr8	63343063	63343402	1	340	124.9893	46.3074
1_MV411_3_136_R1_peak_7931_lociStitched	chr18	56776735	56777074	1	340	117.7686	18.6111
1_MV411_3_136_R1_peak_15564_lociStitched	chr6	156131480	156131819	1	340	135.7017	27.3573
1_MV411_3_136_R1_peak_16720_lociStitched	chr8	27361880	27362219	1	340	185.8398	41.3919
1_MV411_3_136_R1_peak_3608_lociStitched	chr12	6891425	6891764	1	340	279.8445	50.0703
1_MV411_3_136_R1_peak_15481_lociStitched	chr6	137911157	137911496	1	340	162.4827	43.6971
1_MV411_3_136_R1_peak_9794_lociStitched	chr2	49522892	49523231	1	340	120.8874	10.3056
1_MV411_3_136_R1_peak_11940_lociStitched	chr22	46036198	46036537	1	340	213.0276	29.493
1_MV411_3_136_R1_peak_17043_lociStitched	chr8	77838041	77838380	1	340	123.5316	33.3915
1_MV411_3_136_R1_peak_4460_lociStitched	chr13	18594415	18594754	1	340	121.9383	10.8819
1_MV411_3_136_R1_peak_13614_lociStitched	chr4	139950977	139951316	1	340	170.3475	26.2725
1_MV411_3_136_R1_peak_16651_lociStitched	chr8	18387253	18387591	1	339	194.2486	73.3798
1_MV411_3_136_R1_peak_1522_lociStitched	chr1	220274715	220275053	1	339	147.9088	27.885
1_MV411_3_136_R1_peak_16906_lociStitched	chr8	56818593	56818931	1	339	128.1696	17.914
1_MV411_3_136_R1_peak_1790_lociStitched	chr1	248873282	248873619	1	338	154.009	40.777
1_MV411_3_136_R1_peak_16925_lociStitched	chr8	59985107	59985444	1	338	121.9266	33.1271
1_MV411_3_136_R1_peak_17860_lociStitched	chr9	71897170	71897507	1	338	134.0923	37.8788
1_MV411_3_136_R1_peak_10358_lociStitched	chr2	165354229	165354566	1	338	118.5903	20.2874
1_MV411_3_136_R1_peak_8096_lociStitched	chr18	68952114	68952451	1	338	95.9776	13.1093
1_MV411_3_136_R1_peak_5526_lociStitched	chr15	63105013	63105350	1	338	145.4492	24.9043
1_MV411_3_136_R1_peak_16633_lociStitched	chr8	15051214	15051551	1	338	91.327	36.4634
1_MV411_3_136_R1_peak_15239_lociStitched	chr6	64089829	64090166	1	338	104.133	30.9029
1_MV411_3_136_R1_peak_13609_lociStitched	chr4	139606736	139607073	1	338	185.7881	50.2804
1_MV411_3_136_R1_peak_16013_lociStitched	chr7	59130079	59130415	1	337	115.6848	49.9296
1_MV411_3_136_R1_peak_12950_lociStitched	chr3	173493988	173494324	1	337	125.832	34.6752
1_MV411_3_136_R1_peak_7719_lociStitched	chr17_GL000205v2_random	87945	88281	1	337	134.5344	13.8432
1_MV411_3_136_R1_peak_15983_lociStitched	chr7	46932615	46932951	1	337	177.2736	37.0608
1_MV411_3_136_R1_peak_321_lociStitched	chr1	26865371	26865707	1	337	197.7024	29.3328
1_MV411_3_136_R1_peak_9332_lociStitched	chr19	51244794	51245130	1	337	196.0896	26.0064
1_MV411_3_136_R1_peak_15010_lociStitched	chr6	31821578	31821913	1	336	138.69	27.5035
1_MV411_3_136_R1_peak_16629_lociStitched	chr8	14389435	14389770	1	336	117.786	16.3815
1_MV411_3_136_R1_peak_2311_lociStitched	chr10	97217909	97218244	1	336	121.5045	19.7985
1_MV411_3_136_R1_peak_13253_lociStitched	chr4	34690088	34690423	1	336	104.788	13.1655
1_MV411_3_136_R1_peak_12980_lociStitched	chr3	183375431	183375766	1	336	173.8985	35.644
1_MV411_3_136_R1_peak_15124_lociStitched	chr6	39606392	39606727	1	336	95.542	9.2125
1_MV411_3_136_R1_peak_14340_lociStitched	chr5	139517738	139518073	1	336	235.9405	27.872
1_MV411_3_136_R1_peak_13869_lociStitched	chr5	23816839	23817174	1	336	101.3375	19.7985
1_MV411_3_136_R1_peak_7969_lociStitched	chr18	61025205	61025540	1	336	94.9725	20.3345
1_MV411_3_136_R1_peak_18014_lociStitched	chr9	105673315	105673650	1	336	129.31	58.4575
1_MV411_3_136_R1_peak_14748_lociStitched	chr6	7697774	7698109	1	336	176.3775	34.9405
1_MV411_3_136_R1_peak_16124_lociStitched	chr7	76364706	76365041	1	336	276.911	33.902
1_MV411_3_136_R1_peak_2048_lociStitched	chr10	63422000	63422335	1	336	182.8765	16.147
1_MV411_3_136_R1_peak_13420_lociStitched	chr4	83198469	83198803	1	335	145.0896	21.5096
1_MV411_3_136_R1_peak_11604_lociStitched	chr22	17171568	17171902	1	335	207.9484	38.2764
1_MV411_3_136_R1_peak_12461_lociStitched	chr3	52842661	52842995	1	335	127.1204	37.7754
1_MV411_3_136_R1_peak_2035_lociStitched	chr10	61397364	61397698	1	335	132.8986	21.71
1_MV411_3_136_R1_peak_15178_lociStitched	chr6	43312062	43312396	1	335	92.1172	17.8022
1_MV411_3_136_R1_peak_2073_lociStitched	chr10	68327982	68328316	1	335	128.256	40.0466
1_MV411_3_136_R1_peak_16153_lociStitched	chr7	82615830	82616164	1	335	178.8236	35.6044
1_MV411_3_136_R1_peak_11151_lociStitched	chr20	45293552	45293886	1	335	164.4616	2.3046
1_MV411_3_136_R1_peak_4123_lociStitched	chr12	92124903	92125237	1	335	107.7484	14.7294
1_MV411_3_136_R1_peak_1064_lociStitched	chr1	154158078	154158411	1	334	141.3918	66.0339
1_MV411_3_136_R1_peak_11790_lociStitched	chr22	37176649	37176982	1	334	168.0651	45.954
1_MV411_3_136_R1_peak_655_lociStitched	chr1	54464851	54465184	1	334	202.6305	59.0409
1_MV411_3_136_R1_peak_5975_lociStitched	chr16	3365233	3365566	1	334	154.4454	19.4805
1_MV411_3_136_R1_peak_736_lociStitched	chr1	84779678	84780011	1	334	216.1836	47.6523
1_MV411_3_136_R1_peak_8065_lociStitched	chr18	66957231	66957564	1	334	109.3239	19.5138
1_MV411_3_136_R1_peak_16584_lociStitched	chr8	6747982	6748315	1	334	167.832	71.595
1_MV411_3_136_R1_peak_17416_lociStitched	chr8	122206103	122206436	1	334	105.3612	12.4542
1_MV411_3_136_R1_peak_18015_lociStitched	chr9	105757354	105757687	1	334	106.7265	6.327
1_MV411_3_136_R1_peak_1508_lociStitched	chr1	214957682	214958015	1	334	130.0698	36.3969
1_MV411_3_136_R1_peak_10581_lociStitched	chr2	216881218	216881550	1	333	162.8128	3.32
1_MV411_3_136_R1_peak_11637_lociStitched	chr22	19947363	19947695	1	333	119.4536	26.9252
1_MV411_3_136_R1_peak_18319_lociStitched	chr9	134456707	134457039	1	333	193.6224	55.3776
1_MV411_3_136_R1_peak_13974_lociStitched	chr5	54440238	54440570	1	333	168.822	41.5332
