PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_739_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_739_R1_peak_7809	chr6	11094049	11094463	+	88	NA	exon (SMIM13, exon 1 of 2)	NA	223	SMIM13								
DFAM71927V3_1_739_R1_peak_9824	chrY	10999657	11000183	+	88	NA	Intergenic	NA	1089122	TTTY23								
DFAM71927V3_1_739_R1_peak_117	chr1	13498540	13498982	+	88	NA	intron (LRRC38, intron 1 of 1)	NA	11131	LOC102724856								
DFAM71927V3_1_739_R1_peak_3626	chr16	84948963	84949523	+	88	NA	Intergenic	NA	-24416	LOC101928474								
DFAM71927V3_1_739_R1_peak_3890	chr17	35214292	35214637	+	88	NA	Intergenic	NA	-20071	SLC35G3								
DFAM71927V3_1_739_R1_peak_3270	chr16	1414574	1414881	+	88	NA	promoter-TSS (UNKL)	NA	6043	LOC101929440								
DFAM71927V3_1_739_R1_peak_7449	chr5	55712265	55712740	+	88	NA	promoter-TSS (SLC38A9)	NA	-235	SLC38A9								
DFAM71927V3_1_739_R1_peak_6013	chr20	62302537	62303087	+	88	NA	promoter-TSS (ADRM1)	NA	-84	ADRM1								
DFAM71927V3_1_739_R1_peak_508	chr1	115098856	115099527	+	88	NA	Intergenic	NA	-9693	TSPAN2								
DFAM71927V3_1_739_R1_peak_2906	chr14	106177200	106177546	+	88	NA	Intergenic	NA	-110301	LINC00226								
DFAM71927V3_1_739_R1_peak_2659	chr13	113816965	113817352	+	88	NA	intron (GAS6-AS1, intron 1 of 4)	NA	1548	GAS6-AS1								
DFAM71927V3_1_739_R1_peak_7236	chr4	123444231	123444760	+	88	NA	Intergenic	NA	47700	SPRY1								
DFAM71927V3_1_739_R1_peak_9717	chrX	48801163	48801837	+	88	NA	promoter-TSS (HDAC6)	NA	-625	HDAC6								
DFAM71927V3_1_739_R1_peak_4260	chr17	81911318	81911746	+	88	NA	promoter-TSS (PCYT2)	NA	-271	PCYT2								
DFAM71927V3_1_739_R1_peak_3674	chr16	88956718	88957220	+	88	NA	intron (CBFA2T3, intron 1 of 10)	NA	-15646	CBFA2T3								
DFAM71927V3_1_739_R1_peak_6481	chr3	15328022	15328394	+	87	NA	intron (SH3BP5, intron 2 of 8)	NA	13186	SH3BP5								
DFAM71927V3_1_739_R1_peak_8727	chr7	131231393	131232013	+	87	NA	intron (MKLN1, intron 2 of 18)	NA	96076	MKLN1-AS								
DFAM71927V3_1_739_R1_peak_3445	chr16	30096039	30096625	+	87	NA	promoter-TSS (LOC101928595)	NA	-75	LOC101928595								
DFAM71927V3_1_739_R1_peak_9137	chr8	130284428	130284760	+	87	NA	intron (ASAP1, intron 1 of 28)	NA	11939	ASAP1-IT1								
DFAM71927V3_1_739_R1_peak_5251	chr2	74457551	74458415	+	87	NA	promoter-TSS (WBP1)	NA	-417	WBP1								
DFAM71927V3_1_739_R1_peak_746	chr1	185566957	185567366	+	87	NA	intron (GS1-204I12.1, intron 2 of 3)	NA	61341	GS1-204I12.1								
DFAM71927V3_1_739_R1_peak_3415	chr16	27446634	27447143	+	87	NA	TTS (IL21R-AS1)	NA	6505	IL21R-AS1								
DFAM71927V3_1_739_R1_peak_3183	chr15	88467199	88467903	+	87	NA	promoter-TSS (MRPL46)	NA	-149	MRPL46								
DFAM71927V3_1_739_R1_peak_2695	chr14	24442542	24443100	+	87	NA	promoter-TSS (SDR39U1)	NA	-20	SDR39U1								
DFAM71927V3_1_739_R1_peak_4418	chr18	51153894	51154274	+	87	NA	Intergenic	NA	43597	MEX3C								
DFAM71927V3_1_739_R1_peak_5424	chr2	135531092	135531675	+	87	NA	promoter-TSS (R3HDM1)	NA	-83	R3HDM1								
DFAM71927V3_1_739_R1_peak_7226	chr4	119370530	119370851	+	87	NA	Intergenic	NA	39970	LINC01061								
DFAM71927V3_1_739_R1_peak_6051	chr21	7775586	7776078	+	87	NA	Intergenic	NA	-4707	LOC102723451								
DFAM71927V3_1_739_R1_peak_3024	chr15	56932222	56932540	+	87	NA	intron (TCF12, intron 3 of 20)	NA	13746	TCF12								
DFAM71927V3_1_739_R1_peak_2587	chr13	75549235	75549645	+	87	NA	promoter-TSS (UCHL3)	NA	-50	UCHL3								
DFAM71927V3_1_739_R1_peak_475	chr1	109426296	109426695	+	87	NA	promoter-TSS (PSMA5)	NA	-47	PSMA5								
DFAM71927V3_1_739_R1_peak_1023	chr10	3666702	3667308	+	87	NA	Intergenic	NA	118276	KLF6								
DFAM71927V3_1_739_R1_peak_3652	chr16	87436682	87437161	+	87	NA	intron (ZCCHC14, intron 2 of 13)	NA	47370	MAP1LC3B								
DFAM71927V3_1_739_R1_peak_3020	chr15	56608104	56608488	+	87	NA	Intergenic	NA	125790	ZNF280D								
DFAM71927V3_1_739_R1_peak_1105	chr10	23438832	23439440	+	87	NA	promoter-TSS (OTUD1)	NA	-133	OTUD1								
DFAM71927V3_1_739_R1_peak_4201	chr17	77389308	77390510	+	87	NA	intron (SEPT9, intron 1 of 10)	NA	7145	MIR4316								
DFAM71927V3_1_739_R1_peak_9527	chr9	129850666	129850976	+	87	NA	intron (USP20, intron 2 of 25)	NA	15392	USP20								
DFAM71927V3_1_739_R1_peak_6905	chr3	186909072	186909532	+	87	NA	Intergenic	NA	-13723	LOC102723861								
DFAM71927V3_1_739_R1_peak_2292	chr12	104482143	104482469	+	87	NA	intron (CHST11, intron 1 of 2)	NA	25392	CHST11								
DFAM71927V3_1_739_R1_peak_9195	chr8	144428257	144428631	+	87	NA	TTS (TONSL)	NA	111	VPS28								
DFAM71927V3_1_739_R1_peak_126	chr1	16323798	16324093	+	87	NA	intron (FBXO42, intron 1 of 9)	NA	28508	FBXO42								
DFAM71927V3_1_739_R1_peak_5835	chr20	31612792	31613213	+	87	NA	Intergenic	NA	5816	MIR3193								
DFAM71927V3_1_739_R1_peak_9569	chr9	133375810	133376336	+	87	NA	promoter-TSS (SURF4)	NA	93	SURF4								
DFAM71927V3_1_739_R1_peak_6614	chr3	49120679	49121096	+	87	NA	promoter-TSS (USP19)	NA	51	USP19								
DFAM71927V3_1_739_R1_peak_2574	chr13	52617230	52617649	+	87	NA	promoter-TSS (HNRNPA1L2)	NA	-31	HNRNPA1L2								
DFAM71927V3_1_739_R1_peak_6707	chr3	101571063	101571513	+	87	NA	Intergenic	NA	-2910	PCNP								
DFAM71927V3_1_739_R1_peak_8525	chr7	43649646	43650114	+	87	NA	promoter-TSS (COA1)	NA	-323	COA1								
DFAM71927V3_1_739_R1_peak_1207	chr10	68075201	68075608	+	87	NA	promoter-TSS (HERC4)	NA	-58	HERC4								
DFAM71927V3_1_739_R1_peak_2563	chr13	50611118	50611545	+	87	NA	Intergenic	NA	-104066	LOC102723697								
DFAM71927V3_1_739_R1_peak_3643	chr16	85612232	85612687	+	87	NA	promoter-TSS (GSE1)	NA	76523	GINS2								
DFAM71927V3_1_739_R1_peak_7653	chr5	140113673	140114264	+	87	NA	promoter-TSS (PURA)	NA	-155	PURA								
DFAM71927V3_1_739_R1_peak_1157	chr10	43418033	43418404	+	87	NA	Intergenic	NA	-8970	HNRNPF								
DFAM71927V3_1_739_R1_peak_1393	chr10	119082557	119082934	+	87	NA	Intergenic	NA	-1923	EIF3A								
DFAM71927V3_1_739_R1_peak_5898	chr20	40757012	40757394	+	87	NA	Intergenic	NA	-40284	LOC101927098								
DFAM71927V3_1_739_R1_peak_1661	chr11	63491650	63492015	+	87	NA	promoter-TSS (HRASLS5)	NA	-624	HRASLS5								
DFAM71927V3_1_739_R1_peak_219	chr1	27877980	27878500	+	87	NA	intron (THEMIS2, intron 2 of 3)	NA	5697	THEMIS2								
DFAM71927V3_1_739_R1_peak_3981	chr17	44568792	44569085	+	87	NA	Intergenic	NA	11494	FZD2								
DFAM71927V3_1_739_R1_peak_4708	chr19	16594628	16594995	+	87	NA	intron (MED26, intron 1 of 2)	NA	-22429	SLC35E1								
DFAM71927V3_1_739_R1_peak_1723	chr11	66843063	66843512	+	87	NA	promoter-TSS (RCE1)	NA	-125	RCE1								
DFAM71927V3_1_739_R1_peak_6130	chr21	41878821	41879354	+	87	NA	exon (PRDM15, exon 2 of 31)	NA	395	PRDM15								
DFAM71927V3_1_739_R1_peak_5813	chr20	20052258	20052734	+	87	NA	promoter-TSS (C20orf26)	NA	3550	CRNKL1								
DFAM71927V3_1_739_R1_peak_5555	chr2	192060139	192060563	+	87	NA	intron (TMEFF2, intron 4 of 9)	NA	14361	LOC101927366								
DFAM71927V3_1_739_R1_peak_9462	chr9	120935875	120936420	+	87	NA	Intergenic	NA	-9252	TRAF1								
DFAM71927V3_1_739_R1_peak_1407	chr10	122544443	122544815	+	87	NA	Intergenic	NA	-16086	DMBT1								
DFAM71927V3_1_739_R1_peak_7843	chr6	16512006	16512323	+	87	NA	intron (ATXN1, intron 6 of 8)	NA	249326	ATXN1								
DFAM71927V3_1_739_R1_peak_7909	chr6	27772347	27772746	+	87	NA	Intergenic	NA	-5339	TRNAM2								
DFAM71927V3_1_739_R1_peak_3624	chr16	84652525	84652990	+	87	NA	intron (KLHL36, intron 2 of 4)	NA	1897	KLHL36								
DFAM71927V3_1_739_R1_peak_6946	chr3	196711816	196712678	+	87	NA	promoter-TSS (CEP19)	NA	5	CEP19								
DFAM71927V3_1_739_R1_peak_1669	chr11	63882797	63883190	+	87	NA	intron (MARK2, intron 1 of 17)	NA	33851	RCOR2								
DFAM71927V3_1_739_R1_peak_7686	chr5	151252360	151252937	+	87	NA	promoter-TSS (GM2A)	NA	-404	GM2A								
DFAM71927V3_1_739_R1_peak_7694	chr5	156951471	156951929	+	87	NA	exon (TIMD4, exon 3 of 8)	NA	11555	TIMD4								
DFAM71927V3_1_739_R1_peak_5865	chr20	35490680	35491275	+	87	NA	intron (CEP250, intron 18 of 31)	NA	35811	CEP250								
DFAM71927V3_1_739_R1_peak_1505	chr11	3797496	3797960	+	87	NA	promoter-TSS (PGAP2)	NA	26	NUP98								
DFAM71927V3_1_739_R1_peak_2535	chr13	44593894	44594262	+	87	NA	Intergenic	NA	-16931	TSC22D1								
DFAM71927V3_1_739_R1_peak_6097	chr21	34887983	34888380	+	87	NA	exon (RUNX1, exon 1 of 5)	NA	509	RUNX1								
DFAM71927V3_1_739_R1_peak_6876	chr3	179562800	179563287	+	87	NA	exon (ACTL6A, exon 1 of 14)	NA	123	ACTL6A								
DFAM71927V3_1_739_R1_peak_4382	chr18	36912939	36913281	+	87	NA	intron (KIAA1328, intron 4 of 9)	NA	79739	KIAA1328								
DFAM71927V3_1_739_R1_peak_5190	chr2	60840877	60841353	+	87	NA	Intergenic	NA	40199	LINC01185								
DFAM71927V3_1_739_R1_peak_1749	chr11	68690654	68691227	+	87	NA	exon (GAL, exon 6 of 6)	NA	6425	GAL								
DFAM71927V3_1_739_R1_peak_8977	chr8	52168819	52169170	+	87	NA	intron (ST18, intron 10 of 25)	NA	-25365	LOC101929341								
DFAM71927V3_1_739_R1_peak_9000	chr8	65841893	65842324	+	86	NA	promoter-TSS (PDE7A)	NA	-53014	PDE7A								
DFAM71927V3_1_739_R1_peak_7033	chr4	15754259	15754734	+	86	NA	Intergenic	NA	-23812	CD38								
DFAM71927V3_1_739_R1_peak_7195	chr4	108166085	108167093	+	86	NA	promoter-TSS (LEF1-AS1)	NA	208	LEF1								
DFAM71927V3_1_739_R1_peak_6273	chr22	30221070	30221681	+	86	NA	Intergenic	NA	36006	LIF								
DFAM71927V3_1_739_R1_peak_5966	chr20	53872443	53873071	+	86	NA	Intergenic	NA	2952	SUMO1P1								
DFAM71927V3_1_739_R1_peak_2191	chr12	57909095	57909510	+	86	NA	Intergenic	NA	-12820	RP11-620J15.2								
DFAM71927V3_1_739_R1_peak_2560	chr13	50319856	50320238	+	86	NA	intron (DLEU1, intron 2 of 6)	NA	148029	ST13P4								
DFAM71927V3_1_739_R1_peak_5695	chr2	234422807	234423283	+	86	NA	Intergenic	NA	74008	ARL4C								
DFAM71927V3_1_739_R1_peak_5519	chr2	177552568	177553028	+	86	NA	promoter-TSS (TTC30B)	NA	-2	TTC30B								
DFAM71927V3_1_739_R1_peak_4321	chr18	10340712	10341145	+	86	NA	Intergenic	NA	73442	RP11-243E13.1								
DFAM71927V3_1_739_R1_peak_6732	chr3	113514985	113515403	+	86	NA	promoter-TSS (SPICE1)	NA	-7	SPICE1								
DFAM71927V3_1_739_R1_peak_3576	chr16	71881148	71881526	+	86	NA	exon (ZNF821, exon 3 of 9)	NA	2809	ZNF821								
DFAM71927V3_1_739_R1_peak_8666	chr7	101473576	101473999	+	86	NA	intron (COL26A1, intron 3 of 12)	NA	95219	LINC01007								
DFAM71927V3_1_739_R1_peak_2400	chr12	122895873	122896428	+	86	NA	promoter-TSS (VPS37B)	NA	15	VPS37B								
DFAM71927V3_1_739_R1_peak_1857	chr11	114077918	114078388	+	86	NA	intron (ZBTB16, intron 2 of 4)	NA	18444	ZBTB16								
DFAM71927V3_1_739_R1_peak_6956	chr4	384484	384970	+	86	NA	Intergenic	NA	34510	MIR571								
DFAM71927V3_1_739_R1_peak_2184	chr12	57459307	57459963	+	86	NA	promoter-TSS (GLI1)	NA	-881	GLI1								
DFAM71927V3_1_739_R1_peak_6854	chr3	161310705	161311142	+	86	NA	Intergenic	NA	61160	SPTSSB								
DFAM71927V3_1_739_R1_peak_4718	chr19	17539666	17540096	+	86	NA	intron (FAM129C, intron 8 of 13)	NA	12618	FAM129C								
DFAM71927V3_1_739_R1_peak_2116	chr12	49130667	49131078	+	86	NA	intron (TUBA1B, intron 1 of 3)	NA	649	TUBA1B								
DFAM71927V3_1_739_R1_peak_7725	chr5	174428900	174429313	+	86	NA	Intergenic	NA	-97122	LOC101928176								
DFAM71927V3_1_739_R1_peak_838	chr1	207861835	207862239	+	86	NA	Intergenic	NA	-39334	LOC101929385								
DFAM71927V3_1_739_R1_peak_7643	chr5	139482328	139482808	+	86	NA	exon (TMEM173, exon 1 of 7)	NA	190	TMEM173								
DFAM71927V3_1_739_R1_peak_9463	chr9	121121571	121122009	+	86	NA	promoter-TSS (CNTRL)	NA	46826	CNTRL								
DFAM71927V3_1_739_R1_peak_6323	chr22	37677112	37677737	+	86	NA	intron (LGALS1, intron 2 of 3)	NA	1818	LGALS1								
DFAM71927V3_1_739_R1_peak_8032	chr6	36555697	36556228	+	86	NA	Intergenic	NA	-14179	STK38								
DFAM71927V3_1_739_R1_peak_5649	chr2	221517714	221518120	+	86	NA	intron (EPHA4, intron 3 of 17)	NA	54364	EPHA4								
DFAM71927V3_1_739_R1_peak_1222	chr10	70197515	70197905	+	86	NA	Intergenic	NA	-27181	SAR1A								
DFAM71927V3_1_739_R1_peak_1563	chr11	18526741	18527135	+	86	NA	promoter-TSS (TSG101)	NA	-13	TSG101								
DFAM71927V3_1_739_R1_peak_3235	chr15	99107813	99108234	+	86	NA	intron (SYNM, intron 1 of 4)	NA	2943	SYNM								
DFAM71927V3_1_739_R1_peak_2205	chr12	66288185	66288485	+	86	NA	Intergenic	NA	-14232	HELB								
DFAM71927V3_1_739_R1_peak_4954	chr19	54708054	54708369	+	86	NA	exon (LILRP2, exon 1 of 7)	NA	295	LILRP2								
DFAM71927V3_1_739_R1_peak_4539	chr19	3338656	3339070	+	86	NA	Intergenic	NA	-27694	NFIC								
DFAM71927V3_1_739_R1_peak_3230	chr15	98776723	98777333	+	86	NA	intron (IGF1R, intron 2 of 20)	NA	-7407	MIR4714								
DFAM71927V3_1_739_R1_peak_3124	chr15	74540931	74541323	+	86	NA	promoter-TSS (ARID3B)	NA	-50	ARID3B								
DFAM71927V3_1_739_R1_peak_7498	chr5	77492213	77492633	+	86	NA	promoter-TSS (WDR41)	NA	84	WDR41								
DFAM71927V3_1_739_R1_peak_6277	chr22	30309853	30310259	+	86	NA	intron (TBC1D10A, intron 1 of 8)	NA	16910	TBC1D10A								
DFAM71927V3_1_739_R1_peak_9161	chr8	140574477	140575022	+	86	NA	intron (AGO2, intron 2 of 17)	NA	60798	AGO2								
DFAM71927V3_1_739_R1_peak_1977	chr12	4538643	4539055	+	86	NA	promoter-TSS (RAD51AP1)	NA	75	RAD51AP1								
DFAM71927V3_1_739_R1_peak_3150	chr15	78751093	78751421	+	86	NA	promoter-TSS (LOC646938)	NA	-780	LOC646938								
DFAM71927V3_1_739_R1_peak_3785	chr17	7857143	7857502	+	86	NA	promoter-TSS (CYB5D1)	NA	-424	CYB5D1								
DFAM71927V3_1_739_R1_peak_2572	chr13	52159045	52159619	+	86	NA	exon (NEK3, exon 1 of 16)	NA	203	NEK3								
DFAM71927V3_1_739_R1_peak_4637	chr19	11597664	11598167	+	86	NA	intron (ZNF627, intron 1 of 3)	NA	495	ZNF627								
DFAM71927V3_1_739_R1_peak_7306	chr4	177393188	177393590	+	86	NA	Intergenic	NA	49114	AGA								
DFAM71927V3_1_739_R1_peak_5943	chr20	49219134	49219623	+	86	NA	promoter-TSS (DDX27)	NA	83	DDX27								
DFAM71927V3_1_739_R1_peak_638	chr1	159910141	159910810	+	86	NA	Intergenic	NA	-10359	CCDC19								
DFAM71927V3_1_739_R1_peak_6503	chr3	18088095	18088492	+	86	NA	intron (LOC339862, intron 4 of 4)	NA	125721	LOC339862								
DFAM71927V3_1_739_R1_peak_7399	chr5	36054718	36055120	+	86	NA	intron (UGT3A2, intron 1 of 5)	NA	12002	UGT3A2								
DFAM71927V3_1_739_R1_peak_5214	chr2	65130120	65130462	+	86	NA	promoter-TSS (RAB1A)	NA	-185	RAB1A								
DFAM71927V3_1_739_R1_peak_5117	chr2	36792956	36793279	+	86	NA	intron (VIT, intron 11 of 14)	NA	96427	VIT								
DFAM71927V3_1_739_R1_peak_9263	chr9	34048907	34049642	+	86	NA	promoter-TSS (UBAP2)	NA	-325	UBAP2								
DFAM71927V3_1_739_R1_peak_2233	chr12	74900204	74900601	+	86	NA	Intergenic	NA	309346	KCNC2								
DFAM71927V3_1_739_R1_peak_290	chr1	40691917	40692326	+	86	NA	exon (NFYC, exon 1 of 15)	NA	140	NFYC-AS1								
DFAM71927V3_1_739_R1_peak_8731	chr7	132130430	132130922	+	86	NA	intron (PLXNA4, intron 31 of 31)	NA	-130185	LOC101928807								
DFAM71927V3_1_739_R1_peak_5178	chr2	59314379	59314799	+	86	NA	Intergenic	NA	96881	AC007131.1								
DFAM71927V3_1_739_R1_peak_5460	chr2	157876191	157876673	+	86	NA	promoter-TSS (ACVR1)	NA	-49786	ACVR1								
DFAM71927V3_1_739_R1_peak_2103	chr12	47832089	47832683	+	86	NA	Intergenic	NA	-11970	HDAC7								
DFAM71927V3_1_739_R1_peak_1411	chr10	123772592	123772986	+	86	NA	intron (CPXM2, intron 7 of 13)	NA	106434	GPR26								
DFAM71927V3_1_739_R1_peak_5710	chr2	237923567	237923894	+	86	NA	Intergenic	NA	-43215	UBE2F								
DFAM71927V3_1_739_R1_peak_7831	chr6	15245622	15246250	+	86	NA	promoter-TSS (JARID2)	NA	2760	JARID2-AS1								
DFAM71927V3_1_739_R1_peak_1226	chr10	70592891	70593315	+	86	NA	Intergenic	NA	9672	PRF1								
DFAM71927V3_1_739_R1_peak_8915	chr8	25171404	25171758	+	86	NA	Intergenic	NA	-13205	DOCK5								
DFAM71927V3_1_739_R1_peak_7207	chr4	109359028	109359520	+	86	NA	Intergenic	NA	-56907	COL25A1								
DFAM71927V3_1_739_R1_peak_1988	chr12	6493182	6493537	+	86	NA	promoter-TSS (NCAPD2)	NA	-54	MRPL51								
DFAM71927V3_1_739_R1_peak_1375	chr10	113226485	113226826	+	86	NA	Intergenic	NA	276436	TCF7L2								
DFAM71927V3_1_739_R1_peak_3461	chr16	30875139	30875657	+	86	NA	promoter-TSS (RP11-1072A3.2)	NA	-64	RP11-1072A3.2								
DFAM71927V3_1_739_R1_peak_8243	chr6	118893682	118894232	+	86	NA	promoter-TSS (ASF1A)	NA	-120	ASF1A								
DFAM71927V3_1_739_R1_peak_598	chr1	155135675	155136501	+	86	NA	intron (SLC50A1, intron 1 of 5)	NA	276	SLC50A1								
DFAM71927V3_1_739_R1_peak_814	chr1	205284833	205285240	+	86	NA	Intergenic	NA	36719	NUAK2								
DFAM71927V3_1_739_R1_peak_6375	chr22	42615934	42616440	+	86	NA	TTS (RNU12)	NA	942	RNU12								
DFAM71927V3_1_739_R1_peak_3932	chr17	39980512	39980978	+	86	NA	promoter-TSS (PSMD3)	NA	-23	PSMD3								
DFAM71927V3_1_739_R1_peak_7374	chr5	14871765	14872080	+	86	NA	promoter-TSS (ANKH)	NA	-144	ANKH								
DFAM71927V3_1_739_R1_peak_3322	chr16	9138915	9139235	+	86	NA	Intergenic	NA	47395	C16orf72								
DFAM71927V3_1_739_R1_peak_4762	chr19	29844719	29845213	+	86	NA	Intergenic	NA	32972	CCNE1								
DFAM71927V3_1_739_R1_peak_3798	chr17	10114688	10114998	+	86	NA	intron (GAS7, intron 1 of 13)	NA	-88550	GAS7								
DFAM71927V3_1_739_R1_peak_3512	chr16	57244806	57245287	+	86	NA	promoter-TSS (ARL2BP)	NA	-80	ARL2BP								
DFAM71927V3_1_739_R1_peak_5761	chr20	2379653	2379966	+	86	NA	Intergenic	NA	-1099	TGM6								
DFAM71927V3_1_739_R1_peak_1346	chr10	102502682	102503023	+	86	NA	promoter-TSS (ACTR1A)	NA	-97	ACTR1A								
DFAM71927V3_1_739_R1_peak_9264	chr9	34376941	34377286	+	86	NA	promoter-TSS (KIAA1161)	NA	-20	KIAA1161								
DFAM71927V3_1_739_R1_peak_5331	chr2	100953411	100953881	+	86	NA	intron (NPAS2, intron 7 of 17)	NA	23515	AC016738.3								
DFAM71927V3_1_739_R1_peak_2319	chr12	108635558	108635936	+	86	NA	promoter-TSS (MIR4496)	NA	-102	MIR4496								
DFAM71927V3_1_739_R1_peak_361	chr1	61782705	61783070	+	86	NA	intron (INADL, intron 7 of 44)	NA	40408	INADL								
DFAM71927V3_1_739_R1_peak_131	chr1	17437821	17438208	+	86	NA	intron (RCC2, intron 1 of 11)	NA	1740	RCC2								
DFAM71927V3_1_739_R1_peak_7356	chr5	3886480	3886912	+	86	NA	Intergenic	NA	290642	IRX1								
DFAM71927V3_1_739_R1_peak_1577	chr11	32120988	32121443	+	86	NA	Intergenic	NA	30284	RCN1								
DFAM71927V3_1_739_R1_peak_3275	chr16	1782594	1783062	+	86	NA	promoter-TSS (NUBP2)	NA	-95	NUBP2								
DFAM71927V3_1_739_R1_peak_7818	chr6	13427999	13428478	+	86	NA	intron (GFOD1, intron 1 of 1)	NA	57945	GFOD1								
DFAM71927V3_1_739_R1_peak_829	chr1	206803166	206803595	+	85	NA	intron (IL19, intron 1 of 5)	NA	-25497	IL19								
DFAM71927V3_1_739_R1_peak_8450	chr7	5695329	5695923	+	85	NA	intron (RNF216, intron 13 of 16)	NA	-1174	LOC101927301								
DFAM71927V3_1_739_R1_peak_1410	chr10	123154048	123154473	+	85	NA	promoter-TSS (BUB3)	NA	16	BUB3								
DFAM71927V3_1_739_R1_peak_6486	chr3	15945922	15946279	+	85	NA	intron (LOC101927674, intron 2 of 3)	NA	-16511	LOC101927725								
DFAM71927V3_1_739_R1_peak_2436	chr12	131896897	131897346	+	85	NA	intron (ULK1, intron 3 of 27)	NA	2387	ULK1								
DFAM71927V3_1_739_R1_peak_5483	chr2	168469203	168469595	+	85	NA	intron (CERS6, intron 1 of 9)	NA	13150	CERS6								
DFAM71927V3_1_739_R1_peak_8292	chr6	136822456	136822881	+	85	NA	promoter-TSS (PEX7)	NA	-445	PEX7								
DFAM71927V3_1_739_R1_peak_7242	chr4	128961390	128961720	+	85	NA	intron (SCLT1, intron 1 of 10)	NA	132024	SCLT1								
DFAM71927V3_1_739_R1_peak_6068	chr21	28885018	28885370	+	85	NA	intron (N6AMT1, intron 1 of 4)	NA	179	N6AMT1								
DFAM71927V3_1_739_R1_peak_853	chr1	211738787	211739166	+	85	NA	Intergenic	NA	57212	RP11-122M14.1								
DFAM71927V3_1_739_R1_peak_5361	chr2	110858433	110858776	+	85	NA	intron (ACOXL, intron 10 of 17)	NA	126031	ACOXL								
DFAM71927V3_1_739_R1_peak_2683	chr14	23302701	23303126	+	85	NA	promoter-TSS (PPP1R3E)	NA	-65	PPP1R3E								
DFAM71927V3_1_739_R1_peak_4274	chr17	82418089	82418521	+	85	NA	promoter-TSS (HEXDC)	NA	332	OGFOD3								
DFAM71927V3_1_739_R1_peak_4340	chr18	14178795	14179279	+	85	NA	promoter-TSS (ANKRD20A5P)	NA	-60	ANKRD20A5P								
DFAM71927V3_1_739_R1_peak_9518	chr9	128771791	128772243	+	85	NA	promoter-TSS (ZER1)	NA	-83	ZER1								
DFAM71927V3_1_739_R1_peak_2162	chr12	55829535	55829970	+	85	NA	promoter-TSS (DNAJC14)	NA	-116	DNAJC14								
DFAM71927V3_1_739_R1_peak_4427	chr18	57621728	57622040	+	85	NA	promoter-TSS (NARS)	NA	-158	NARS								
DFAM71927V3_1_739_R1_peak_1052	chr10	8133100	8133548	+	85	NA	Intergenic	NA	-80833	GATA3-AS1								
DFAM71927V3_1_739_R1_peak_3970	chr17	42998155	42998580	+	85	NA	promoter-TSS (RPL27)	NA	-62	RPL27								
DFAM71927V3_1_739_R1_peak_6140	chr21	42403666	42404041	+	85	NA	promoter-TSS (UBASH3A)	NA	-9	UBASH3A								
DFAM71927V3_1_739_R1_peak_7486	chr5	75236751	75237147	+	85	NA	promoter-TSS (ANKRD31)	NA	-71	ANKRD31								
DFAM71927V3_1_739_R1_peak_1153	chr10	43229071	43229433	+	85	NA	intron (RASGEF1A, intron 1 of 12)	NA	37667	RASGEF1A								
DFAM71927V3_1_739_R1_peak_7377	chr5	16067422	16067790	+	85	NA	exon (MARCH11, exon 4 of 4)	NA	112182	MARCH11								
DFAM71927V3_1_739_R1_peak_5365	chr2	111705785	111706213	+	85	NA	Intergenic	NA	65091	MIR4771-2								
DFAM71927V3_1_739_R1_peak_7246	chr4	133144108	133144423	+	85	NA	intron (RP11-9G1.3, intron 1 of 3)	NA	1382	RP11-9G1.3								
DFAM71927V3_1_739_R1_peak_7984	chr6	32968215	32968645	+	85	NA	promoter-TSS (BRD2)	NA	-2458	BRD2								
DFAM71927V3_1_739_R1_peak_2916	chr15	22221168	22221565	+	85	NA	Intergenic	NA	3963	MIR1268A								
DFAM71927V3_1_739_R1_peak_4225	chr17	78748705	78749141	+	85	NA	intron (CYTH1, intron 1 of 12)	NA	-21211	CYTH1								
DFAM71927V3_1_739_R1_peak_7340	chr5	759196	759570	+	85	NA	intron (ZDHHC11B, intron 5 of 14)	NA	25359	ZDHHC11B								
DFAM71927V3_1_739_R1_peak_7876	chr6	25366997	25367378	+	85	NA	intron (LOC101928699, intron 4 of 4)	NA	21993	LOC101928699								
DFAM71927V3_1_739_R1_peak_8154	chr6	68635054	68635373	+	85	NA	promoter-TSS (BAI3)	NA	-105	BAI3								
DFAM71927V3_1_739_R1_peak_4058	chr17	57956288	57956688	+	85	NA	Intergenic	NA	-1165	CUEDC1								
DFAM71927V3_1_739_R1_peak_8438	chr7	3112772	3113203	+	85	NA	Intergenic	NA	45568	LOC100129603								
DFAM71927V3_1_739_R1_peak_1775	chr11	73376041	73376483	+	85	NA	promoter-TSS (RELT)	NA	-16440	RELT								
DFAM71927V3_1_739_R1_peak_9108	chr8	123156478	123156947	+	85	NA	TTS (TRNAM11)	NA	590	TRNAM11								
DFAM71927V3_1_739_R1_peak_8428	chr7	2508687	2509140	+	85	NA	Intergenic	NA	-10932	LFNG								
