PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_750_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_750_R1_peak_2205	chr6	27873796	27874119	+	52	NA	promoter-TSS (HIST1H4L)	NA	-446	HIST1H4L								
DFAM71927V3_1_750_R1_peak_2188	chr6	15444995	15445292	+	52	NA	intron (JARID2, intron 3 of 17)	NA	-80448	LOC102724490								
DFAM71927V3_1_750_R1_peak_742	chr13	111180519	111180816	+	52	NA	intron (ARHGEF7, intron 1 of 20)	NA	-27066	LOC101060553								
DFAM71927V3_1_750_R1_peak_1700	chr22	46239701	46240020	+	52	NA	exon (PPARA, exon 8 of 8)	NA	10436	CDPF1								
DFAM71927V3_1_750_R1_peak_1635	chr21	36249530	36249840	+	52	NA	intron (DOPEY2, intron 21 of 36)	NA	30283	LOC102724619								
DFAM71927V3_1_750_R1_peak_2483	chr8	57420786	57421183	+	52	NA	Intergenic	NA	77197	RP11-756K15.2								
DFAM71927V3_1_750_R1_peak_314	chr10	25831594	25831892	+	52	NA	Intergenic	NA	102275	RP11-435M3.2								
DFAM71927V3_1_750_R1_peak_21	chr1	18935714	18936011	+	52	NA	intron (IFFO2, intron 1 of 8)	NA	20470	IFFO2								
DFAM71927V3_1_750_R1_peak_2769	chrY	15882972	15883274	+	52	NA	Intergenic	NA	-1079090	NLGN4Y-AS1								
DFAM71927V3_1_750_R1_peak_2568	chr9	263213	263510	+	52	NA	intron (DOCK8, intron 1 of 47)	NA	-9687	DOCK8								
DFAM71927V3_1_750_R1_peak_1092	chr17	57537612	57537909	+	52	NA	intron (MSI2, intron 7 of 11)	NA	-14163	RP11-118E18.2								
DFAM71927V3_1_750_R1_peak_1962	chr4	81747111	81747422	+	52	NA	intron (LOC101928987, intron 4 of 4)	NA	-275338	RASGEF1B								
DFAM71927V3_1_750_R1_peak_965	chr16	47229317	47229660	+	52	NA	intron (ITFG1, intron 13 of 17)	NA	-82801	LOC101927080								
DFAM71927V3_1_750_R1_peak_1620	chr21	25818654	25818951	+	52	NA	Intergenic	NA	-83148	ATP5J								
DFAM71927V3_1_750_R1_peak_575	chr12	51382152	51382449	+	52	NA	promoter-TSS (GALNT6)	NA	9352	GALNT6								
DFAM71927V3_1_750_R1_peak_1144	chr17_KI270729v1_random	23030	23327	+	52	NA	NA	NA	NA	NA								
DFAM71927V3_1_750_R1_peak_2211	chr6	34392678	34392975	+	52	NA	promoter-TSS (NUDT3)	NA	-146	NUDT3								
DFAM71927V3_1_750_R1_peak_2084	chr5	76331156	76331486	+	52	NA	intron (SV2C, intron 12 of 12)	NA	248149	SV2C								
DFAM71927V3_1_750_R1_peak_1889	chr3	194140617	194140982	+	52	NA	Intergenic	NA	4657	HES1								
DFAM71927V3_1_750_R1_peak_1022	chr17	7214598	7214895	+	52	NA	intron (DLG4, intron 3 of 20)	NA	-2379	ACADVL								
DFAM71927V3_1_750_R1_peak_2108	chr5	111447788	111448167	+	52	NA	intron (CAMK4, intron 6 of 10)	NA	-64249	STARD4-AS1								
DFAM71927V3_1_750_R1_peak_2122	chr5	132675141	132675446	+	52	NA	intron (IL4, intron 2 of 3)	NA	1242	IL4								
DFAM71927V3_1_750_R1_peak_2072	chr5	67360141	67360518	+	52	NA	Intergenic	NA	115146	LOC101928819								
DFAM71927V3_1_750_R1_peak_1501	chr2	213121708	213122005	+	52	NA	intron (IKZF2, intron 3 of 7)	NA	29753	IKZF2								
DFAM71927V3_1_750_R1_peak_647	chr12	124469488	124469823	+	52	NA	intron (NCOR2, intron 6 of 48)	NA	97809	NCOR2								
DFAM71927V3_1_750_R1_peak_1975	chr4	102285629	102285926	+	52	NA	intron (SLC39A8, intron 6 of 10)	NA	39219	LOC101929375								
DFAM71927V3_1_750_R1_peak_2008	chr4	156505366	156505690	+	52	NA	Intergenic	NA	136779	LOC102724809								
DFAM71927V3_1_750_R1_peak_36	chr1	26833566	26833863	+	52	NA	intron (ZDHHC18, intron 2 of 7)	NA	7004	ZDHHC18								
DFAM71927V3_1_750_R1_peak_748	chr14	22921889	22922186	+	52	NA	intron (PRMT5, intron 15 of 15)	NA	-2850	RBM23								
DFAM71927V3_1_750_R1_peak_1994	chr4	128814286	128814583	+	51	NA	intron (JADE1, intron 1 of 10)	NA	4811	JADE1								
DFAM71927V3_1_750_R1_peak_2047	chr5	38105766	38106133	+	51	NA	Intergenic	NA	-42531	LOC101929745								
DFAM71927V3_1_750_R1_peak_1082	chr17	48399819	48400116	+	51	NA	intron (SKAP1, intron 1 of 11)	NA	30265	SKAP1								
DFAM71927V3_1_750_R1_peak_212	chr1	196672847	196673144	+	51	NA	exon (CFH, exon 2 of 10)	NA	21117	CFH								
DFAM71927V3_1_750_R1_peak_2558	chr8	136700181	136700479	+	51	NA	Intergenic	NA	-495979	LOC101927892								
DFAM71927V3_1_750_R1_peak_1150	chr18	3432129	3432427	+	51	NA	intron (TGIF1, intron 2 of 3)	NA	15241	LOC101927094								
DFAM71927V3_1_750_R1_peak_2282	chr6	128509793	128510098	+	51	NA	intron (PTPRK, intron 1 of 19)	NA	-373196	LAMA2								
DFAM71927V3_1_750_R1_peak_7	chr1	6022604	6022901	+	51	NA	intron (KCNAB2, intron 1 of 15)	NA	-3261	KCNAB2								
DFAM71927V3_1_750_R1_peak_488	chr11	84313096	84313393	+	51	NA	intron (DLG2, intron 2 of 22)	NA	4102	DLG2								
DFAM71927V3_1_750_R1_peak_272	chr1	246472571	246472869	+	51	NA	intron (SMYD3, intron 1 of 11)	NA	34598	SMYD3								
DFAM71927V3_1_750_R1_peak_2206	chr6	29660531	29660831	+	51	NA	intron (MOG, intron 2 of 7)	NA	3700	MOG								
DFAM71927V3_1_750_R1_peak_2345	chr7	27645088	27645385	+	51	NA	intron (HIBADH, intron 2 of 7)	NA	17727	HIBADH								
DFAM71927V3_1_750_R1_peak_2324	chr6	167091343	167091671	+	51	NA	Intergenic	NA	-20300	CCR6								
DFAM71927V3_1_750_R1_peak_22	chr1	18972560	18972873	+	51	NA	Intergenic	NA	-16384	IFFO2								
DFAM71927V3_1_750_R1_peak_1591	chr20	44553398	44553714	+	51	NA	intron (PKIG, intron 1 of 3)	NA	21775	PKIG								
DFAM71927V3_1_750_R1_peak_624	chr12	107287668	107287965	+	51	NA	Intergenic	NA	-193959	CRY1								
DFAM71927V3_1_750_R1_peak_409	chr10	120145112	120145486	+	51	NA	Intergenic	NA	186786	MIR4682								
DFAM71927V3_1_750_R1_peak_165	chr1	156420275	156420623	+	51	NA	promoter-TSS (MIR9-1)	NA	-35	MIR9-1								
DFAM71927V3_1_750_R1_peak_1812	chr3	105752835	105753160	+	51	NA	intron (CBLB, intron 4 of 18)	NA	116015	CBLB								
DFAM71927V3_1_750_R1_peak_1222	chr19	3572607	3573055	+	51	NA	promoter-TSS (HMG20B)	NA	-114	HMG20B								
DFAM71927V3_1_750_R1_peak_2343	chr7	25620101	25620412	+	51	NA	Intergenic	NA	42930	LOC646588								
DFAM71927V3_1_750_R1_peak_2462	chr8	30133782	30134079	+	51	NA	intron (MBOAT4, intron 2 of 2)	NA	10754	MBOAT4								
DFAM71927V3_1_750_R1_peak_2614	chr9	93463448	93463800	+	51	NA	intron (FAM120A, intron 1 of 8)	NA	-10032	FAM120AOS								
DFAM71927V3_1_750_R1_peak_2643	chr9	126748965	126749262	+	51	NA	Intergenic	NA	-56244	ZBTB43								
DFAM71927V3_1_750_R1_peak_767	chr14	50824289	50824586	+	51	NA	intron (NIN, intron 1 of 27)	NA	-2360	NIN								
DFAM71927V3_1_750_R1_peak_992	chr16	72087051	72087348	+	51	NA	intron (TXNL4B, intron 3 of 3)	NA	-6590	DHX38								
DFAM71927V3_1_750_R1_peak_1283	chr19	51256330	51256627	+	51	NA	intron (SIGLECL1, intron 1 of 4)	NA	5400	SIGLECL1								
DFAM71927V3_1_750_R1_peak_2277	chr6	121727952	121728250	+	51	NA	Intergenic	NA	292502	GJA1								
DFAM71927V3_1_750_R1_peak_2383	chr7	95512977	95513274	+	51	NA	intron (ASB4, intron 2 of 4)	NA	27224	ASB4								
DFAM71927V3_1_750_R1_peak_1475	chr2	188805343	188805640	+	51	NA	Intergenic	NA	-15387	DIRC1								
DFAM71927V3_1_750_R1_peak_1911	chr4	10181063	10181360	+	51	NA	Intergenic	NA	-64262	WDR1								
DFAM71927V3_1_750_R1_peak_800	chr14	72239857	72240291	+	51	NA	intron (RGS6, intron 2 of 17)	NA	-276757	MIR7843								
DFAM71927V3_1_750_R1_peak_42	chr1	32075565	32075863	+	51	NA	exon (TMEM39B, exon 3 of 9)	NA	2815	TMEM39B								
DFAM71927V3_1_750_R1_peak_1675	chr22	30168959	30169366	+	51	NA	intron (HORMAD2, intron 10 of 10)	NA	77368	LIF								
DFAM71927V3_1_750_R1_peak_1991	chr4	125507956	125508253	+	51	NA	TTS (MIR2054)	NA	845	MIR2054								
DFAM71927V3_1_750_R1_peak_2248	chr6	71227059	71227383	+	51	NA	Intergenic	NA	-61553	OGFRL1								
DFAM71927V3_1_750_R1_peak_951	chr16	29702334	29702631	+	51	NA	Intergenic	NA	23362	QPRT								
DFAM71927V3_1_750_R1_peak_1436	chr2	154455864	154456161	+	50	NA	intron (AC009227.2, intron 2 of 4)	NA	1426	AC009227.2								
DFAM71927V3_1_750_R1_peak_1630	chr21	33067413	33067748	+	50	NA	Intergenic	NA	-2564	OLIG1								
DFAM71927V3_1_750_R1_peak_1313	chr2	12520112	12520409	+	50	NA	intron (AC096559.1, intron 4 of 5)	NA	-196612	TRIB2								
DFAM71927V3_1_750_R1_peak_1302	chr2	1518235	1518532	+	50	NA	intron (TPO, intron 15 of 15)	NA	-30962	LOC102723730								
DFAM71927V3_1_750_R1_peak_1921	chr4	36280785	36281082	+	50	NA	promoter-TSS (DTHD1)	NA	-694	DTHD1								
DFAM71927V3_1_750_R1_peak_1930	chr4	48134181	48134522	+	50	NA	promoter-TSS (TXK)	NA	-95	TXK								
DFAM71927V3_1_750_R1_peak_1775	chr3	50589137	50589434	+	50	NA	Intergenic	NA	-18258	C3orf18								
DFAM71927V3_1_750_R1_peak_587	chr12	64489574	64489871	+	50	NA	intron (TBK1, intron 12 of 20)	NA	37271	TBK1								
DFAM71927V3_1_750_R1_peak_2173	chr6	6494050	6494386	+	50	NA	intron (LY86-AS1, intron 3 of 7)	NA	-94438	LY86								
DFAM71927V3_1_750_R1_peak_382	chr10	89334008	89334305	+	50	NA	TTS (LOC101926887)	NA	6311	IFIT3								
DFAM71927V3_1_750_R1_peak_226	chr1	203653279	203653576	+	50	NA	intron (ATP2B4, intron 1 of 20)	NA	26640	ATP2B4								
DFAM71927V3_1_750_R1_peak_73	chr1	58718216	58718582	+	50	NA	Intergenic	NA	-18333	MYSM1								
DFAM71927V3_1_750_R1_peak_2229	chr6	43070097	43070394	+	50	NA	intron (KLC4, intron 6 of 15)	NA	-6569	PTK7								
DFAM71927V3_1_750_R1_peak_2645	chr9	127865494	127865791	+	50	NA	TTS (AK1)	NA	3853	MIR4672								
DFAM71927V3_1_750_R1_peak_771	chr14	54757228	54757707	+	50	NA	intron (SAMD4A, intron 1 of 8)	NA	2679	SAMD4A								
DFAM71927V3_1_750_R1_peak_626	chr12	111686192	111686489	+	50	NA	promoter-TSS (BRAP)	NA	287	ACAD10								
DFAM71927V3_1_750_R1_peak_2196	chr6	21722651	21723074	+	50	NA	intron (CASC15, intron 2 of 11)	NA	56418	CASC15								
DFAM71927V3_1_750_R1_peak_2163	chr6	285523	285820	+	50	NA	intron (LOC102723922, intron 1 of 2)	NA	391	LOC102723922								
DFAM71927V3_1_750_R1_peak_1274	chr19	39942137	39942434	+	50	NA	Intergenic	NA	-7659	FCGBP								
DFAM71927V3_1_750_R1_peak_1686	chr22	39951495	39951930	+	50	NA	intron (GRAP2, intron 2 of 6)	NA	25106	GRAP2								
DFAM71927V3_1_750_R1_peak_1579	chr20	32387342	32387639	+	50	NA	intron (ASXL1, intron 4 of 12)	NA	29146	ASXL1								
DFAM71927V3_1_750_R1_peak_865	chr15	39497727	39498085	+	50	NA	Intergenic	NA	-83173	THBS1								
DFAM71927V3_1_750_R1_peak_894	chr15	70670049	70670370	+	50	NA	intron (UACA, intron 14 of 17)	NA	-83603	LOC101929151								
DFAM71927V3_1_750_R1_peak_2366	chr7	62454510	62454807	+	49	NA	Intergenic	NA	849398	ZNF733P								
DFAM71927V3_1_750_R1_peak_1980	chr4	108483784	108484081	+	49	NA	Intergenic	NA	-73301	LOC101929621								
DFAM71927V3_1_750_R1_peak_2578	chr9	21100689	21101122	+	49	NA	Intergenic	NA	-22961	IFNB1								
DFAM71927V3_1_750_R1_peak_2617	chr9	95343826	95344302	+	49	NA	Intergenic	NA	-26355	FANCC								
DFAM71927V3_1_750_R1_peak_758	chr14	39383080	39383377	+	49	NA	Intergenic	NA	49272	FBXO33								
DFAM71927V3_1_750_R1_peak_2353	chr7	38232813	38233110	+	49	NA	Intergenic	NA	40686	TARP								
DFAM71927V3_1_750_R1_peak_2081	chr5	75081433	75081732	+	49	NA	intron (ANKRD31, intron 23 of 24)	NA	-50683	GCNT4								
DFAM71927V3_1_750_R1_peak_30	chr1	23150919	23151216	+	48	NA	intron (LUZP1, intron 1 of 4)	NA	17791	LUZP1								
DFAM71927V3_1_750_R1_peak_2765	chrY	11721741	11722265	+	48	NA	Intergenic	NA	699587	GYG2P1								
DFAM71927V3_1_750_R1_peak_2141	chr5	148040027	148040324	+	48	NA	Intergenic	NA	-23797	SPINK5								
DFAM71927V3_1_750_R1_peak_471	chr11	65676341	65676638	+	48	NA	Intergenic	NA	-13517	RELA								
DFAM71927V3_1_750_R1_peak_2631	chr9	109447598	109447905	+	48	NA	intron (PTPN3, intron 2 of 21)	NA	6811	PTPN3								
DFAM71927V3_1_750_R1_peak_2634	chr9	113337184	113337481	+	48	NA	intron (WDR31, intron 1 of 11)	NA	3008	WDR31								
DFAM71927V3_1_750_R1_peak_1992	chr4	125589352	125589649	+	48	NA	Intergenic	NA	82241	MIR2054								
DFAM71927V3_1_750_R1_peak_1372	chr2	84846221	84846519	+	48	NA	intron (TRABD2A, intron 2 of 6)	NA	33238	TRABD2A								
DFAM71927V3_1_750_R1_peak_2453	chr8	26054324	26054621	+	48	NA	Intergenic	NA	-9348	EBF2								
DFAM71927V3_1_750_R1_peak_2224	chr6	39779440	39779737	+	48	NA	Intergenic	NA	-12795	DAAM2								
DFAM71927V3_1_750_R1_peak_112	chr1	107354475	107354772	+	48	NA	intron (NTNG1, intron 3 of 4)	NA	214150	LOC102724829								
DFAM71927V3_1_750_R1_peak_1442	chr2	159802037	159802334	+	48	NA	intron (LY75-CD302, intron 33 of 37)	NA	-3930	CD302								
DFAM71927V3_1_750_R1_peak_1529	chr2	235271001	235271350	+	48	NA	Intergenic	NA	-223484	AGAP1								
DFAM71927V3_1_750_R1_peak_2125	chr5	134279647	134280003	+	48	NA	intron (CDKL3, intron 12 of 12)	NA	-53566	PPP2CA								
DFAM71927V3_1_750_R1_peak_1839	chr3	131486612	131486930	+	48	NA	intron (MRPL3, intron 6 of 9)	NA	-7538	SNORA58								
DFAM71927V3_1_750_R1_peak_613	chr12	95431685	95431984	+	48	NA	intron (LOC101928779, intron 3 of 3)	NA	10632	LOC101928779								
DFAM71927V3_1_750_R1_peak_2016	chr4	182561842	182562139	+	48	NA	intron (TENM3, intron 3 of 30)	NA	355272	DCTD								
DFAM71927V3_1_750_R1_peak_32	chr1	24925213	24925535	+	48	NA	intron (RUNX3, intron 2 of 4)	NA	-5963	MIR6731								
DFAM71927V3_1_750_R1_peak_1590	chr20	44019819	44020307	+	48	NA	intron (TOX2, intron 3 of 6)	NA	103921	TOX2								
DFAM71927V3_1_750_R1_peak_96	chr1	90575708	90576005	+	48	NA	Intergenic	NA	141381	BARHL2								
DFAM71927V3_1_750_R1_peak_2638	chr9	121455902	121456199	+	48	NA	intron (GGTA1P, intron 6 of 6)	NA	4593	LOC101928876								
DFAM71927V3_1_750_R1_peak_2234	chr6	48098059	48098356	+	48	NA	Intergenic	NA	-29518	PTCHD4								
DFAM71927V3_1_750_R1_peak_254	chr1	229141285	229141582	+	48	NA	Intergenic	NA	114871	LOC102723935								
DFAM71927V3_1_750_R1_peak_1564	chr20	17451637	17451934	+	48	NA	intron (PCSK2, intron 9 of 12)	NA	107175	BFSP1								
DFAM71927V3_1_750_R1_peak_2590	chr9	70373416	70373713	+	48	NA	Intergenic	NA	41093	KLF9								
DFAM71927V3_1_750_R1_peak_1106	chr17	67435834	67436131	+	48	NA	intron (PITPNC1, intron 1 of 8)	NA	-35507	MIR548AA2								
DFAM71927V3_1_750_R1_peak_1864	chr3	155555022	155555373	+	48	NA	intron (PLCH1, intron 8 of 23)	NA	106013	PLCH1-AS1								
DFAM71927V3_1_750_R1_peak_2031	chr5	11234762	11235059	+	48	NA	intron (CTNND2, intron 9 of 21)	NA	-54287	LOC102723459								
DFAM71927V3_1_750_R1_peak_1045	chr17	21979335	21979976	+	48	NA	Intergenic	NA	-196220	LOC100996792-2								
DFAM71927V3_1_750_R1_peak_599	chr12	71698337	71698634	+	48	NA	intron (TMEM19, intron 4 of 5)	NA	12387	TMEM19								
DFAM71927V3_1_750_R1_peak_2540	chr8	127740357	127740883	+	48	NA	exon (MYC, exon 3 of 3)	NA	4551	MYC								
DFAM71927V3_1_750_R1_peak_326	chr10	32923835	32924132	+	48	NA	intron (ITGB1, intron 5 of 15)	NA	34382	ITGB1								
DFAM71927V3_1_750_R1_peak_194	chr1	174998502	174998846	+	48	NA	promoter-TSS (CACYBP)	NA	-1082	CACYBP								
DFAM71927V3_1_750_R1_peak_2639	chr9	122913844	122914141	+	48	NA	promoter-TSS (ZBTB6)	NA	-664	ZBTB6								
DFAM71927V3_1_750_R1_peak_227	chr1	204104589	204104969	+	48	NA	intron (SOX13, intron 1 of 13)	NA	31670	SOX13								
DFAM71927V3_1_750_R1_peak_1805	chr3	86114623	86114922	+	48	NA	Intergenic	NA	-86765	CADM2-AS1								
DFAM71927V3_1_750_R1_peak_98	chr1	92459731	92460051	+	48	NA	Intergenic	NA	25061	GFI1								
DFAM71927V3_1_750_R1_peak_1955	chr4	74639751	74640049	+	48	NA	Intergenic	NA	154766	BTC								
DFAM71927V3_1_750_R1_peak_1028	chr17	8899049	8899346	+	48	NA	intron (PIK3R5, intron 5 of 18)	NA	13320	PIK3R5								
DFAM71927V3_1_750_R1_peak_2252	chr6	82563443	82563740	+	48	NA	Intergenic	NA	200385	TPBG								
DFAM71927V3_1_750_R1_peak_1422	chr2	134774890	134775187	+	48	NA	Intergenic	NA	-56037	TMEM163								
DFAM71927V3_1_750_R1_peak_23	chr1	19180025	19180354	+	48	NA	intron (UBR4, intron 17 of 106)	NA	30129	UBR4								
DFAM71927V3_1_750_R1_peak_2291	chr6	136822285	136822582	+	48	NA	promoter-TSS (PEX7)	NA	-680	PEX7								
DFAM71927V3_1_750_R1_peak_403	chr10	114811886	114812183	+	48	NA	Intergenic	NA	-9710	FAM160B1								
DFAM71927V3_1_750_R1_peak_2376	chr7	82595519	82595818	+	48	NA	Intergenic	NA	-185124	CACNA2D1								
DFAM71927V3_1_750_R1_peak_763	chr14	47257054	47257357	+	48	NA	intron (MDGA2, intron 2 of 16)	NA	44932	MDGA2								
DFAM71927V3_1_750_R1_peak_2181	chr6	13454953	13455250	+	47	NA	intron (GFOD1, intron 1 of 1)	NA	31082	GFOD1								
DFAM71927V3_1_750_R1_peak_1066	chr17	39813657	39813970	+	47	NA	intron (IKZF3, intron 2 of 6)	NA	50375	IKZF3								
DFAM71927V3_1_750_R1_peak_2236	chr6	52563703	52564000	+	47	NA	intron (TRAM2, intron 1 of 10)	NA	13213	TRAM2								
DFAM71927V3_1_750_R1_peak_417	chr10	133689379	133689689	+	47	NA	Intergenic	NA	5866	LOC102723538								
DFAM71927V3_1_750_R1_peak_1603	chr20	59955133	59955502	+	46	NA	Intergenic	NA	14928	FAM217B								
DFAM71927V3_1_750_R1_peak_1251	chr19	17791924	17792221	+	46	NA	Intergenic	NA	-3038	B3GNT3								
DFAM71927V3_1_750_R1_peak_1441	chr2	159663228	159663525	+	46	NA	Intergenic	NA	-47780	BAZ2B								
DFAM71927V3_1_750_R1_peak_2572	chr9	15341304	15341601	+	46	NA	Intergenic	NA	-34092	TTC39B								
DFAM71927V3_1_750_R1_peak_1712	chr22_KI270733v1_random	149669	149966	+	46	NA	Intergenic	NA	10284	LOC102724621								
DFAM71927V3_1_750_R1_peak_2201	chr6	25866140	25866437	+	46	NA	intron (SLC17A3, intron 2 of 12)	NA	7955	SLC17A3								
DFAM71927V3_1_750_R1_peak_1413	chr2	116593180	116593477	+	46	NA	Intergenic	NA	-1221351	DDX18								
DFAM71927V3_1_750_R1_peak_188	chr1	169699103	169699434	+	46	NA	intron (SELL, intron 7 of 8)	NA	12434	SELL								
DFAM71927V3_1_750_R1_peak_1118	chr17	75338397	75338694	+	46	NA	intron (GRB2, intron 2 of 4)	NA	-49096	SLC25A19								
DFAM71927V3_1_750_R1_peak_1351	chr2	64915184	64915538	+	46	NA	intron (AC007386.2, intron 1 of 2)	NA	17086	AC007386.2								
DFAM71927V3_1_750_R1_peak_2703	chrX	25367387	25367685	+	46	NA	Intergenic	NA	-351588	ARX								
DFAM71927V3_1_750_R1_peak_1942	chr4	55345852	55346149	+	46	NA	promoter-TSS (SRD5A3)	NA	-242	SRD5A3								
DFAM71927V3_1_750_R1_peak_50	chr1	39195776	39196073	+	46	NA	intron (MACF1, intron 1 of 101)	NA	-72541	MACF1								
DFAM71927V3_1_750_R1_peak_1524	chr2	233267912	233268209	+	46	NA	intron (ATG16L1, intron 5 of 17)	NA	-7666	SCARNA5								
DFAM71927V3_1_750_R1_peak_1363	chr2	74840321	74840660	+	46	NA	intron (HK2, intron 1 of 17)	NA	6315	HK2								
DFAM71927V3_1_750_R1_peak_229	chr1	204412045	204412342	+	46	NA	promoter-TSS (PPP1R15B)	NA	-377	PPP1R15B								
DFAM71927V3_1_750_R1_peak_1830	chr3	126625813	126626120	+	46	NA	intron (TXNRD3, intron 10 of 15)	NA	-17411	TXNRD3NB								
DFAM71927V3_1_750_R1_peak_1989	chr4	119145525	119145824	+	46	NA	intron (MYOZ2, intron 2 of 5)	NA	9858	MYOZ2								
DFAM71927V3_1_750_R1_peak_514	chr11	117087429	117087767	+	46	NA	intron (SIK3, intron 1 of 24)	NA	10817	SIK3								
DFAM71927V3_1_750_R1_peak_658	chr12	132910267	132910564	+	46	NA	Intergenic	NA	22621	LOC101928530								
DFAM71927V3_1_750_R1_peak_2043	chr5	36623875	36624172	+	46	NA	intron (SLC1A3, intron 2 of 9)	NA	17668	SLC1A3								
DFAM71927V3_1_750_R1_peak_690	chr13	48297100	48297462	+	46	NA	intron (LINC00441, intron 2 of 2)	NA	6380	LINC00441								
DFAM71927V3_1_750_R1_peak_100	chr1	93105147	93105444	+	46	NA	intron (MTF2, intron 1 of 12)	NA	26060	MTF2								
DFAM71927V3_1_750_R1_peak_1020	chr17	4573327	4573624	+	46	NA	Intergenic	NA	-10506	SMTNL2								
DFAM71927V3_1_750_R1_peak_1217	chr18	80262908	80263205	+	46	NA	Intergenic	NA	-15542	PARD6G								
DFAM71927V3_1_750_R1_peak_2237	chr6	53308839	53309136	+	46	NA	intron (ELOVL5, intron 1 of 6)	NA	28630	RPS16P5								
DFAM71927V3_1_750_R1_peak_1688	chr22	40329287	40329584	+	46	NA	exon (TNRC6B, exon 21 of 21)	NA	-17065	ADSL								
DFAM71927V3_1_750_R1_peak_948	chr16	28950641	28950938	+	46	NA	promoter-TSS (NFATC2IP)	NA	-208	NFATC2IP								
DFAM71927V3_1_750_R1_peak_576	chr12	51383561	51383858	+	46	NA	intron (GALNT6, intron 1 of 11)	NA	7943	GALNT6								
DFAM71927V3_1_750_R1_peak_1157	chr18	13612218	13612515	+	45	NA	exon (LDLRAD4, exon 1 of 4)	NA	1252	MIR4526								
DFAM71927V3_1_750_R1_peak_149	chr1	143252272	143252569	+	45	NA	Intergenic	NA	53939	LOC101929814								
DFAM71927V3_1_750_R1_peak_842	chr14_GL000225v1_random	196750	197047	+	45	NA	Intergenic	NA	160609	LOC100287823								
DFAM71927V3_1_750_R1_peak_57	chr1	41914685	41914982	+	45	NA	intron (HIVEP3, intron 2 of 3)	NA	-238588	GUCA2B								
DFAM71927V3_1_750_R1_peak_1482	chr2	195659177	195659561	+	45	NA	intron (SLC39A10, intron 1 of 9)	NA	2058	SLC39A10								
DFAM71927V3_1_750_R1_peak_2212	chr6	36028728	36029208	+	45	NA	promoter-TSS (MAPK14)	NA	1291	MAPK14								
DFAM71927V3_1_750_R1_peak_1979	chr4	108360081	108360382	+	45	NA	Intergenic	NA	188111	LEF1-AS1								
DFAM71927V3_1_750_R1_peak_935	chr16	17474038	17474335	+	45	NA	Intergenic	NA	-3305	XYLT1								
DFAM71927V3_1_750_R1_peak_541	chr12	5721930	5722227	+	45	NA	intron (ANO2, intron 3 of 13)	NA	28879	ANO2								
DFAM71927V3_1_750_R1_peak_84	chr1	75720925	75721222	+	45	NA	Intergenic	NA	-3274	ACADM								
DFAM71927V3_1_750_R1_peak_290	chr10	8229187	8229484	+	44	NA	Intergenic	NA	38970	LINC00708								
DFAM71927V3_1_750_R1_peak_2387	chr7	104141901	104142201	+	44	NA	intron (ORC5, intron 11 of 12)	NA	65907	ORC5								
DFAM71927V3_1_750_R1_peak_2470	chr8	38938414	38938711	+	44	NA	intron (PLEKHA2, intron 3 of 11)	NA	-35678	HTRA4								
DFAM71927V3_1_750_R1_peak_1745	chr3	31226365	31226671	+	44	NA	Intergenic	NA	-306120	STT3B								
DFAM71927V3_1_750_R1_peak_2658	chr9	133179836	133180273	+	44	NA	Intergenic	NA	-6766	LOC101928193								
DFAM71927V3_1_750_R1_peak_2222	chr6	38443875	38444172	+	44	NA	intron (BTBD9, intron 5 of 10)	NA	-37557	LOC101929425								
DFAM71927V3_1_750_R1_peak_1277	chr19	42220005	42220302	+	44	NA	promoter-TSS (DEDD2)	NA	-187	ZNF526								
DFAM71927V3_1_750_R1_peak_915	chr15	93107653	93107950	+	44	NA	intron (LOC101927025, intron 3 of 5)	NA	18345	LOC101927025								
DFAM71927V3_1_750_R1_peak_1532	chr2	239381060	239381357	+	44	NA	intron (HDAC4, intron 1 of 26)	NA	-20531	LOC101928111								
DFAM71927V3_1_750_R1_peak_40	chr1	29056236	29056533	+	44	NA	intron (EPB41, intron 12 of 19)	NA	67525	TMEM200B								
DFAM71927V3_1_750_R1_peak_2492	chr8	66058470	66058802	+	44	NA	intron (DNAJC5B, intron 3 of 5)	NA	37080	DNAJC5B								
DFAM71927V3_1_750_R1_peak_1124	chr17	76791411	76791708	+	44	NA	Intergenic	NA	-7483	LOC101928514								
DFAM71927V3_1_750_R1_peak_2334	chr7	19677329	19677626	+	44	NA	Intergenic	NA	27910	MIR3146								
DFAM71927V3_1_750_R1_peak_2458	chr8	27357495	27357792	+	44	NA	intron (PTK2B, intron 2 of 31)	NA	32164	PTK2B								
DFAM71927V3_1_750_R1_peak_1370	chr2	82876026	82876340	+	44	NA	Intergenic	NA	19380	LOC1720								
DFAM71927V3_1_750_R1_peak_2587	chr9	36347118	36347415	+	44	NA	intron (RNF38, intron 9 of 11)	NA	53876	RNF38								
DFAM71927V3_1_750_R1_peak_1090	chr17	57295587	57295884	+	44	NA	intron (MSI2, intron 5 of 11)	NA	39090	MSI2								
