PeakID (cmd=annotatePeaks.pl MONOMAC1_4_778_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MONOMAC1_4_778_R1_peak_7662	chr16	14559193	14560866	+	96	NA	intron (PARN, intron 18 of 23)	NA	70242	PARN								
MONOMAC1_4_778_R1_peak_962	chr1	85707838	85708494	+	96	NA	exon (ZNHIT6, exon 1 of 11)	NA	267	ZNHIT6								
MONOMAC1_4_778_R1_peak_1284	chr1	149751266	149751773	+	96	NA	Intergenic	NA	-4058	LOC102723955								
MONOMAC1_4_778_R1_peak_10186	chr19	6423951	6424278	+	96	NA	intron (KHSRP, intron 1 of 19)	NA	697	KHSRP								
MONOMAC1_4_778_R1_peak_14650	chr3	25782674	25783400	+	96	NA	intron (NGLY1, intron 1 of 11)	NA	461	NGLY1								
MONOMAC1_4_778_R1_peak_3081	chr10	104121124	104121708	+	96	NA	promoter-TSS (SFR1)	NA	-755	SFR1								
MONOMAC1_4_778_R1_peak_3328	chr11	10809180	10809834	+	96	NA	promoter-TSS (EIF4G2)	NA	-472	EIF4G2								
MONOMAC1_4_778_R1_peak_22458	chrX	23667565	23667982	+	96	NA	exon (PRDX4, exon 1 of 7)	NA	3513	PRDX4								
MONOMAC1_4_778_R1_peak_6689	chr15	28776509	28777441	+	96	NA	Intergenic	NA	-11268	LOC100289656								
MONOMAC1_4_778_R1_peak_11777	chr2	61469844	61470363	+	96	NA	intron (USP34, intron 1 of 79)	NA	611	USP34								
MONOMAC1_4_778_R1_peak_5116	chr12	98514447	98515399	+	96	NA	promoter-TSS (TMPO)	NA	-659	TMPO								
MONOMAC1_4_778_R1_peak_973	chr1	87132020	87132465	+	96	NA	exon (LINC01140, exon 1 of 3)	NA	316	LINC01140								
MONOMAC1_4_778_R1_peak_22051	chr9	127387781	127388235	+	96	NA	intron (GARNL3, intron 27 of 29)	NA	-9140	SLC2A8								
MONOMAC1_4_778_R1_peak_19369	chr7	6356450	6356919	+	96	NA	Intergenic	NA	-7725	FAM220A								
MONOMAC1_4_778_R1_peak_19811	chr7	76445219	76445729	+	96	NA	Intergenic	NA	-16181	DTX2								
MONOMAC1_4_778_R1_peak_6581	chr14	102555095	102555675	+	96	NA	Intergenic	NA	15731	MIR4309								
MONOMAC1_4_778_R1_peak_2150	chr1	234879862	234880388	+	96	NA	Intergenic	NA	-120075	PP2672								
MONOMAC1_4_778_R1_peak_1264	chr1	147225193	147225996	+	96	NA	promoter-TSS (FMO5)	NA	44	FMO5								
MONOMAC1_4_778_R1_peak_12180	chr2	113437916	113438497	+	96	NA	intron (CBWD2, intron 1 of 9)	NA	515	CBWD2								
MONOMAC1_4_778_R1_peak_3089	chr10	109922688	109923366	+	96	NA	intron (XPNPEP1, intron 1 of 21)	NA	526	XPNPEP1								
MONOMAC1_4_778_R1_peak_14072	chr22	30265922	30266975	+	96	NA	intron (OSM, intron 1 of 2)	NA	-1083	OSM								
MONOMAC1_4_778_R1_peak_2986	chr10	92593128	92593723	+	96	NA	exon (KIF11, exon 1 of 22)	NA	357	KIF11								
MONOMAC1_4_778_R1_peak_10825	chr19	41532001	41532435	+	96	NA	Intergenic	NA	-3166	LOC101927931								
MONOMAC1_4_778_R1_peak_1716	chr1	181128494	181129245	+	96	NA	Intergenic	NA	40367	IER5								
MONOMAC1_4_778_R1_peak_18206	chr6	26568930	26569302	+	96	NA	TTS (TRNAY10)	NA	258	TRNAY10								
MONOMAC1_4_778_R1_peak_22519	chrX	40580940	40581404	+	96	NA	intron (ATP6AP2, intron 1 of 8)	NA	208	ATP6AP2								
MONOMAC1_4_778_R1_peak_10642	chr19	32972260	32972647	+	96	NA	promoter-TSS (CEP89)	NA	211	C19orf40								
MONOMAC1_4_778_R1_peak_2983	chr10	92291217	92291673	+	96	NA	promoter-TSS (CPEB3)	NA	-42067	MARCH5								
MONOMAC1_4_778_R1_peak_11396	chr2	24329331	24330366	+	96	NA	intron (ITSN2, intron 1 of 39)	NA	30680	ITSN2								
MONOMAC1_4_778_R1_peak_22196	chr9	131621846	131622552	+	96	NA	intron (RAPGEF1, intron 10 of 23)	NA	54444	RAPGEF1								
MONOMAC1_4_778_R1_peak_5231	chr12	116283781	116284421	+	96	NA	Intergenic	NA	-6938	MED13L								
MONOMAC1_4_778_R1_peak_20350	chr8	6290887	6291903	+	96	NA	Intergenic	NA	115153	LOC100287015								
MONOMAC1_4_778_R1_peak_16850	chr5	32582516	32583574	+	96	NA	Intergenic	NA	-2454	SUB1								
MONOMAC1_4_778_R1_peak_15433	chr3	149129673	149130265	+	96	NA	intron (HPS3, intron 1 of 12)	NA	385	HPS3								
MONOMAC1_4_778_R1_peak_7241	chr15	77888128	77888521	+	96	NA	Intergenic	NA	38522	LOC645752								
MONOMAC1_4_778_R1_peak_17804	chr5	177133807	177134925	+	96	NA	intron (NSD1, intron 1 of 23)	NA	597	NSD1								
MONOMAC1_4_778_R1_peak_22425	chrX	16719062	16719557	+	96	NA	promoter-TSS (SYAP1)	NA	-275	SYAP1								
MONOMAC1_4_778_R1_peak_13040	chr20	3429521	3430415	+	96	NA	Intergenic	NA	-22306	C20orf194								
MONOMAC1_4_778_R1_peak_15768	chr3	187741165	187742103	+	96	NA	promoter-TSS (BCL6)	NA	4091	BCL6								
MONOMAC1_4_778_R1_peak_14220	chr22	40346554	40347171	+	96	NA	intron (ADSL, intron 1 of 12)	NA	362	ADSL								
MONOMAC1_4_778_R1_peak_7099	chr15	66497141	66497696	+	96	NA	promoter-TSS (MIR4512)	NA	-384	MIR4512								
MONOMAC1_4_778_R1_peak_14187	chr22	38395171	38395826	+	96	NA	intron (LOC101927161, intron 2 of 2)	NA	3428	LOC400927								
MONOMAC1_4_778_R1_peak_8019	chr16	57186346	57187200	+	96	NA	promoter-TSS (FAM192A)	NA	-11216	FAM192A								
MONOMAC1_4_778_R1_peak_1011	chr1	89757978	89759825	+	96	NA	TTS (LOC101927952)	NA	-4644	LOC101927933								
MONOMAC1_4_778_R1_peak_18482	chr6	36852525	36853426	+	96	NA	Intergenic	NA	-8710	LOC102723698								
MONOMAC1_4_778_R1_peak_6539	chr14	99604602	99605159	+	96	NA	promoter-TSS (CCDC85C)	NA	-490	CCDC85C								
MONOMAC1_4_778_R1_peak_19861	chr7	91264529	91264944	+	96	NA	exon (FZD1, exon 1 of 1)	NA	268	FZD1								
MONOMAC1_4_778_R1_peak_1271	chr1	148521954	148522354	+	96	NA	Intergenic	NA	-7103	TRNAN5-2								
MONOMAC1_4_778_R1_peak_8862	chr17	44123750	44124128	+	96	NA	promoter-TSS (HDAC5)	NA	-303	HDAC5								
MONOMAC1_4_778_R1_peak_22936	chrX	155881331	155881868	+	96	NA	intron (VAMP7, intron 1 of 7)	NA	319	VAMP7								
MONOMAC1_4_778_R1_peak_22582	chrX	48918345	48919008	+	96	NA	intron (PIM2, intron 1 of 5)	NA	460	PIM2								
MONOMAC1_4_778_R1_peak_13685	chr21	21045116	21046180	+	96	NA	intron (NCAM2, intron 1 of 17)	NA	47309	NCAM2								
MONOMAC1_4_778_R1_peak_86	chr1	6612778	6613472	+	96	NA	promoter-TSS (PHF13)	NA	-571	PHF13								
MONOMAC1_4_778_R1_peak_2157	chr1	234925916	234927619	+	96	NA	Intergenic	NA	143051	LOC731656								
MONOMAC1_4_778_R1_peak_12980	chr2	241844435	241845124	+	96	NA	Intergenic	NA	14129	PDCD1								
MONOMAC1_4_778_R1_peak_5410	chr12	132687837	132688258	+	96	NA	promoter-TSS (POLE)	NA	441	PXMP2								
MONOMAC1_4_778_R1_peak_19793	chr7	75711344	75712564	+	96	NA	intron (HIP1, intron 1 of 30)	NA	-8342	LOC102723662								
MONOMAC1_4_778_R1_peak_10318	chr19	10411476	10412875	+	96	NA	Intergenic	NA	-8482	PDE4A								
MONOMAC1_4_778_R1_peak_7187	chr15	74870332	74871041	+	96	NA	intron (SCAMP2, intron 1 of 8)	NA	2679	SCAMP2								
MONOMAC1_4_778_R1_peak_11991	chr2	85409684	85410390	+	96	NA	promoter-TSS (CAPG)	NA	660	CAPG								
MONOMAC1_4_778_R1_peak_5107	chr12	95073023	95073550	+	96	NA	intron (NR2C1, intron 1 of 10)	NA	329	NR2C1								
MONOMAC1_4_778_R1_peak_16524	chr4	118685011	118685883	+	96	NA	promoter-TSS (METTL14)	NA	77	METTL14								
MONOMAC1_4_778_R1_peak_13038	chr20	3408057	3408521	+	96	NA	promoter-TSS (C20orf194)	NA	-627	C20orf194								
MONOMAC1_4_778_R1_peak_22357	chrX	2888724	2889821	+	96	NA	Intergenic	NA	40073	ARSD								
MONOMAC1_4_778_R1_peak_8700	chr17	36486570	36487248	+	96	NA	intron (ZNHIT3, intron 1 of 3)	NA	282	ZNHIT3								
MONOMAC1_4_778_R1_peak_3986	chr11	74171321	74172267	+	96	NA	promoter-TSS (C2CD3)	NA	731	PPME1								
MONOMAC1_4_778_R1_peak_22562	chrX	47658790	47659644	+	96	NA	promoter-TSS (UXT)	NA	-37	UXT								
MONOMAC1_4_778_R1_peak_2179	chr1	235076830	235078438	+	96	NA	Intergenic	NA	-7816	LOC731656								
MONOMAC1_4_778_R1_peak_21364	chr9	2843295	2844096	+	96	NA	intron (KIAA0020, intron 1 of 17)	NA	435	KIAA0020								
MONOMAC1_4_778_R1_peak_1569	chr1	161531268	161531744	+	96	NA	TTS (TRNAG8)	NA	393	TRNAG8								
MONOMAC1_4_778_R1_peak_1775	chr1	197200633	197201359	+	96	NA	promoter-TSS (CRB1)	NA	-454	ZBTB41								
MONOMAC1_4_778_R1_peak_22461	chrX	23780706	23781482	+	96	NA	Intergenic	NA	-2064	SAT1								
MONOMAC1_4_778_R1_peak_2835	chr10	72694797	72696132	+	96	NA	intron (MCU, intron 1 of 7)	NA	3333	MCU								
MONOMAC1_4_778_R1_peak_15038	chr3	69084978	69086245	+	96	NA	intron (ARL6IP5, intron 1 of 2)	NA	672	ARL6IP5								
MONOMAC1_4_778_R1_peak_10902	chr19	45016609	45017086	+	96	NA	intron (RELB, intron 3 of 10)	NA	15362	RELB								
MONOMAC1_4_778_R1_peak_10775	chr19	39996524	39997512	+	96	NA	promoter-TSS (ZNF546)	NA	-18	ZNF546								
MONOMAC1_4_778_R1_peak_330	chr1	26125904	26126445	+	96	NA	TTS (PDIK1L)	NA	14961	PDIK1L								
MONOMAC1_4_778_R1_peak_5142	chr12	104570136	104571490	+	96	NA	intron (CHST11, intron 1 of 2)	NA	-20832	MIR3922								
MONOMAC1_4_778_R1_peak_20360	chr8	8227452	8227837	+	96	NA	promoter-TSS (FAM86B3P)	NA	-926	FAM86B3P								
MONOMAC1_4_778_R1_peak_20519	chr8	27772047	27772621	+	96	NA	intron (CCDC25, intron 1 of 8)	NA	319	CCDC25								
MONOMAC1_4_778_R1_peak_1232	chr1	124568431	124568810	+	96	NA	Intergenic	NA	3049508	EMBP1								
MONOMAC1_4_778_R1_peak_4573	chr12	15758282	15758851	+	96	NA	intron (EPS8, intron 1 of 20)	NA	-45578	EPS8								
MONOMAC1_4_778_R1_peak_7824	chr16	29746202	29746740	+	96	NA	promoter-TSS (C16orf54)	NA	-452	C16orf54								
MONOMAC1_4_778_R1_peak_2663	chr10	60606231	60606769	+	96	NA	intron (ANK3, intron 2 of 43)	NA	-166476	CDK1								
MONOMAC1_4_778_R1_peak_3002	chr10	96741243	96741681	+	96	NA	Intergenic	NA	-8804	RPL13AP5								
MONOMAC1_4_778_R1_peak_20083	chr7	121395824	121396352	+	96	NA	intron (FAM3C, intron 1 of 9)	NA	280	FAM3C								
MONOMAC1_4_778_R1_peak_18003	chr6	7389012	7390651	+	96	NA	promoter-TSS (CAGE1)	NA	-122	CAGE1								
MONOMAC1_4_778_R1_peak_16263	chr4	69831467	69832467	+	96	NA	Intergenic	NA	28185	SULT1E1								
MONOMAC1_4_778_R1_peak_16598	chr4	139665706	139667557	+	96	NA	intron (MGST2, intron 1 of 3)	NA	863	MGST2								
MONOMAC1_4_778_R1_peak_6748	chr15	38454166	38454845	+	96	NA	intron (FAM98B, intron 1 of 7)	NA	378	FAM98B								
MONOMAC1_4_778_R1_peak_10232	chr19	7657309	7658331	+	96	NA	Intergenic	NA	-11266	RETN								
MONOMAC1_4_778_R1_peak_2325	chr10	4544740	4545797	+	96	NA	Intergenic	NA	-110888	LINC00705								
MONOMAC1_4_778_R1_peak_8521	chr17	21127034	21127592	+	96	NA	intron (DHRS7B, intron 1 of 6)	NA	375	DHRS7B								
MONOMAC1_4_778_R1_peak_13147	chr20	13867840	13868385	+	96	NA	intron (SEL1L2, intron 14 of 17)	NA	83086	NDUFAF5								
MONOMAC1_4_778_R1_peak_22949	chrY	21240576	21241290	+	96	NA	Intergenic	NA	145427	CYorf17								
MONOMAC1_4_778_R1_peak_2156	chr1	234915778	234917139	+	96	NA	Intergenic	NA	153360	LOC731656								
MONOMAC1_4_778_R1_peak_4885	chr12	55974145	55974779	+	96	NA	intron (RAB5B, intron 1 of 5)	NA	7690	CDK2								
MONOMAC1_4_778_R1_peak_20617	chr8	38901200	38902232	+	96	NA	intron (PLEKHA2, intron 1 of 11)	NA	481	PLEKHA2								
MONOMAC1_4_778_R1_peak_15519	chr3	157247847	157248886	+	96	NA	intron (LOC101928236, intron 3 of 3)	NA	73969	LOC101928236								
MONOMAC1_4_778_R1_peak_6749	chr15	39782980	39783547	+	96	NA	promoter-TSS (FSIP1)	NA	-425	FSIP1								
MONOMAC1_4_778_R1_peak_5109	chr12	95858961	95859736	+	96	NA	intron (SNRPF, intron 1 of 3)	NA	417	SNRPF								
MONOMAC1_4_778_R1_peak_16839	chr5	32210566	32211306	+	96	NA	Intergenic	NA	-36617	GOLPH3								
MONOMAC1_4_778_R1_peak_8920	chr17	47531392	47532039	+	96	NA	intron (NPEPPS, intron 1 of 22)	NA	637	NPEPPS								
MONOMAC1_4_778_R1_peak_21161	chr8	129958010	129959043	+	96	NA	intron (FAM49B, intron 2 of 14)	NA	49927	MIR5194								
MONOMAC1_4_778_R1_peak_6668	chr15	23564932	23565410	+	96	NA	promoter-TSS (MKRN3)	NA	-136	MKRN3								
MONOMAC1_4_778_R1_peak_8397	chr17	7120915	7121351	+	96	NA	Intergenic	NA	-6322	ASGR2								
MONOMAC1_4_778_R1_peak_1570	chr1	161611721	161612433	+	96	NA	promoter-TSS (TRNAL3)	NA	-48	TRNAL3								
MONOMAC1_4_778_R1_peak_14948	chr3	52706075	52707104	+	96	NA	promoter-TSS (GLT8D1)	NA	-542	GLT8D1								
MONOMAC1_4_778_R1_peak_1048	chr1	93846329	93847458	+	96	NA	promoter-TSS (MIR760)	NA	61	MIR760								
MONOMAC1_4_778_R1_peak_22849	chrX	132023319	132024110	+	96	NA	intron (MST4, intron 2 of 10)	NA	497	MST4								
MONOMAC1_4_778_R1_peak_8723	chr17	38352050	38353006	+	96	NA	exon (SOCS7, exon 1 of 9)	NA	362	SOCS7								
MONOMAC1_4_778_R1_peak_8320	chr17	533501	534144	+	96	NA	intron (VPS53, intron 12 of 15)	NA	-87882	FAM101B								
MONOMAC1_4_778_R1_peak_16015	chr4	7672632	7673199	+	96	NA	intron (SORCS2, intron 8 of 26)	NA	-81175	AFAP1-AS1								
MONOMAC1_4_778_R1_peak_18222	chr6	27388428	27389473	+	96	NA	exon (ZNF391, exon 1 of 3)	NA	-8529	ZNF391								
MONOMAC1_4_778_R1_peak_18277	chr6	28981315	28981744	+	96	NA	promoter-TSS (TRNAE6)	NA	215	TRNAF7								
MONOMAC1_4_778_R1_peak_8926	chr17	47831047	47831482	+	96	NA	promoter-TSS (LRRC46)	NA	277	MRPL10								
MONOMAC1_4_778_R1_peak_12453	chr2	171433231	171433966	+	96	NA	promoter-TSS (DCAF17)	NA	-653	DCAF17								
MONOMAC1_4_778_R1_peak_20292	chr7	155204649	155205488	+	96	NA	Intergenic	NA	-58374	LOC102723715								
MONOMAC1_4_778_R1_peak_8030	chr16	58392371	58392928	+	96	NA	exon (GINS3, exon 1 of 4)	NA	255	GINS3								
MONOMAC1_4_778_R1_peak_15197	chr3	119323198	119323738	+	96	NA	intron (ARHGAP31, intron 1 of 11)	NA	29179	ARHGAP31								
MONOMAC1_4_778_R1_peak_19222	chr6	163712459	163713303	+	96	NA	Intergenic	NA	-41397	LOC102724152								
MONOMAC1_4_778_R1_peak_22688	chrX	71197407	71198707	+	96	NA	Intergenic	NA	-17155	GJB1								
MONOMAC1_4_778_R1_peak_9101	chr17	62064801	62065267	+	96	NA	intron (MED13, intron 1 of 29)	NA	248	MED13								
MONOMAC1_4_778_R1_peak_19970	chr7	100889113	100889667	+	96	NA	TTS (SRRT)	NA	328	UFSP1								
MONOMAC1_4_778_R1_peak_4758	chr12	49218981	49220398	+	96	NA	intron (LOC102723916, intron 1 of 2)	NA	10766	LOC102723916								
MONOMAC1_4_778_R1_peak_5086	chr12	92928904	92929222	+	96	NA	promoter-TSS (EEA1)	NA	-346	EEA1								
MONOMAC1_4_778_R1_peak_14547	chr3	13379474	13380189	+	96	NA	intron (NUP210, intron 6 of 20)	NA	40488	NUP210								
MONOMAC1_4_778_R1_peak_13888	chr21	44818296	44818663	+	96	NA	promoter-TSS (SUMO3)	NA	-350	SUMO3								
MONOMAC1_4_778_R1_peak_11295	chr2	264853	265503	+	96	NA	promoter-TSS (SH3YL1)	NA	309	ACP1								
MONOMAC1_4_778_R1_peak_8469	chr17	14069475	14069969	+	96	NA	promoter-TSS (COX10-AS1)	NA	219	COX10								
MONOMAC1_4_778_R1_peak_19782	chr7	75442933	75443403	+	96	NA	exon (POM121C, exon 1 of 13)	NA	32846	NSUN5P1								
MONOMAC1_4_778_R1_peak_3467	chr11	43312061	43312987	+	96	NA	intron (API5, intron 1 of 12)	NA	569	API5								
MONOMAC1_4_778_R1_peak_8319	chr17	489529	490383	+	96	NA	Intergenic	NA	-44016	FAM101B								
MONOMAC1_4_778_R1_peak_17678	chr5	156974430	156974968	+	96	NA	Intergenic	NA	-11444	TIMD4								
MONOMAC1_4_778_R1_peak_13533	chr20	53621026	53621741	+	96	NA	Intergenic	NA	-12596	ZNF217								
MONOMAC1_4_778_R1_peak_3140	chr10	124801747	124802460	+	96	NA	intron (FAM175B, intron 1 of 8)	NA	318	FAM175B								
MONOMAC1_4_778_R1_peak_22780	chrX	118495950	118496587	+	96	NA	intron (DOCK11, intron 1 of 53)	NA	-42413	DOCK11								
MONOMAC1_4_778_R1_peak_22784	chrX	118631244	118631657	+	96	NA	intron (DOCK11, intron 36 of 53)	NA	92769	DOCK11								
MONOMAC1_4_778_R1_peak_22931	chrX	155070545	155071060	+	96	NA	promoter-TSS (BRCC3)	NA	470	CMC4								
MONOMAC1_4_778_R1_peak_21672	chr9	85876126	85876812	+	96	NA	Intergenic	NA	-64673	NAA35								
MONOMAC1_4_778_R1_peak_6095	chr14	31410593	31411224	+	96	NA	intron (HEATR5A, intron 1 of 35)	NA	9674	HEATR5A								
MONOMAC1_4_778_R1_peak_19293	chr7	1506810	1507819	+	96	NA	Intergenic	NA	-2932	INTS1								
MONOMAC1_4_778_R1_peak_5313	chr12	121626878	121627646	+	95	NA	intron (ORAI1, intron 1 of 1)	NA	712	ORAI1								
MONOMAC1_4_778_R1_peak_9029	chr17	58083576	58084053	+	95	NA	intron (DYNLL2, intron 1 of 2)	NA	395	DYNLL2								
MONOMAC1_4_778_R1_peak_1401	chr1	153923265	153923887	+	95	NA	promoter-TSS (GATAD2B)	NA	166	LOC101928059								
MONOMAC1_4_778_R1_peak_12875	chr2	231672383	231673646	+	95	NA	Intergenic	NA	-35511	PTMA								
MONOMAC1_4_778_R1_peak_3447	chr11	34419846	34421405	+	95	NA	Intergenic	NA	-18300	CAT								
MONOMAC1_4_778_R1_peak_18923	chr6	116681164	116681621	+	95	NA	promoter-TSS (KPNA5)	NA	-60	KPNA5								
MONOMAC1_4_778_R1_peak_6299	chr14	67599762	67600155	+	95	NA	intron (PIGH, intron 1 of 3)	NA	342	PIGH								
MONOMAC1_4_778_R1_peak_19481	chr7	26849479	26851470	+	95	NA	intron (SKAP2, intron 3 of 12)	NA	14248	SKAP2								
MONOMAC1_4_778_R1_peak_9237	chr17	69115161	69116011	+	95	NA	intron (ABCA6, intron 11 of 36)	NA	15979	MIR4524B								
MONOMAC1_4_778_R1_peak_7541	chr16	2532212	2533306	+	95	NA	promoter-TSS (MIR3178)	NA	-764	MIR3178								
MONOMAC1_4_778_R1_peak_7821	chr16	29691188	29691948	+	95	NA	intron (QPRT, intron 1 of 3)	NA	12448	QPRT								
MONOMAC1_4_778_R1_peak_7309	chr15	84630641	84631277	+	95	NA	promoter-TSS (SCAND2P)	NA	-501	SCAND2P								
MONOMAC1_4_778_R1_peak_1032	chr1	92543279	92543923	+	95	NA	intron (EVI5, intron 19 of 20)	NA	-56725	GFI1								
MONOMAC1_4_778_R1_peak_11547	chr2	33554428	33554903	+	95	NA	intron (RASGRP3, intron 14 of 17)	NA	40790	RASGRP3								
MONOMAC1_4_778_R1_peak_761	chr1	51729206	51730125	+	95	NA	promoter-TSS (OSBPL9)	NA	106731	MIR761								
MONOMAC1_4_778_R1_peak_996	chr1	89672452	89673329	+	95	NA	intron (LRRC8C, intron 1 of 2)	NA	39805	LRRC8C								
MONOMAC1_4_778_R1_peak_907	chr1	78033084	78033947	+	95	NA	Intergenic	NA	-35531	GIPC2								
MONOMAC1_4_778_R1_peak_11670	chr2	46568510	46570486	+	95	NA	exon (LOC100506142, exon 2 of 2)	NA	10740	LOC100506142								
MONOMAC1_4_778_R1_peak_12394	chr2	159595138	159595801	+	95	NA	intron (BAZ2B, intron 1 of 37)	NA	-19829	LOC643072								
MONOMAC1_4_778_R1_peak_10285	chr19	9792129	9792609	+	95	NA	intron (LOC100505555, intron 1 of 1)	NA	817	LOC100505555								
MONOMAC1_4_778_R1_peak_2112	chr1	232890761	232891282	+	95	NA	intron (LOC101927711, intron 2 of 3)	NA	47619	LOC101927711								
MONOMAC1_4_778_R1_peak_4532	chr12	11838199	11840072	+	95	NA	intron (ETV6, intron 2 of 7)	NA	151619	LOC101928186								
MONOMAC1_4_778_R1_peak_10876	chr19	44094417	44094977	+	95	NA	intron (ZNF224, intron 1 of 5)	NA	336	ZNF224								
MONOMAC1_4_778_R1_peak_10260	chr19	8494270	8494929	+	95	NA	intron (PRAM1, intron 4 of 9)	NA	8055	PRAM1								
MONOMAC1_4_778_R1_peak_21387	chr9	6008648	6009251	+	95	NA	promoter-TSS (KIAA2026)	NA	1123	MIR4665								
MONOMAC1_4_778_R1_peak_10225	chr19	7492411	7492927	+	95	NA	Intergenic	NA	-3637	PEX11G								
MONOMAC1_4_778_R1_peak_7202	chr15	75152659	75153803	+	95	NA	Intergenic	NA	-45656	C15orf39								
MONOMAC1_4_778_R1_peak_22177	chr9	131228037	131228796	+	95	NA	intron (NUP214, intron 33 of 35)	NA	48103	FAM78A								
MONOMAC1_4_778_R1_peak_21259	chr8	143245685	143246410	+	95	NA	promoter-TSS (ZFP41)	NA	-881	ZFP41								
MONOMAC1_4_778_R1_peak_3464	chr11	35662833	35663201	+	95	NA	exon (TRIM44, exon 1 of 5)	NA	325	TRIM44								
MONOMAC1_4_778_R1_peak_11134	chr19	52188938	52189541	+	95	NA	promoter-TSS (PPP2R1A)	NA	-563	PPP2R1A								
MONOMAC1_4_778_R1_peak_18970	chr6	131367655	131368402	+	95	NA	Intergenic	NA	-205176	ARG1								
MONOMAC1_4_778_R1_peak_16214	chr4	48212448	48212951	+	95	NA	intron (TEC, intron 2 of 17)	NA	-14558	TEC								
MONOMAC1_4_778_R1_peak_7696	chr16	18804273	18804919	+	95	NA	TTS (SMG1)	NA	-3061	ARL6IP1								
MONOMAC1_4_778_R1_peak_5745	chr13	66557778	66558480	+	95	NA	intron (PCDH9, intron 4 of 4)	NA	-267040	PCDH9-AS2								
MONOMAC1_4_778_R1_peak_6181	chr14	50062025	50062649	+	95	NA	Intergenic	NA	-22453	RP11-58E21.3								
MONOMAC1_4_778_R1_peak_9018	chr17	57850270	57850955	+	95	NA	promoter-TSS (MRPS23)	NA	-540	MRPS23								
MONOMAC1_4_778_R1_peak_9840	chr18	63236681	63237304	+	95	NA	intron (BCL2, intron 2 of 2)	NA	82786	BCL2								
MONOMAC1_4_778_R1_peak_13741	chr21	33202931	33203756	+	95	NA	Intergenic	NA	-26552	IFNAR2								
MONOMAC1_4_778_R1_peak_19434	chr7	18290518	18290959	+	95	NA	intron (HDAC9, intron 2 of 26)	NA	-34774	LOC102724098								
MONOMAC1_4_778_R1_peak_20500	chr8	26186227	26187097	+	95	NA	Intergenic	NA	-106554	PPP2R2A								
MONOMAC1_4_778_R1_peak_1939	chr1	212794242	212794615	+	95	NA	intron (TATDN3, intron 1 of 9)	NA	2600	TATDN3								
MONOMAC1_4_778_R1_peak_13169	chr20	17681471	17681802	+	95	NA	intron (RRBP1, intron 1 of 25)	NA	647	RRBP1								
MONOMAC1_4_778_R1_peak_19289	chr7	1459939	1460681	+	95	NA	promoter-TSS (MICALL2)	NA	-808	MICALL2								
MONOMAC1_4_778_R1_peak_21123	chr8	127735447	127736107	+	95	NA	promoter-TSS (CASC11)	NA	-10	CASC11								
MONOMAC1_4_778_R1_peak_20007	chr7	103279773	103280197	+	95	NA	exon (DPY19L2P2, exon 1 of 23)	NA	327	DPY19L2P2								
MONOMAC1_4_778_R1_peak_1686	chr1	178943081	178943862	+	95	NA	Intergenic	NA	-4185	LOC102724754								
MONOMAC1_4_778_R1_peak_12578	chr2	196168828	196169681	+	95	NA	intron (STK17B, intron 1 of 7)	NA	-2343	LOC101927454								
MONOMAC1_4_778_R1_peak_14432	chr3	4492525	4493157	+	95	NA	promoter-TSS (ITPR1)	NA	322	ITPR1-AS1								
MONOMAC1_4_778_R1_peak_12729	chr2	218269685	218270082	+	95	NA	promoter-TSS (PNKD)	NA	270	AAMP								
MONOMAC1_4_778_R1_peak_13645	chr20	64078808	64079700	+	95	NA	promoter-TSS (OPRL1)	NA	749	RGS19								
MONOMAC1_4_778_R1_peak_9794	chr18	57630472	57631088	+	95	NA	intron (RP11-35G9.3, intron 1 of 2)	NA	478	RP11-35G9.3								
MONOMAC1_4_778_R1_peak_260	chr1	23018888	23019317	+	95	NA	promoter-TSS (KDM1A)	NA	-342	KDM1A								
MONOMAC1_4_778_R1_peak_7111	chr15	67520598	67521004	+	95	NA	promoter-TSS (C15orf61)	NA	-383	C15orf61								
MONOMAC1_4_778_R1_peak_6956	chr15	55222764	55223939	+	95	NA	intron (RAB27A, intron 6 of 6)	NA	-26318	RSL24D1								
MONOMAC1_4_778_R1_peak_14177	chr22	37953755	37954233	+	95	NA	promoter-TSS (C22orf23)	NA	327	POLR2F								
MONOMAC1_4_778_R1_peak_3703	chr11	64090424	64091156	+	95	NA	intron (FLRT1, intron 1 of 2)	NA	-13100	FLRT1								
MONOMAC1_4_778_R1_peak_13671	chr21	16586698	16587799	+	95	NA	intron (LINC00478, intron 5 of 5)	NA	-2989	MIR125B2								
MONOMAC1_4_778_R1_peak_17929	chr6	5025866	5026782	+	95	NA	Intergenic	NA	-3648	LOC100129461								
MONOMAC1_4_778_R1_peak_21646	chr9	78707389	78708285	+	95	NA	Intergenic	NA	410762	PSAT1								
MONOMAC1_4_778_R1_peak_1053	chr1	94417598	94418045	+	95	NA	promoter-TSS (ABCD3)	NA	-556	ABCD3								
MONOMAC1_4_778_R1_peak_13510	chr20	50166362	50166940	+	95	NA	promoter-TSS (LOC101927512)	NA	-555	LOC101927512								
