PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_743_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_743_R1_peak_10375	chr19	45640970	45641637	+	80	NA	promoter-TSS (C19orf83)	NA	-344	C19orf83								
DFAM71927V3_1_743_R1_peak_5007	chr13	38349364	38349913	+	80	NA	promoter-TSS (UFM1)	NA	-133	UFM1								
DFAM71927V3_1_743_R1_peak_14865	chr4	89307567	89308233	+	80	NA	promoter-TSS (GPRIN3)	NA	110	GPRIN3								
DFAM71927V3_1_743_R1_peak_1687	chr1	206562907	206563350	+	80	NA	intron (RASSF5, intron 1 of 4)	NA	49343	EIF2D								
DFAM71927V3_1_743_R1_peak_14026	chr3	107927501	107927795	+	80	NA	intron (LINC00636, intron 2 of 2)	NA	44443	LINC00636								
DFAM71927V3_1_743_R1_peak_6087	chr15	67521342	67522029	+	80	NA	promoter-TSS (IQCH-AS1)	NA	159	IQCH-AS1								
DFAM71927V3_1_743_R1_peak_4513	chr12	98516068	98516675	+	80	NA	promoter-TSS (TMPO-AS1)	NA	-145	TMPO-AS1								
DFAM71927V3_1_743_R1_peak_13007	chr22	20564361	20564612	+	80	NA	exon (MED15, exon 6 of 18)	NA	56887	MED15								
DFAM71927V3_1_743_R1_peak_384	chr1	23809768	23810050	+	80	NA	intron (HMGCL, intron 4 of 6)	NA	-10339	GALE								
DFAM71927V3_1_743_R1_peak_5461	chr14	60485984	60486191	+	80	NA	promoter-TSS (C14orf39)	NA	-56	C14orf39								
DFAM71927V3_1_743_R1_peak_8631	chr17	80270912	80271156	+	80	NA	intron (RNF213, intron 2 of 16)	NA	10190	RNF213								
DFAM71927V3_1_743_R1_peak_10778	chr19	57389534	57390133	+	80	NA	promoter-TSS (ZNF548)	NA	-17	ZNF548								
DFAM71927V3_1_743_R1_peak_13622	chr3	27632615	27632845	+	80	NA	Intergenic	NA	89579	EOMES								
DFAM71927V3_1_743_R1_peak_4805	chr12	124453656	124453872	+	80	NA	intron (NCOR2, intron 8 of 47)	NA	113700	NCOR2								
DFAM71927V3_1_743_R1_peak_3565	chr11	74005228	74005648	+	80	NA	intron (UCP3, intron 4 of 5)	NA	3799	UCP3								
DFAM71927V3_1_743_R1_peak_13306	chr22	41217547	41218050	+	80	NA	intron (L3MBTL2, intron 5 of 16)	NA	12489	L3MBTL2								
DFAM71927V3_1_743_R1_peak_14925	chr4	109433486	109434183	+	80	NA	promoter-TSS (SEC24B)	NA	-17	SEC24B-AS1								
DFAM71927V3_1_743_R1_peak_10343	chr19	45117205	45117478	+	80	NA	intron (PPP1R37, intron 1 of 12)	NA	24168	PPP1R37								
DFAM71927V3_1_743_R1_peak_17012	chr6	170280288	170280576	+	80	NA	TTS (FLJ38122)	NA	7958	FLJ38122								
DFAM71927V3_1_743_R1_peak_6084	chr15	66903842	66904042	+	80	NA	Intergenic	NA	38212	LOC102723481								
DFAM71927V3_1_743_R1_peak_2661	chr10	110306171	110306403	+	80	NA	Intergenic	NA	-1338	SMNDC1								
DFAM71927V3_1_743_R1_peak_13035	chr22	23141985	23142283	+	80	NA	promoter-TSS (RTDR1)	NA	-80	RTDR1								
DFAM71927V3_1_743_R1_peak_14261	chr3	151086498	151087120	+	80	NA	promoter-TSS (MED12L)	NA	11	MED12L								
DFAM71927V3_1_743_R1_peak_5138	chr13	80490066	80490316	+	80	NA	Intergenic	NA	-150574	SPRY2								
DFAM71927V3_1_743_R1_peak_7911	chr17	38558150	38558769	+	80	NA	intron (SRCIN1, intron 9 of 18)	NA	-10721	LOC101929513								
DFAM71927V3_1_743_R1_peak_5366	chr14	39266832	39267334	+	80	NA	promoter-TSS (CTAGE5)	NA	-22	LOC100288846								
DFAM71927V3_1_743_R1_peak_11279	chr2	73984718	73985038	+	80	NA	promoter-TSS (TET3)	NA	-206	TET3								
DFAM71927V3_1_743_R1_peak_6578	chr16	4694139	4694392	+	80	NA	exon (NUDT16L1, exon 2 of 2)	NA	572	NUDT16L1								
DFAM71927V3_1_743_R1_peak_13681	chr3	39107531	39107784	+	80	NA	promoter-TSS (TTC21A)	NA	-54	TTC21A								
DFAM71927V3_1_743_R1_peak_11255	chr2	71331544	71331904	+	80	NA	promoter-TSS (ZNF638)	NA	-31	ZNF638								
DFAM71927V3_1_743_R1_peak_1402	chr1	156813838	156814299	+	80	NA	intron (SH2D2A, intron 4 of 7)	NA	-1682	NTRK1								
DFAM71927V3_1_743_R1_peak_5124	chr13	75636151	75636717	+	80	NA	promoter-TSS (RP11-173B14.5)	NA	-440	RP11-173B14.5								
DFAM71927V3_1_743_R1_peak_7756	chr17	27569326	27569552	+	80	NA	intron (KSR1, intron 1 of 19)	NA	-61733	LGALS9								
DFAM71927V3_1_743_R1_peak_16584	chr6	44456338	44456589	+	80	NA	Intergenic	NA	20822	MIR4642								
DFAM71927V3_1_743_R1_peak_686	chr1	39960404	39960874	+	80	NA	intron (MFSD2A, intron 3 of 13)	NA	5527	MFSD2A								
DFAM71927V3_1_743_R1_peak_11680	chr2	165203825	165204048	+	80	NA	exon (SCN3A, exon 1 of 28)	NA	152	SCN3A								
DFAM71927V3_1_743_R1_peak_377	chr1	23619437	23619922	+	80	NA	Intergenic	NA	-7655	MDS2								
DFAM71927V3_1_743_R1_peak_9735	chr19	15177527	15177742	+	80	NA	exon (NOTCH3, exon 24 of 33)	NA	1716	MIR6795								
DFAM71927V3_1_743_R1_peak_11014	chr2	28406866	28407066	+	80	NA	intron (FOSL2, intron 2 of 3)	NA	-12294	FLJ31356								
DFAM71927V3_1_743_R1_peak_15330	chr5	59039653	59039888	+	80	NA	promoter-TSS (PDE4D)	NA	456477	RAB3C								
DFAM71927V3_1_743_R1_peak_11989	chr2	231612651	231613077	+	80	NA	Intergenic	NA	20000	C2orf57								
DFAM71927V3_1_743_R1_peak_1043	chr1	104897811	104898044	+	80	NA	Intergenic	NA	721031	RP11-251P6.1								
DFAM71927V3_1_743_R1_peak_7672	chr17	17300661	17301031	+	80	NA	Intergenic	NA	-2537	NT5M								
DFAM71927V3_1_743_R1_peak_2339	chr10	70145601	70146274	+	80	NA	exon (TYSND1, exon 1 of 4)	NA	803	TYSND1								
DFAM71927V3_1_743_R1_peak_11781	chr2	190881435	190881839	+	80	NA	intron (GLS, intron 1 of 16)	NA	816	GLS								
DFAM71927V3_1_743_R1_peak_8152	chr17	46979165	46979598	+	79	NA	promoter-TSS (RPRML)	NA	-133	RPRML								
DFAM71927V3_1_743_R1_peak_5414	chr14	52951042	52951279	+	79	NA	promoter-TSS (FERMT2)	NA	-63	FERMT2								
DFAM71927V3_1_743_R1_peak_17765	chr7	139626797	139627197	+	79	NA	intron (HIPK2, intron 5 of 14)	NA	-14665	LOC101928984								
DFAM71927V3_1_743_R1_peak_12565	chr20	59571521	59571799	+	79	NA	Intergenic	NA	56629	LOC100506384								
DFAM71927V3_1_743_R1_peak_4549	chr12	104958171	104958809	+	79	NA	promoter-TSS (SLC41A2)	NA	-6962	SLC41A2								
DFAM71927V3_1_743_R1_peak_4002	chr12	8032543	8033007	+	79	NA	promoter-TSS (FOXJ2)	NA	-1300	FOXJ2								
DFAM71927V3_1_743_R1_peak_16236	chr6	30557184	30557735	+	79	NA	promoter-TSS (GNL1)	NA	135	GNL1								
DFAM71927V3_1_743_R1_peak_3312	chr11	64743609	64743920	+	79	NA	exon (RASGRP2, exon 1 of 16)	NA	1093	RASGRP2								
DFAM71927V3_1_743_R1_peak_374	chr1	23562364	23562615	+	79	NA	Intergenic	NA	-2695	ID3								
DFAM71927V3_1_743_R1_peak_8568	chr17	77928786	77928978	+	79	NA	Intergenic	NA	-44795	FLJ45079								
DFAM71927V3_1_743_R1_peak_10369	chr19	45509225	45509631	+	79	NA	intron (VASP, intron 1 of 12)	NA	1998	VASP								
DFAM71927V3_1_743_R1_peak_18461	chr8	142739269	142739708	+	79	NA	Intergenic	NA	2923	SLURP1								
DFAM71927V3_1_743_R1_peak_14710	chr4	40317194	40317431	+	79	NA	intron (LOC101060498, intron 1 of 2)	NA	827	LOC101060498								
DFAM71927V3_1_743_R1_peak_17406	chr7	74217584	74217806	+	79	NA	intron (LAT2, intron 4 of 13)	NA	7768	LAT2								
DFAM71927V3_1_743_R1_peak_16409	chr6	35468718	35469240	+	79	NA	exon (RPL10A, exon 3 of 6)	NA	578	RPL10A								
DFAM71927V3_1_743_R1_peak_13900	chr3	52705633	52706163	+	79	NA	promoter-TSS (SPCS1)	NA	57	SPCS1								
DFAM71927V3_1_743_R1_peak_16461	chr6	37516180	37516772	+	79	NA	intron (FLJ45825, intron 1 of 3)	NA	9128	FLJ45825								
DFAM71927V3_1_743_R1_peak_2357	chr10	71712812	71713272	+	79	NA	exon (C10orf105, exon 2 of 2)	NA	24782	C10orf105								
DFAM71927V3_1_743_R1_peak_4239	chr12	52041909	52042330	+	79	NA	intron (NR4A1, intron 2 of 7)	NA	-9283	NR4A1								
DFAM71927V3_1_743_R1_peak_4093	chr12	31072112	31072371	+	79	NA	intron (DDX11-AS1, intron 1 of 2)	NA	-1604	DDX11								
DFAM71927V3_1_743_R1_peak_329	chr1	19659794	19660071	+	79	NA	Intergenic	NA	-5355	HTR6								
DFAM71927V3_1_743_R1_peak_13495	chr3	4978428	4978881	+	79	NA	promoter-TSS (BHLHE40)	NA	-758	BHLHE40								
DFAM71927V3_1_743_R1_peak_2532	chr10	96720402	96721112	+	79	NA	promoter-TSS (PIK3AP1)	NA	-29509	RPL13AP5								
DFAM71927V3_1_743_R1_peak_18048	chr8	23224920	23225217	+	79	NA	promoter-TSS (TNFRSF10A)	NA	99	TNFRSF10A								
DFAM71927V3_1_743_R1_peak_11685	chr2	167292843	167293069	+	79	NA	Intergenic	NA	-152001	XIRP2-AS1								
DFAM71927V3_1_743_R1_peak_543	chr1	31182347	31182696	+	79	NA	intron (NKAIN1, intron 5 of 6)	NA	57366	NKAIN1								
DFAM71927V3_1_743_R1_peak_17203	chr7	24757119	24757514	+	79	NA	intron (DFNA5, intron 1 of 9)	NA	148	DFNA5								
DFAM71927V3_1_743_R1_peak_10022	chr19	33037233	33037462	+	79	NA	intron (RHPN2, intron 2 of 14)	NA	27571	RHPN2								
DFAM71927V3_1_743_R1_peak_3364	chr11	65553783	65554071	+	79	NA	intron (LTBP3, intron 2 of 26)	NA	4301	LTBP3								
DFAM71927V3_1_743_R1_peak_8625	chr17	80253032	80253266	+	79	NA	TTS (SLC26A11)	NA	-7695	RNF213								
DFAM71927V3_1_743_R1_peak_1253	chr1	150974602	150975112	+	79	NA	promoter-TSS (CERS2)	NA	-422	CERS2								
DFAM71927V3_1_743_R1_peak_8398	chr17	67826369	67826580	+	79	NA	intron (BPTF, intron 1 of 27)	NA	946	BPTF								
DFAM71927V3_1_743_R1_peak_1809	chr1	226653395	226653702	+	79	NA	intron (ITPKB, intron 2 of 7)	NA	21520	ITPKB-IT1								
DFAM71927V3_1_743_R1_peak_13721	chr3	44554930	44555217	+	79	NA	promoter-TSS (ZKSCAN7)	NA	-102	ZKSCAN7								
DFAM71927V3_1_743_R1_peak_12722	chr21	23968876	23969229	+	79	NA	Intergenic	NA	352325	AP000469.2								
DFAM71927V3_1_743_R1_peak_10071	chr19	35641538	35641948	+	79	NA	promoter-TSS (ETV2)	NA	-14	ETV2								
DFAM71927V3_1_743_R1_peak_15651	chr5	139968832	139969087	+	79	NA	intron (NRG2, intron 1 of 9)	NA	74340	NRG2								
DFAM71927V3_1_743_R1_peak_3275	chr11	64166032	64166281	+	79	NA	promoter-TSS (MACROD1)	NA	-26	MACROD1								
DFAM71927V3_1_743_R1_peak_2775	chr10	128095627	128095829	+	79	NA	TTS (MKI67)	NA	14144	MKI67								
DFAM71927V3_1_743_R1_peak_2289	chr10	59906329	59907050	+	79	NA	promoter-TSS (CCDC6)	NA	-33	CCDC6								
DFAM71927V3_1_743_R1_peak_18636	chr9	19464712	19465126	+	79	NA	Intergenic	NA	-1530	LOC392288								
DFAM71927V3_1_743_R1_peak_2140	chr10	28335106	28335407	+	79	NA	Intergenic	NA	-32232	MPP7								
DFAM71927V3_1_743_R1_peak_10294	chr19	42401411	42402025	+	79	NA	promoter-TSS (LOC101930071)	NA	1145	LOC101930071								
DFAM71927V3_1_743_R1_peak_5933	chr15	44728799	44729091	+	79	NA	promoter-TSS (TRIM69)	NA	-128	TRIM69								
DFAM71927V3_1_743_R1_peak_17030	chr7	901482	901982	+	79	NA	intron (ADAP1, intron 6 of 10)	NA	19157	ADAP1								
DFAM71927V3_1_743_R1_peak_10538	chr19	49298833	49299024	+	79	NA	intron (SLC6A16, intron 7 of 11)	NA	9898	MIR4324								
DFAM71927V3_1_743_R1_peak_19617	chrX	71111540	71111839	+	79	NA	promoter-TSS (IL2RG)	NA	-58	IL2RG								
DFAM71927V3_1_743_R1_peak_13719	chr3	44510559	44511181	+	79	NA	promoter-TSS (ZNF852)	NA	-230	ZNF852								
DFAM71927V3_1_743_R1_peak_17686	chr7	128842001	128842555	+	79	NA	exon (FLNC, exon 14 of 47)	NA	11849	FLNC								
DFAM71927V3_1_743_R1_peak_18569	chr8	144787148	144787565	+	79	NA	promoter-TSS (ZNF34)	NA	-11	ZNF34								
DFAM71927V3_1_743_R1_peak_3897	chr12	630595	630866	+	79	NA	intron (NINJ2, intron 1 of 3)	NA	-20067	NINJ2								
DFAM71927V3_1_743_R1_peak_8566	chr17	77882486	77882920	+	79	NA	exon (FLJ45079, exon 2 of 2)	NA	1384	FLJ45079								
DFAM71927V3_1_743_R1_peak_13825	chr3	49869593	49870161	+	79	NA	promoter-TSS (CAMKV)	NA	59	CAMKV								
DFAM71927V3_1_743_R1_peak_6192	chr15	75843771	75844115	+	79	NA	promoter-TSS (UBE2Q2)	NA	657	UBE2Q2								
DFAM71927V3_1_743_R1_peak_12552	chr20	58652153	58652561	+	79	NA	intron (STX16, intron 1 of 7)	NA	1104	STX16-NPEPL1								
DFAM71927V3_1_743_R1_peak_15277	chr5	42671693	42671888	+	79	NA	intron (GHR, intron 4 of 10)	NA	-85028	CCDC152								
DFAM71927V3_1_743_R1_peak_1424	chr1	159923779	159924127	+	79	NA	promoter-TSS (TAGLN2)	NA	1589	TAGLN2								
DFAM71927V3_1_743_R1_peak_19501	chrX	46545343	46545553	+	79	NA	promoter-TSS (ZNF674)	NA	9	ZNF674								
DFAM71927V3_1_743_R1_peak_7453	chr17	2848840	2849043	+	79	NA	intron (RAP1GAP2, intron 2 of 24)	NA	51241	RAP1GAP2								
DFAM71927V3_1_743_R1_peak_16422	chr6	35931918	35932169	+	79	NA	Intergenic	NA	-10863	SRPK1								
DFAM71927V3_1_743_R1_peak_8638	chr17	80575384	80575612	+	79	NA	intron (RPTOR, intron 1 of 33)	NA	30673	RPTOR								
DFAM71927V3_1_743_R1_peak_14325	chr3	177196315	177196574	+	79	NA	promoter-TSS (TBL1XR1)	NA	-65058	TBL1XR1								
DFAM71927V3_1_743_R1_peak_7253	chr16	87324760	87324984	+	79	NA	Intergenic	NA	7363	LOC101928659								
DFAM71927V3_1_743_R1_peak_17042	chr7	1177065	1177350	+	79	NA	Intergenic	NA	16833	AC091729.9								
DFAM71927V3_1_743_R1_peak_1406	chr1	156892320	156892743	+	79	NA	Intergenic	NA	-1173	PEAR1								
DFAM71927V3_1_743_R1_peak_13852	chr3	50503585	50503836	+	79	NA	promoter-TSS (CACNA2D2)	NA	-273	CACNA2D2								
DFAM71927V3_1_743_R1_peak_6913	chr16	47037839	47038252	+	79	NA	Intergenic	NA	-64331	DNAJA2								
DFAM71927V3_1_743_R1_peak_3152	chr11	57638107	57638565	+	79	NA	Intergenic	NA	-2882	MIR130A								
DFAM71927V3_1_743_R1_peak_17593	chr7	102028538	102028798	+	79	NA	intron (CUX1, intron 2 of 21)	NA	210074	LOC101927772								
DFAM71927V3_1_743_R1_peak_2475	chr10	88065059	88065275	+	79	NA	Intergenic	NA	-201093	LOC101929727								
DFAM71927V3_1_743_R1_peak_7264	chr16	87713218	87713850	+	79	NA	intron (KLHDC4, intron 7 of 10)	NA	-10517	LOC100129637								
DFAM71927V3_1_743_R1_peak_10085	chr19	35869745	35870380	+	79	NA	intron (APLP1, intron 2 of 16)	NA	1563	APLP1								
DFAM71927V3_1_743_R1_peak_2741	chr10	122912018	122912242	+	79	NA	intron (FAM24A, intron 2 of 2)	NA	1429	FAM24A								
DFAM71927V3_1_743_R1_peak_18953	chr9	113479202	113479422	+	79	NA	promoter-TSS (RGS3)	NA	34511	RGS3								
DFAM71927V3_1_743_R1_peak_9383	chr19	6862730	6863031	+	79	NA	Intergenic	NA	-24669	EMR1								
DFAM71927V3_1_743_R1_peak_285	chr1	16216032	16216614	+	79	NA	Intergenic	NA	-3714	ARHGEF19								
DFAM71927V3_1_743_R1_peak_7561	chr17	7438150	7438381	+	79	NA	TTS (TMEM102)	NA	-1105	FGF11								
DFAM71927V3_1_743_R1_peak_6953	chr16	54286835	54287138	+	79	NA	promoter-TSS (IRX3)	NA	-174	IRX3								
DFAM71927V3_1_743_R1_peak_3761	chr11	118689842	118690332	+	79	NA	intron (LOC102724266, intron 1 of 1)	NA	-10437	TREH								
DFAM71927V3_1_743_R1_peak_15265	chr5	38831882	38832096	+	79	NA	intron (CTD-2127H9.1, intron 1 of 3)	NA	13840	CTD-2127H9.1								
DFAM71927V3_1_743_R1_peak_2607	chr10	102394287	102394521	+	79	NA	promoter-TSS (NFKB2)	NA	-1271	NFKB2								
DFAM71927V3_1_743_R1_peak_12677	chr20	63957147	63957531	+	79	NA	promoter-TSS (UCKL1)	NA	-892	UCKL1								
DFAM71927V3_1_743_R1_peak_17676	chr7	128135659	128136141	+	79	NA	Intergenic	NA	54024	MIR593								
DFAM71927V3_1_743_R1_peak_9355	chr19	6393818	6394029	+	79	NA	promoter-TSS (MIR6790)	NA	-643	GTF2F1								
DFAM71927V3_1_743_R1_peak_18001	chr8	17156821	17157383	+	79	NA	intron (ZDHHC2, intron 1 of 12)	NA	775	ZDHHC2								
DFAM71927V3_1_743_R1_peak_314	chr1	18651674	18651951	+	79	NA	intron (PAX7, intron 4 of 7)	NA	20806	PAX7								
DFAM71927V3_1_743_R1_peak_11557	chr2	127623561	127623864	+	79	NA	intron (MYO7B, intron 28 of 46)	NA	7525	LOC101927834								
DFAM71927V3_1_743_R1_peak_6696	chr16	21518910	21519171	+	79	NA	exon (SLC7A5P2, exon 1 of 1)	NA	1404	SLC7A5P2								
DFAM71927V3_1_743_R1_peak_1225	chr1	149899500	149899786	+	79	NA	promoter-TSS (BOLA1)	NA	86	BOLA1								
DFAM71927V3_1_743_R1_peak_15910	chr6	710849	711429	+	79	NA	Intergenic	NA	-18026	EXOC2								
DFAM71927V3_1_743_R1_peak_10382	chr19	45677474	45677746	+	79	NA	intron (GIPR, intron 9 of 13)	NA	-2602	MIR642B								
DFAM71927V3_1_743_R1_peak_17609	chr7	103009831	103010132	+	79	NA	intron (FBXL13, intron 5 of 18)	NA	36544	NFE4								
DFAM71927V3_1_743_R1_peak_4113	chr12	42237508	42238530	+	79	NA	promoter-TSS (YAF2)	NA	330	YAF2								
DFAM71927V3_1_743_R1_peak_11632	chr2	146054947	146055139	+	79	NA	Intergenic	NA	-532014	PABPC1P2								
DFAM71927V3_1_743_R1_peak_10422	chr19	46746309	46746654	+	79	NA	promoter-TSS (STRN4)	NA	423	FKRP								
DFAM71927V3_1_743_R1_peak_9698	chr19	14221488	14221751	+	79	NA	Intergenic	NA	-32021	LPHN1								
DFAM71927V3_1_743_R1_peak_13809	chr3	49429624	49429863	+	78	NA	promoter-TSS (NICN1)	NA	-419	NICN1								
DFAM71927V3_1_743_R1_peak_11059	chr2	38665770	38666117	+	78	NA	promoter-TSS (GALM)	NA	33	GALM								
DFAM71927V3_1_743_R1_peak_7755	chr17	27456227	27456479	+	78	NA	promoter-TSS (KSR1)	NA	-114	KSR1								
DFAM71927V3_1_743_R1_peak_18411	chr8	133569710	133569998	+	78	NA	intron (ST3GAL1, intron 1 of 10)	NA	2086	ST3GAL1								
DFAM71927V3_1_743_R1_peak_18364	chr8	123072337	123072600	+	78	NA	promoter-TSS (TBC1D31)	NA	-212	TBC1D31								
DFAM71927V3_1_743_R1_peak_10918	chr2	15941656	15942078	+	78	NA	promoter-TSS (MYCNOS)	NA	-144	MYCNOS								
DFAM71927V3_1_743_R1_peak_2393	chr10	73647412	73647708	+	78	NA	exon (SYNPO2L, exon 2 of 2)	NA	3221	SYNPO2L								
DFAM71927V3_1_743_R1_peak_11745	chr2	177552575	177553179	+	78	NA	promoter-TSS (TTC30B)	NA	-81	TTC30B								
DFAM71927V3_1_743_R1_peak_5067	chr13	48496745	48497105	+	78	NA	intron (RCBTB2, intron 10 of 11)	NA	36331	RCBTB2								
DFAM71927V3_1_743_R1_peak_14515	chr4	932172	932651	+	78	NA	promoter-TSS (TMEM175)	NA	-36	TMEM175								
DFAM71927V3_1_743_R1_peak_11862	chr2	208025438	208025722	+	78	NA	promoter-TSS (PLEKHM3)	NA	-20	PLEKHM3								
DFAM71927V3_1_743_R1_peak_1136	chr1	115647478	115647723	+	78	NA	intron (VANGL1, intron 1 of 7)	NA	5647	VANGL1								
DFAM71927V3_1_743_R1_peak_10632	chr19	51926688	51927647	+	78	NA	promoter-TSS (ZNF613)	NA	-307	ZNF613								
DFAM71927V3_1_743_R1_peak_6781	chr16	29228166	29228370	+	78	NA	Intergenic	NA	-1216	LOC102723693								
DFAM71927V3_1_743_R1_peak_7623	chr17	8867617	8867868	+	78	NA	promoter-TSS (PIK3R6)	NA	-65	PIK3R6								
DFAM71927V3_1_743_R1_peak_6077	chr15	66654816	66655204	+	78	NA	Intergenic	NA	-53582	SMAD6								
DFAM71927V3_1_743_R1_peak_1090	chr1	110619402	110619657	+	78	NA	intron (KCNA2, intron 1 of 4)	NA	-13176	KCNA2								
DFAM71927V3_1_743_R1_peak_5509	chr14	68285591	68285832	+	78	NA	intron (RAD51B, intron 7 of 10)	NA	114668	LOC101927971								
DFAM71927V3_1_743_R1_peak_328	chr1	19596822	19597554	+	78	NA	intron (MINOS1-NBL1, intron 1 of 3)	NA	211	MINOS1-NBL1								
DFAM71927V3_1_743_R1_peak_6907	chr16	46690043	46690354	+	78	NA	promoter-TSS (VPS35)	NA	552	ORC6								
DFAM71927V3_1_743_R1_peak_11642	chr2	151288294	151288581	+	78	NA	intron (NMI, intron 1 of 7)	NA	640	NMI								
DFAM71927V3_1_743_R1_peak_3708	chr11	112086649	112086972	+	78	NA	promoter-TSS (SDHD)	NA	-12	TIMM8B								
DFAM71927V3_1_743_R1_peak_17729	chr7	132655373	132655637	+	78	NA	intron (FLJ40288, intron 1 of 4)	NA	6711	FLJ40288								
DFAM71927V3_1_743_R1_peak_5505	chr14	67816500	67816824	+	78	NA	promoter-TSS (ZFYVE26)	NA	-72	ZFYVE26								
DFAM71927V3_1_743_R1_peak_18082	chr8	29061501	29061773	+	78	NA	exon (HMBOX1, exon 10 of 10)	NA	171243	HMBOX1								
DFAM71927V3_1_743_R1_peak_5528	chr14	69625375	69625816	+	78	NA	intron (KIAA0247, intron 1 of 5)	NA	14002	KIAA0247								
DFAM71927V3_1_743_R1_peak_1538	chr1	179081844	179082144	+	78	NA	promoter-TSS (TOR3A)	NA	-124	TOR3A								
DFAM71927V3_1_743_R1_peak_11472	chr2	109349005	109349229	+	78	NA	intron (SH3RF3, intron 2 of 9)	NA	-4085	LOC729164								
DFAM71927V3_1_743_R1_peak_15145	chr4	186201887	186202107	+	78	NA	intron (CYP4V2, intron 7 of 10)	NA	-10507	FLJ38576								
DFAM71927V3_1_743_R1_peak_17470	chr7	91880657	91880895	+	78	NA	promoter-TSS (MTERF)	NA	-84	MTERF								
DFAM71927V3_1_743_R1_peak_8208	chr17	49739583	49740032	+	78	NA	intron (FAM117A, intron 1 of 7)	NA	24349	FAM117A								
DFAM71927V3_1_743_R1_peak_3986	chr12	6953672	6954094	+	78	NA	intron (PTPN6, intron 3 of 15)	NA	2598	PTPN6								
DFAM71927V3_1_743_R1_peak_988	chr1	93029420	93029692	+	78	NA	Intergenic	NA	-49679	MTF2								
DFAM71927V3_1_743_R1_peak_15555	chr5	132687937	132688402	+	78	NA	Intergenic	NA	-1413	LOC101927783								
DFAM71927V3_1_743_R1_peak_14762	chr4	55948620	55949276	+	78	NA	exon (CEP135, exon 1 of 26)	NA	140	CEP135								
DFAM71927V3_1_743_R1_peak_14791	chr4	74038732	74038978	+	78	NA	promoter-TSS (CXCL3)	NA	-82	CXCL3								
DFAM71927V3_1_743_R1_peak_3314	chr11	64764428	64764624	+	78	NA	TTS (SF1)	NA	-3811	PYGM								
DFAM71927V3_1_743_R1_peak_12387	chr20	36773549	36774133	+	78	NA	promoter-TSS (DSN1)	NA	-90	DSN1								
DFAM71927V3_1_743_R1_peak_16028	chr6	15249184	15249455	+	78	NA	promoter-TSS (JARID2-AS1)	NA	444	JARID2								
DFAM71927V3_1_743_R1_peak_5856	chr15	40593846	40594394	+	78	NA	promoter-TSS (CASC5)	NA	-129	CASC5								
DFAM71927V3_1_743_R1_peak_13921	chr3	56556867	56557330	+	78	NA	promoter-TSS (CCDC66)	NA	-58	CCDC66								
DFAM71927V3_1_743_R1_peak_13313	chr22	41413448	41414130	+	78	NA	Intergenic	NA	33234	TOB2								
DFAM71927V3_1_743_R1_peak_8367	chr17	64780080	64780724	+	78	NA	promoter-TSS (MIR6080)	NA	-394	MIR6080								
DFAM71927V3_1_743_R1_peak_8667	chr17	81425938	81426328	+	78	NA	intron (BAHCC1, intron 1 of 27)	NA	25055	MIR3186								
DFAM71927V3_1_743_R1_peak_12597	chr20	62791483	62791675	+	78	NA	Intergenic	NA	-4873	MRGBP								
DFAM71927V3_1_743_R1_peak_1649	chr1	203764926	203765153	+	78	NA	promoter-TSS (LAX1)	NA	-295	LAX1								
DFAM71927V3_1_743_R1_peak_16912	chr6	149565566	149565901	+	78	NA	promoter-TSS (GINM1)	NA	-659	GINM1								
DFAM71927V3_1_743_R1_peak_2703	chr10	119139476	119139798	+	78	NA	Intergenic	NA	26071	SFXN4								
DFAM71927V3_1_743_R1_peak_6020	chr15	60398595	60399366	+	78	NA	promoter-TSS (ANXA2)	NA	-994	ANXA2								
DFAM71927V3_1_743_R1_peak_6785	chr16	29382898	29383359	+	78	NA	exon (NPIPB11, exon 8 of 8)	NA	21658	NPIPB11								
DFAM71927V3_1_743_R1_peak_13823	chr3	49806263	49806523	+	78	NA	promoter-TSS (MIR5193)	NA	-148	MIR5193								
DFAM71927V3_1_743_R1_peak_16301	chr6	31769857	31770069	+	78	NA	intron (VWA7, intron 8 of 15)	NA	6967	SAPCD1								
DFAM71927V3_1_743_R1_peak_15786	chr5	172112886	172113353	+	78	NA	intron (STK10, intron 4 of 18)	NA	75223	STK10								
DFAM71927V3_1_743_R1_peak_4910	chr13	20773609	20774127	+	78	NA	promoter-TSS (N6AMT2)	NA	88	N6AMT2								
DFAM71927V3_1_743_R1_peak_17181	chr7	22357017	22357368	+	78	NA	promoter-TSS (RAPGEF5)	NA	-278	RAPGEF5								
DFAM71927V3_1_743_R1_peak_3669	chr11	102317286	102317798	+	78	NA	promoter-TSS (BIRC3)	NA	92	BIRC3								
DFAM71927V3_1_743_R1_peak_12624	chr20	63010183	63010765	+	78	NA	intron (RP11-305P22.9, intron 1 of 4)	NA	1091	RP11-305P22.9								
DFAM71927V3_1_743_R1_peak_5018	chr13	41132639	41133013	+	78	NA	promoter-TSS (LOC101929140)	NA	-26	KBTBD6								
