PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_748_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_748_R1_peak_21273	chr6	44701330	44701548	+	124	NA	Intergenic	NA	-29679	LOC101929770								
DFAM71927V3_1_748_R1_peak_780	chr1	39960557	39960938	+	124	NA	intron (MFSD2A, intron 3 of 13)	NA	5605	MFSD2A								
DFAM71927V3_1_748_R1_peak_3181	chr10	75111936	75112149	+	124	NA	intron (SAMD8, intron 1 of 5)	NA	407	SAMD8								
DFAM71927V3_1_748_R1_peak_18368	chr3	194396200	194396557	+	124	NA	exon (GP5, exon 2 of 2)	NA	2888	GP5								
DFAM71927V3_1_748_R1_peak_2429	chr1	235367187	235367530	+	124	NA	promoter-TSS (TBCE)	NA	-2	TBCE								
DFAM71927V3_1_748_R1_peak_6578	chr13	44435274	44435618	+	124	NA	intron (TSC22D1, intron 2 of 2)	NA	-29462	LINC01071								
DFAM71927V3_1_748_R1_peak_24809	chr9	130712595	130713143	+	124	NA	Intergenic	NA	-1012	ABL1								
DFAM71927V3_1_748_R1_peak_17262	chr3	31462320	31462604	+	124	NA	Intergenic	NA	-70176	STT3B								
DFAM71927V3_1_748_R1_peak_2173	chr1	212636784	212637046	+	124	NA	Intergenic	NA	12468	FAM71A								
DFAM71927V3_1_748_R1_peak_16572	chr22	29580910	29581304	+	124	NA	promoter-TSS (NIPSNAP1)	NA	-859	NIPSNAP1								
DFAM71927V3_1_748_R1_peak_20310	chr5	172178379	172178601	+	124	NA	intron (STK10, intron 1 of 18)	NA	9852	STK10								
DFAM71927V3_1_748_R1_peak_22370	chr7	66592252	66592501	+	124	NA	Intergenic	NA	-13865	LOC493754								
DFAM71927V3_1_748_R1_peak_12654	chr19	36573161	36573767	+	124	NA	promoter-TSS (ZNF529)	NA	-169	ZNF529								
DFAM71927V3_1_748_R1_peak_5122	chr12	6555954	6556281	+	124	NA	promoter-TSS (IFFO1)	NA	-40	IFFO1								
DFAM71927V3_1_748_R1_peak_23668	chr8	102807190	102807819	+	124	NA	Intergenic	NA	56665	AZIN1								
DFAM71927V3_1_748_R1_peak_10298	chr17	40100295	40100554	+	124	NA	exon (NR1D1, exon 1 of 8)	NA	301	NR1D1								
DFAM71927V3_1_748_R1_peak_16411	chr22	19886938	19887294	+	124	NA	intron (TXNRD2, intron 11 of 17)	NA	5757	KIAA1652								
DFAM71927V3_1_748_R1_peak_2920	chr10	43574324	43574720	+	124	NA	promoter-TSS (ZNF239)	NA	-10233	ZNF239								
DFAM71927V3_1_748_R1_peak_15046	chr2	231523975	231524238	+	124	NA	exon (NMUR1, exon 3 of 3)	NA	6339	NMUR1								
DFAM71927V3_1_748_R1_peak_9802	chr17	7013260	7013487	+	124	NA	exon (RNASEK, exon 2 of 4)	NA	956	RNASEK-C17orf49								
DFAM71927V3_1_748_R1_peak_5276	chr12	14961251	14961809	+	124	NA	promoter-TSS (ARHGDIB)	NA	98	ARHGDIB								
DFAM71927V3_1_748_R1_peak_17441	chr3	46538801	46539021	+	124	NA	intron (LRRC2, intron 4 of 8)	NA	-18487	LRRC2-AS1								
DFAM71927V3_1_748_R1_peak_13338	chr2	394424	394682	+	124	NA	Intergenic	NA	98134	LOC727944								
DFAM71927V3_1_748_R1_peak_18152	chr3	152472036	152472232	+	124	NA	Intergenic	NA	-131144	TMEM14E								
DFAM71927V3_1_748_R1_peak_951	chr1	52056069	52056563	+	124	NA	promoter-TSS (TXNDC12)	NA	131	BTF3L4								
DFAM71927V3_1_748_R1_peak_16425	chr22	20242763	20243063	+	124	NA	exon (RTN4R, exon 2 of 2)	NA	6252	MIR1286								
DFAM71927V3_1_748_R1_peak_14519	chr2	151289392	151290013	+	124	NA	promoter-TSS (NMI)	NA	-625	NMI								
DFAM71927V3_1_748_R1_peak_21678	chr6	139136146	139136393	+	124	NA	intron (HECA, intron 1 of 3)	NA	1157	HECA								
DFAM71927V3_1_748_R1_peak_18239	chr3	177410746	177411023	+	124	NA	Intergenic	NA	-31037	LINC00578								
DFAM71927V3_1_748_R1_peak_22577	chr7	100221328	100221574	+	124	NA	TTS (PVRIG)	NA	2702	PVRIG								
DFAM71927V3_1_748_R1_peak_5825	chr12	89352520	89352836	+	124	NA	promoter-TSS (DUSP6)	NA	-159	DUSP6								
DFAM71927V3_1_748_R1_peak_11394	chr18	31633443	31633683	+	124	NA	intron (B4GALT6, intron 4 of 7)	NA	41796	TTR								
DFAM71927V3_1_748_R1_peak_5959	chr12	108313837	108314078	+	124	NA	intron (CMKLR1, intron 1 of 2)	NA	25360	CMKLR1								
DFAM71927V3_1_748_R1_peak_24599	chr9	121074776	121074980	+	124	NA	promoter-TSS (CNTRL)	NA	-24602	C5								
DFAM71927V3_1_748_R1_peak_12979	chr19	47486845	47487079	+	124	NA	TTS (NAPA)	NA	2680	NAPA-AS1								
DFAM71927V3_1_748_R1_peak_4494	chr11	68838961	68839551	+	124	NA	intron (CPT1A, intron 1 of 18)	NA	2675	CPT1A								
DFAM71927V3_1_748_R1_peak_19052	chr4	113355667	113355929	+	124	NA	exon (ANK2, exon 38 of 46)	NA	203516	MIR8082								
DFAM71927V3_1_748_R1_peak_7157	chr14	61762217	61762557	+	124	NA	promoter-TSS (SNAPC1)	NA	30	SNAPC1								
DFAM71927V3_1_748_R1_peak_13952	chr2	70523782	70524233	+	124	NA	intron (TGFA, intron 1 of 5)	NA	30008	TGFA								
DFAM71927V3_1_748_R1_peak_13067	chr19	49568327	49568563	+	124	NA	intron (NOSIP, intron 1 of 8)	NA	8432	NOSIP								
DFAM71927V3_1_748_R1_peak_8463	chr15	101167841	101168411	+	124	NA	Intergenic	NA	19997	CHSY1								
DFAM71927V3_1_748_R1_peak_6911	chr14	22496309	22496636	+	124	NA	promoter-TSS (LOC101929755)	NA	-522	LOC101929755								
DFAM71927V3_1_748_R1_peak_1560	chr1	154327557	154327823	+	124	NA	promoter-TSS (ATP8B2)	NA	2130	ATP8B2								
DFAM71927V3_1_748_R1_peak_6650	chr13	51451423	51451909	+	124	NA	intron (INTS6, intron 3 of 18)	NA	1473	INTS6								
DFAM71927V3_1_748_R1_peak_7167	chr14	64504624	64504844	+	124	NA	promoter-TSS (ZBTB1)	NA	8	ZBTB1								
DFAM71927V3_1_748_R1_peak_1995	chr1	199312714	199312970	+	124	NA	intron (FLJ43585, intron 3 of 3)	NA	164244	FLJ43585								
DFAM71927V3_1_748_R1_peak_7891	chr15	59104682	59105125	+	124	NA	promoter-TSS (CCNB2)	NA	-182	CCNB2								
DFAM71927V3_1_748_R1_peak_9412	chr16	81006471	81006724	+	124	NA	promoter-TSS (CENPN)	NA	99	CENPN								
DFAM71927V3_1_748_R1_peak_13364	chr2	3518906	3519230	+	124	NA	intron (ADI1, intron 1 of 3)	NA	-1321	ADI1								
DFAM71927V3_1_748_R1_peak_16114	chr21	33380623	33380850	+	124	NA	Intergenic	NA	-22160	IFNGR2								
DFAM71927V3_1_748_R1_peak_1709	chr1	160428779	160428996	+	124	NA	TTS (VANGL2)	NA	20355	VANGL2								
DFAM71927V3_1_748_R1_peak_19307	chr4	184601086	184601287	+	124	NA	Intergenic	NA	48289	CASP3								
DFAM71927V3_1_748_R1_peak_8954	chr16	29149012	29149257	+	124	NA	Intergenic	NA	-40946	LOC101928215								
DFAM71927V3_1_748_R1_peak_1523	chr1	152034390	152034844	+	124	NA	intron (S100A11, intron 1 of 2)	NA	2418	S100A11								
DFAM71927V3_1_748_R1_peak_17824	chr3	108222448	108222703	+	124	NA	promoter-TSS (IFT57)	NA	-5	IFT57								
DFAM71927V3_1_748_R1_peak_4647	chr11	85752961	85753296	+	124	NA	intron (SYTL2, intron 1 of 18)	NA	4873	SYTL2								
DFAM71927V3_1_748_R1_peak_3005	chr10	58266456	58266653	+	124	NA	intron (IPMK, intron 1 of 5)	NA	1380	IPMK								
DFAM71927V3_1_748_R1_peak_4653	chr11	86244690	86245360	+	124	NA	exon (EED, exon 1 of 11)	NA	261	EED								
DFAM71927V3_1_748_R1_peak_7624	chr15	31264162	31264555	+	124	NA	Intergenic	NA	-33511	RP11-16E12.2								
DFAM71927V3_1_748_R1_peak_19879	chr5	119290345	119290533	+	124	NA	intron (TNFAIP8, intron 1 of 1)	NA	21747	TNFAIP8								
DFAM71927V3_1_748_R1_peak_639	chr1	31939883	31940308	+	124	NA	Intergenic	NA	-2282	PTP4A2								
DFAM71927V3_1_748_R1_peak_22198	chr7	35037341	35037922	+	124	NA	intron (DPY19L1, intron 1 of 21)	NA	410	DPY19L1								
DFAM71927V3_1_748_R1_peak_14137	chr2	96536909	96537261	+	124	NA	exon (LOC100996535, exon 1 of 2)	NA	227	LOC100996535								
DFAM71927V3_1_748_R1_peak_3585	chr10	119502362	119502638	+	124	NA	intron (RGS10, intron 4 of 4)	NA	40210	RGS10								
DFAM71927V3_1_748_R1_peak_8434	chr15	98850976	98851226	+	124	NA	intron (IGF1R, intron 2 of 21)	NA	66628	MIR4714								
DFAM71927V3_1_748_R1_peak_18084	chr3	141231136	141231383	+	124	NA	promoter-TSS (ACPL2)	NA	-566	ACPL2								
DFAM71927V3_1_748_R1_peak_8178	chr15	77162934	77163153	+	124	NA	intron (PEAK1, intron 9 of 11)	NA	62361	LINC00597								
DFAM71927V3_1_748_R1_peak_12287	chr19	15464488	15464762	+	124	NA	promoter-TSS (RASAL3)	NA	-54	RASAL3								
DFAM71927V3_1_748_R1_peak_16663	chr22	35330621	35330895	+	124	NA	intron (TOM1, intron 8 of 14)	NA	-4882	MIR3909								
DFAM71927V3_1_748_R1_peak_4974	chr11	130002495	130002741	+	124	NA	promoter-TSS (LINC00167)	NA	-6	LINC00167								
DFAM71927V3_1_748_R1_peak_1881	chr1	179129702	179129956	+	124	NA	intron (ABL2, intron 2 of 9)	NA	47711	TOR3A								
DFAM71927V3_1_748_R1_peak_18394	chr3	195442956	195443367	+	124	NA	promoter-TSS (ACAP2)	NA	-73	ACAP2								
DFAM71927V3_1_748_R1_peak_7949	chr15	64010745	64010978	+	124	NA	intron (DAPK2, intron 2 of 10)	NA	35461	DAPK2								
DFAM71927V3_1_748_R1_peak_1305	chr1	111215930	111216369	+	124	NA	Intergenic	NA	-13562	CHI3L2								
DFAM71927V3_1_748_R1_peak_18659	chr4	25233714	25234149	+	124	NA	promoter-TSS (PI4K2B)	NA	-102	PI4K2B								
DFAM71927V3_1_748_R1_peak_24786	chr9	129803365	129803697	+	124	NA	intron (TOR1B, intron 1 of 4)	NA	382	TOR1B								
DFAM71927V3_1_748_R1_peak_6734	chr13	94549250	94549504	+	124	NA	TTS (TRNAF6)	NA	345	TRNAF6								
DFAM71927V3_1_748_R1_peak_20918	chr6	31619967	31620947	+	124	NA	promoter-TSS (PRRC2A)	NA	-2332	PRRC2A								
DFAM71927V3_1_748_R1_peak_4325	chr11	65013496	65013786	+	124	NA	promoter-TSS (ARL2-SNX15)	NA	-472	ARL2								
DFAM71927V3_1_748_R1_peak_13371	chr2	4048323	4048606	+	124	NA	Intergenic	NA	-74432	AC107070.1								
DFAM71927V3_1_748_R1_peak_8329	chr15	89575272	89575583	+	124	NA	promoter-TSS (TICRR)	NA	-160	TICRR								
DFAM71927V3_1_748_R1_peak_15260	chr20	973806	974068	+	124	NA	intron (RSPO4, intron 1 of 3)	NA	28327	RSPO4								
DFAM71927V3_1_748_R1_peak_16450	chr22	21642117	21642389	+	124	NA	promoter-TSS (SDF2L1)	NA	0	SDF2L1								
DFAM71927V3_1_748_R1_peak_20610	chr6	14277125	14277315	+	124	NA	Intergenic	NA	8234	LINC01108								
DFAM71927V3_1_748_R1_peak_14663	chr2	174593503	174593798	+	124	NA	intron (WIPF1, intron 1 of 7)	NA	40955	WIPF1								
DFAM71927V3_1_748_R1_peak_24957	chr9	137095677	137095944	+	123	NA	intron (MAN1B1, intron 4 of 12)	NA	-5991	LOC101930307								
DFAM71927V3_1_748_R1_peak_11523	chr18	57581277	57581496	+	123	NA	intron (FECH, intron 1 of 10)	NA	5351	FECH								
DFAM71927V3_1_748_R1_peak_11881	chr19	4380251	4380508	+	123	NA	intron (SH3GL1, intron 1 of 9)	NA	20189	SH3GL1								
DFAM71927V3_1_748_R1_peak_18043	chr3	133805642	133805917	+	123	NA	exon (SRPRB, exon 2 of 8)	NA	21746	SRPRB								
DFAM71927V3_1_748_R1_peak_7601	chr15	25439053	25439488	+	123	NA	promoter-TSS (UBE3A)	NA	-242	UBE3A								
DFAM71927V3_1_748_R1_peak_24026	chr9	650434	650718	+	123	NA	intron (KANK1, intron 1 of 10)	NA	-56230	KANK1								
DFAM71927V3_1_748_R1_peak_11082	chr17	80426855	80427137	+	123	NA	intron (ENDOV, intron 7 of 9)	NA	7569	MIR4730								
DFAM71927V3_1_748_R1_peak_9583	chr16	89100574	89100855	+	123	NA	exon (ACSF3, exon 3 of 11)	NA	6868	ACSF3								
DFAM71927V3_1_748_R1_peak_17964	chr3	127598201	127598546	+	123	NA	promoter-TSS (MCM2)	NA	16	MCM2								
DFAM71927V3_1_748_R1_peak_27	chr1	1349789	1350048	+	123	NA	promoter-TSS (DVL1)	NA	-801	DVL1								
DFAM71927V3_1_748_R1_peak_1509	chr1	151327298	151327783	+	123	NA	exon (PI4KB, exon 1 of 13)	NA	117	PI4KB								
DFAM71927V3_1_748_R1_peak_7532	chr14	104801997	104802289	+	123	NA	exon (ZBTB42, exon 2 of 2)	NA	1547	ZBTB42								
DFAM71927V3_1_748_R1_peak_25348	chrX	72277083	72277462	+	123	NA	promoter-TSS (RPS4X)	NA	19	RPS4X								
DFAM71927V3_1_748_R1_peak_9333	chr16	70418726	70419074	+	123	NA	intron (ST3GAL2, intron 1 of 6)	NA	20188	ST3GAL2								
DFAM71927V3_1_748_R1_peak_16719	chr22	37300544	37301103	+	123	NA	intron (CYTH4, intron 6 of 12)	NA	18369	CYTH4								
DFAM71927V3_1_748_R1_peak_19730	chr5	81148303	81148543	+	123	NA	intron (RASGRF2, intron 17 of 18)	NA	-84897	CKMT2								
DFAM71927V3_1_748_R1_peak_23138	chr8	10054617	10054870	+	123	NA	intron (MSRA, intron 1 of 5)	NA	-40813	MSRA								
DFAM71927V3_1_748_R1_peak_23675	chr8	103298793	103299179	+	123	NA	exon (FZD6, exon 1 of 8)	NA	553	FZD6								
DFAM71927V3_1_748_R1_peak_12795	chr19	41545597	41545822	+	123	NA	Intergenic	NA	-3809	CEACAM21								
DFAM71927V3_1_748_R1_peak_22563	chr7	100044742	100045009	+	123	NA	exon (ZKSCAN1, exon 6 of 6)	NA	-4899	ZSCAN21								
DFAM71927V3_1_748_R1_peak_18990	chr4	102501279	102501481	+	123	NA	promoter-TSS (NFKB1)	NA	-9550	NFKB1								
DFAM71927V3_1_748_R1_peak_12786	chr19	41352479	41352817	+	123	NA	intron (TGFB1, intron 1 of 6)	NA	1285	TGFB1								
DFAM71927V3_1_748_R1_peak_11951	chr19	6604071	6604288	+	123	NA	Intergenic	NA	-13027	CD70								
DFAM71927V3_1_748_R1_peak_2016	chr1	201982510	201982828	+	123	NA	promoter-TSS (RNPEP)	NA	31	RNPEP								
DFAM71927V3_1_748_R1_peak_3703	chr10	132447573	132447877	+	123	NA	intron (C10orf91, intron 2 of 2)	NA	2515	C10orf91								
DFAM71927V3_1_748_R1_peak_5638	chr12	56565645	56565968	+	123	NA	intron (RBMS2, intron 2 of 12)	NA	43849	RBMS2								
DFAM71927V3_1_748_R1_peak_7890	chr15	58933474	58933860	+	123	NA	promoter-TSS (SLTM)	NA	457	SLTM								
DFAM71927V3_1_748_R1_peak_7782	chr15	44724394	44724653	+	123	NA	Intergenic	NA	-4550	TRIM69								
DFAM71927V3_1_748_R1_peak_7343	chr14	77040761	77041201	+	123	NA	promoter-TSS (RP11-7F17.5)	NA	21	RP11-7F17.5								
DFAM71927V3_1_748_R1_peak_6782	chr13	99361205	99361405	+	123	NA	intron (UBAC2, intron 7 of 8)	NA	5159	MIR623								
DFAM71927V3_1_748_R1_peak_4443	chr11	67268258	67268619	+	123	NA	intron (ADRBK1, intron 1 of 20)	NA	2004	ADRBK1								
DFAM71927V3_1_748_R1_peak_10587	chr17	55735836	55736106	+	123	NA	Intergenic	NA	-13107	TMEM100								
DFAM71927V3_1_748_R1_peak_4276	chr11	64246881	64247151	+	123	NA	promoter-TSS (PPP1R14B)	NA	-75	PPP1R14B								
DFAM71927V3_1_748_R1_peak_16206	chr21	38806115	38806777	+	123	NA	promoter-TSS (ETS2)	NA	615	ETS2								
DFAM71927V3_1_748_R1_peak_11039	chr17	78736719	78737098	+	123	NA	promoter-TSS (CYTH1)	NA	45386	CYTH1								
DFAM71927V3_1_748_R1_peak_3148	chr10	72691941	72692158	+	123	NA	promoter-TSS (MCU)	NA	-570	MCU								
DFAM71927V3_1_748_R1_peak_22853	chr7	140062893	140063210	+	123	NA	exon (PARP12, exon 1 of 11)	NA	670	PARP12								
DFAM71927V3_1_748_R1_peak_11317	chr18	13218641	13219084	+	123	NA	exon (LDLRAD4, exon 1 of 7)	NA	-2495	LOC101927582								
DFAM71927V3_1_748_R1_peak_888	chr1	44813796	44814065	+	123	NA	TTS (BTBD19)	NA	6226	BTBD19								
DFAM71927V3_1_748_R1_peak_6655	chr13	51764685	51765091	+	123	NA	intron (DHRS12, intron 7 of 7)	NA	-10375	LOC101929522								
DFAM71927V3_1_748_R1_peak_18894	chr4	82429970	82430226	+	123	NA	promoter-TSS (ENOPH1)	NA	127	HNRNPDL								
DFAM71927V3_1_748_R1_peak_15450	chr20	24646365	24646703	+	123	NA	intron (SYNDIG1, intron 3 of 3)	NA	158468	SYNDIG1								
DFAM71927V3_1_748_R1_peak_24638	chr9	124320344	124320579	+	123	NA	intron (NEK6, intron 4 of 9)	NA	28517	NEK6								
DFAM71927V3_1_748_R1_peak_9192	chr16	57810286	57810575	+	123	NA	promoter-TSS (LOC388282)	NA	-207	LOC388282								
DFAM71927V3_1_748_R1_peak_24865	chr9	133120957	133121478	+	123	NA	promoter-TSS (RALGDS)	NA	33	RALGDS								
DFAM71927V3_1_748_R1_peak_2193	chr1	219173762	219174010	+	123	NA	promoter-TSS (LYPLAL1)	NA	36	LYPLAL1								
DFAM71927V3_1_748_R1_peak_24740	chr9	128456834	128457053	+	123	NA	promoter-TSS (ODF2)	NA	886	ODF2								
DFAM71927V3_1_748_R1_peak_11242	chr18	3213497	3213727	+	123	NA	intron (MYOM1, intron 2 of 37)	NA	6496	MYOM1								
DFAM71927V3_1_748_R1_peak_8358	chr15	90564180	90564457	+	123	NA	intron (CRTC3, intron 2 of 14)	NA	34390	CRTC3								
DFAM71927V3_1_748_R1_peak_9448	chr16	84423544	84423950	+	123	NA	intron (ATP2C2, intron 10 of 26)	NA	55220	ATP2C2								
DFAM71927V3_1_748_R1_peak_18072	chr3	138329188	138329456	+	123	NA	exon (NME9, exon 2 of 10)	NA	522	NME9								
DFAM71927V3_1_748_R1_peak_22519	chr7	93228383	93228616	+	123	NA	Intergenic	NA	-1980	HEPACAM2								
DFAM71927V3_1_748_R1_peak_4109	chr11	57639213	57639636	+	123	NA	Intergenic	NA	-1774	MIR130A								
DFAM71927V3_1_748_R1_peak_21942	chr7	1510830	1511096	+	123	NA	Intergenic	NA	-6581	INTS1								
DFAM71927V3_1_748_R1_peak_3242	chr10	80535979	80536257	+	123	NA	promoter-TSS (LOC101929574)	NA	-77	LOC101929574								
DFAM71927V3_1_748_R1_peak_16277	chr21	42983176	42983459	+	123	NA	intron (PKNOX1, intron 1 of 10)	NA	8807	PKNOX1								
DFAM71927V3_1_748_R1_peak_17088	chr3	11291278	11291600	+	123	NA	intron (ATG7, intron 2 of 19)	NA	19058	ATG7								
DFAM71927V3_1_748_R1_peak_15028	chr2	230714133	230714377	+	123	NA	intron (CAB39, intron 1 of 8)	NA	1413	CAB39								
DFAM71927V3_1_748_R1_peak_13333	chr2	47397	47641	+	123	NA	promoter-TSS (FAM110C)	NA	-931	FAM110C								
DFAM71927V3_1_748_R1_peak_11746	chr19	1855374	1855584	+	123	NA	intron (KLF16, intron 1 of 1)	NA	-6978	REXO1								
DFAM71927V3_1_748_R1_peak_13199	chr19	54370560	54370760	+	123	NA	promoter-TSS (LAIR1)	NA	-5546	LAIR1								
DFAM71927V3_1_748_R1_peak_3637	chr10	124341047	124341351	+	123	NA	Intergenic	NA	77777	OAT								
DFAM71927V3_1_748_R1_peak_22766	chr7	130394454	130394683	+	123	NA	exon (CEP41, exon 10 of 10)	NA	14119	CPA1								
DFAM71927V3_1_748_R1_peak_7463	chr14	99480980	99481413	+	123	NA	promoter-TSS (SETD3)	NA	-170	CCNK								
DFAM71927V3_1_748_R1_peak_14237	chr2	104378782	104379010	+	123	NA	TTS (LOC100287010)	NA	29436	LOC100287010								
DFAM71927V3_1_748_R1_peak_23179	chr8	13132884	13133136	+	123	NA	exon (DLC1, exon 1 of 14)	NA	-77829	LOC102724803								
DFAM71927V3_1_748_R1_peak_8306	chr15	88402261	88402666	+	123	NA	Intergenic	NA	64939	MRPL46								
DFAM71927V3_1_748_R1_peak_13911	chr2	68251477	68251672	+	123	NA	promoter-TSS (LOC102724389)	NA	-25	LOC102724389								
DFAM71927V3_1_748_R1_peak_17152	chr3	14402197	14402708	+	123	NA	promoter-TSS (SLC6A6)	NA	-30218	SLC6A6								
DFAM71927V3_1_748_R1_peak_2800	chr10	27252450	27252830	+	123	NA	promoter-TSS (LRRC37A6P)	NA	-334	LRRC37A6P								
DFAM71927V3_1_748_R1_peak_16894	chr22	42922906	42923124	+	123	NA	intron (PACSIN2, intron 1 of 9)	NA	37316	PACSIN2								
DFAM71927V3_1_748_R1_peak_5394	chr12	46269914	46270211	+	123	NA	promoter-TSS (SLC38A1)	NA	-637	SLC38A1								
DFAM71927V3_1_748_R1_peak_13073	chr19	49640091	49640836	+	123	NA	promoter-TSS (RRAS)	NA	-320	RRAS								
DFAM71927V3_1_748_R1_peak_20297	chr5	170339035	170339265	+	123	NA	Intergenic	NA	7757	LOC257358								
DFAM71927V3_1_748_R1_peak_13799	chr2	54897996	54898231	+	123	NA	intron (EML6, intron 20 of 40)	NA	-3836	EML6								
DFAM71927V3_1_748_R1_peak_7121	chr14	58244669	58244922	+	123	NA	promoter-TSS (PSMA3)	NA	-10	PSMA3								
DFAM71927V3_1_748_R1_peak_3105	chr10	71323424	71323719	+	123	NA	intron (SLC29A3, intron 2 of 3)	NA	4318	SLC29A3								
DFAM71927V3_1_748_R1_peak_5295	chr12	22443445	22443664	+	123	NA	Intergenic	NA	100954	C2CD5								
DFAM71927V3_1_748_R1_peak_13727	chr2	43995024	43995341	+	123	NA	intron (LRPPRC, intron 1 of 29)	NA	823	LRPPRC								
DFAM71927V3_1_748_R1_peak_8404	chr15	93141289	93141583	+	123	NA	intron (LOC101927025, intron 4 of 5)	NA	51980	LOC101927025								
DFAM71927V3_1_748_R1_peak_10941	chr17	76385882	76386196	+	123	NA	exon (SPHK1, exon 3 of 6)	NA	1430	SPHK1								
DFAM71927V3_1_748_R1_peak_15511	chr20	32207653	32208022	+	123	NA	promoter-TSS (PLAGL2)	NA	-56	POFUT1								
DFAM71927V3_1_748_R1_peak_12877	chr19	44401604	44401957	+	123	NA	promoter-TSS (ZNF285)	NA	-169	ZNF285								
DFAM71927V3_1_748_R1_peak_6987	chr14	34060396	34060616	+	123	NA	Intergenic	NA	66605	LOC102724945								
DFAM71927V3_1_748_R1_peak_20150	chr5	146203373	146203725	+	123	NA	promoter-TSS (RBM27)	NA	-1	RBM27								
DFAM71927V3_1_748_R1_peak_4034	chr11	44565262	44565694	+	123	NA	promoter-TSS (CD82)	NA	1051	CD82								
DFAM71927V3_1_748_R1_peak_23590	chr8	94420285	94420520	+	123	NA	intron (RAD54B, intron 3 of 14)	NA	16550	FSBP								
DFAM71927V3_1_748_R1_peak_1900	chr1	181033162	181033403	+	123	NA	promoter-TSS (MR1)	NA	-143	MR1								
DFAM71927V3_1_748_R1_peak_22238	chr7	38349776	38350105	+	123	NA	intron (TRG-AS1, intron 2 of 3)	NA	8363	TRG-AS1								
DFAM71927V3_1_748_R1_peak_14923	chr2	216633282	216633535	+	123	NA	promoter-TSS (IGFBP2)	NA	4	IGFBP2								
DFAM71927V3_1_748_R1_peak_2089	chr1	206050833	206051232	+	123	NA	Intergenic	NA	-5339	LOC100505650								
DFAM71927V3_1_748_R1_peak_14756	chr2	191677757	191678170	+	123	NA	promoter-TSS (NABP1)	NA	-172	NABP1								
DFAM71927V3_1_748_R1_peak_21618	chr6	131063178	131063441	+	123	NA	promoter-TSS (EPB41L2)	NA	66468	LOC102723445								
DFAM71927V3_1_748_R1_peak_11864	chr19	4064606	4064922	+	123	NA	promoter-TSS (ZBTB7A)	NA	-9284	ZBTB7A								
DFAM71927V3_1_748_R1_peak_23660	chr8	102583389	102583608	+	123	NA	Intergenic	NA	31878	ODF1								
DFAM71927V3_1_748_R1_peak_24316	chr9	85741799	85742482	+	123	NA	promoter-TSS (AGTPBP1)	NA	-111	AGTPBP1								
DFAM71927V3_1_748_R1_peak_11240	chr18	3060594	3060838	+	123	NA	Intergenic	NA	-47564	LPIN2								
DFAM71927V3_1_748_R1_peak_17294	chr3	33385413	33385664	+	123	NA	exon (FBXL2, exon 15 of 15)	NA	54840	UBP1								
DFAM71927V3_1_748_R1_peak_16967	chr22	48241813	48242159	+	123	NA	Intergenic	NA	-32378	MIR3201								
DFAM71927V3_1_748_R1_peak_13257	chr19	56141642	56141905	+	123	NA	promoter-TSS (ZNF444)	NA	822	ZNF444								
DFAM71927V3_1_748_R1_peak_25039	chrX	1537138	1537527	+	123	NA	promoter-TSS (P2RY8)	NA	-188	P2RY8								
DFAM71927V3_1_748_R1_peak_19160	chr4	147708268	147708523	+	123	NA	Intergenic	NA	-23668	ARHGAP10								
DFAM71927V3_1_748_R1_peak_17392	chr3	44761378	44761891	+	123	NA	promoter-TSS (KIF15)	NA	47	KIAA1143								
DFAM71927V3_1_748_R1_peak_20141	chr5	143382052	143382308	+	123	NA	intron (NR3C1, intron 2 of 8)	NA	24502	LOC102723997								
DFAM71927V3_1_748_R1_peak_13347	chr2	1162977	1163597	+	123	NA	promoter-TSS (SNTG2)	NA	212356	SNTG2								
DFAM71927V3_1_748_R1_peak_12690	chr19	38336949	38337169	+	123	NA	intron (CATSPERG, intron 1 of 28)	NA	936	CATSPERG								
DFAM71927V3_1_748_R1_peak_24899	chr9	134407091	134407590	+	123	NA	exon (RXRA, exon 1 of 9)	NA	27929	MIR4669								
DFAM71927V3_1_748_R1_peak_6447	chr13	26482505	26482826	+	123	NA	Intergenic	NA	-75101	WASF3								
DFAM71927V3_1_748_R1_peak_24888	chr9	133955804	133956072	+	123	NA	intron (VAV2, intron 1 of 27)	NA	36386	VAV2								
DFAM71927V3_1_748_R1_peak_11421	chr18	35616960	35617231	+	123	NA	Intergenic	NA	-10341	GALNT1								
DFAM71927V3_1_748_R1_peak_15901	chr20	59042330	59042642	+	123	NA	intron (SLMO2, intron 1 of 4)	NA	360	SLMO2								
DFAM71927V3_1_748_R1_peak_2542	chr10	1523265	1523481	+	123	NA	intron (ADARB2, intron 1 of 9)	NA	-3257	ADARB2-AS1								
DFAM71927V3_1_748_R1_peak_4332	chr11	65111589	65111939	+	123	NA	promoter-TSS (TM7SF2)	NA	-90	TM7SF2								
DFAM71927V3_1_748_R1_peak_18380	chr3	194633316	194633941	+	123	NA	promoter-TSS (TMEM44)	NA	-214	TMEM44								
