PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_742_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_742_R1_peak_2841	chr10	91030926	91031139	+	81	NA	Intergenic	NA	-14776	LINC00502								
DFAM71927V3_1_742_R1_peak_6476	chr14	99420788	99420981	+	81	NA	intron (SETD3, intron 6 of 12)	NA	60007	SETD3								
DFAM71927V3_1_742_R1_peak_15069	chr3	15098402	15098689	+	81	NA	intron (ZFYVE20, intron 1 of 13)	NA	592	ZFYVE20								
DFAM71927V3_1_742_R1_peak_11884	chr2	26298841	26299373	+	81	NA	Intergenic	NA	19942	GPR113								
DFAM71927V3_1_742_R1_peak_3347	chr11	9347254	9347537	+	81	NA	Intergenic	NA	-32627	TMEM41B								
DFAM71927V3_1_742_R1_peak_9558	chr17	75571172	75571540	+	81	NA	intron (LLGL2, intron 17 of 24)	NA	3436	LLGL2								
DFAM71927V3_1_742_R1_peak_15144	chr3	30658549	30658840	+	81	NA	intron (TGFBR2, intron 4 of 7)	NA	52045	TGFBR2								
DFAM71927V3_1_742_R1_peak_5992	chr14	23095616	23096059	+	81	NA	promoter-TSS (ACIN1)	NA	363	C14orf119								
DFAM71927V3_1_742_R1_peak_13122	chr2	219247692	219247971	+	81	NA	intron (STK16, intron 6 of 7)	NA	2352	STK16								
DFAM71927V3_1_742_R1_peak_4479	chr12	6851159	6851420	+	81	NA	promoter-TSS (CDCA3)	NA	675	CDCA3								
DFAM71927V3_1_742_R1_peak_8730	chr17	16970283	16970609	+	81	NA	intron (TNFRSF13B, intron 1 of 4)	NA	1642	TNFRSF13B								
DFAM71927V3_1_742_R1_peak_11602	chr19	55383499	55384335	+	81	NA	exon (TMEM238, exon 1 of 2)	NA	342	TMEM238								
DFAM71927V3_1_742_R1_peak_3856	chr11	67276022	67276343	+	81	NA	intron (ADRBK1, intron 1 of 20)	NA	9748	ADRBK1								
DFAM71927V3_1_742_R1_peak_12156	chr2	63424878	63425129	+	81	NA	intron (WDPCP, intron 6 of 13)	NA	163515	WDPCP								
DFAM71927V3_1_742_R1_peak_21454	chr9	114930136	114930730	+	81	NA	exon (TNFSF8, exon 1 of 4)	NA	-1189	TNFSF8								
DFAM71927V3_1_742_R1_peak_1846	chr1	212285840	212286476	+	80	NA	exon (PPP2R5A, exon 1 of 13)	NA	621	PPP2R5A								
DFAM71927V3_1_742_R1_peak_4765	chr12	51173045	51173309	+	80	NA	promoter-TSS (TFCP2)	NA	-34	TFCP2								
DFAM71927V3_1_742_R1_peak_3382	chr11	12242129	12242406	+	80	NA	exon (MICAL2, exon 17 of 23)	NA	-44823	MICALCL								
DFAM71927V3_1_742_R1_peak_8989	chr17	38558168	38558485	+	80	NA	exon (SRCIN1, exon 11 of 20)	NA	-10588	LOC101929513								
DFAM71927V3_1_742_R1_peak_12462	chr2	100291196	100291428	+	80	NA	intron (LONRF2, intron 9 of 11)	NA	31421	LONRF2								
DFAM71927V3_1_742_R1_peak_20744	chr8	120811714	120812075	+	80	NA	exon (SNTB1, exon 1 of 7)	NA	1162	SNTB1								
DFAM71927V3_1_742_R1_peak_12793	chr2	160482771	160482991	+	80	NA	intron (RBMS1, intron 1 of 13)	NA	10637	RBMS1								
DFAM71927V3_1_742_R1_peak_8787	chr17	18992786	18993048	+	80	NA	intron (FAM83G, intron 2 of 5)	NA	11830	FAM83G								
DFAM71927V3_1_742_R1_peak_3704	chr11	64247219	64247634	+	80	NA	promoter-TSS (PPP1R14B)	NA	-485	PPP1R14B								
DFAM71927V3_1_742_R1_peak_15495	chr3	58008556	58009013	+	80	NA	exon (FLNB, exon 1 of 46)	NA	384	FLNB								
DFAM71927V3_1_742_R1_peak_5662	chr13	42991800	42992235	+	80	NA	exon (EPSTI1, exon 1 of 11)	NA	254	EPSTI1								
DFAM71927V3_1_742_R1_peak_18344	chr6	33277035	33277792	+	80	NA	TTS (RPS18)	NA	273	B3GALT4								
DFAM71927V3_1_742_R1_peak_16598	chr4	88523598	88523908	+	80	NA	promoter-TSS (PIGY)	NA	48	PIGY								
DFAM71927V3_1_742_R1_peak_19320	chr7	24438218	24438497	+	80	NA	Intergenic	NA	154169	NPY								
DFAM71927V3_1_742_R1_peak_610	chr1	33430795	33431410	+	80	NA	promoter-TSS (PHC2)	NA	-41524	ZSCAN20								
DFAM71927V3_1_742_R1_peak_11389	chr19	47231101	47231439	+	80	NA	promoter-TSS (BBC3)	NA	1496	BBC3								
DFAM71927V3_1_742_R1_peak_14656	chr22	37238476	37238936	+	80	NA	intron (RAC2, intron 2 of 5)	NA	5553	RAC2								
DFAM71927V3_1_742_R1_peak_6558	chr14	106061906	106062174	+	80	NA	Intergenic	NA	75316	LOC102723435								
DFAM71927V3_1_742_R1_peak_13057	chr2	204736470	204736805	+	80	NA	intron (PARD3B, intron 2 of 21)	NA	190726	PARD3B								
DFAM71927V3_1_742_R1_peak_5111	chr12	107092772	107093474	+	80	NA	exon (CRY1, exon 1 of 13)	NA	734	CRY1								
DFAM71927V3_1_742_R1_peak_14294	chr21	44846443	44846712	+	80	NA	Intergenic	NA	27326	PTTG1IP								
DFAM71927V3_1_742_R1_peak_6272	chr14	68283558	68283958	+	80	NA	intron (RAD51B, intron 7 of 10)	NA	116621	LOC101927971								
DFAM71927V3_1_742_R1_peak_7217	chr15	89575040	89575842	+	80	NA	promoter-TSS (TICRR)	NA	-146	TICRR								
DFAM71927V3_1_742_R1_peak_10230	chr18	77106510	77106728	+	80	NA	intron (MBP, intron 1 of 7)	NA	-89520	MBP								
DFAM71927V3_1_742_R1_peak_5962	chr14	22100230	22100505	+	80	NA	Intergenic	NA	378527	LOC102724753								
DFAM71927V3_1_742_R1_peak_8601	chr17	7356046	7356308	+	80	NA	exon (TMEM95, exon 5 of 7)	NA	993	TMEM95								
DFAM71927V3_1_742_R1_peak_20241	chr8	2101807	2102225	+	80	NA	intron (MYOM2, intron 20 of 34)	NA	25396	MIR7160								
DFAM71927V3_1_742_R1_peak_13525	chr20	24698309	24698541	+	80	NA	Intergenic	NA	228801	SYNDIG1								
DFAM71927V3_1_742_R1_peak_22153	chrX	57121365	57121774	+	80	NA	promoter-TSS (SPIN2B)	NA	-338	SPIN2B								
DFAM71927V3_1_742_R1_peak_14668	chr22	37627643	37627895	+	80	NA	intron (GGA1, intron 6 of 11)	NA	-11908	SH3BP1								
DFAM71927V3_1_742_R1_peak_22092	chrX	47561006	47561331	+	80	NA	promoter-TSS (ARAF)	NA	-11	ARAF								
DFAM71927V3_1_742_R1_peak_11507	chr19	51366341	51366625	+	80	NA	promoter-TSS (ETFB)	NA	2490	CLDND2								
DFAM71927V3_1_742_R1_peak_16651	chr4	105146608	105146877	+	80	NA	promoter-TSS (TET2)	NA	-99	TET2								
DFAM71927V3_1_742_R1_peak_9570	chr17	75843712	75843909	+	80	NA	promoter-TSS (UNC13D)	NA	907	UNC13D								
DFAM71927V3_1_742_R1_peak_10817	chr19	16076201	16076525	+	80	NA	promoter-TSS (TPM4)	NA	-99	TPM4								
DFAM71927V3_1_742_R1_peak_17500	chr5	134127986	134128261	+	80	NA	intron (TCF7, intron 1 of 7)	NA	13402	TCF7								
DFAM71927V3_1_742_R1_peak_12432	chr2	98463428	98463889	+	80	NA	intron (INPP4A, intron 1 of 25)	NA	-55306	INPP4A								
DFAM71927V3_1_742_R1_peak_5500	chr13	20525851	20526483	+	80	NA	promoter-TSS (CRYL1)	NA	-310	CRYL1								
DFAM71927V3_1_742_R1_peak_333	chr1	18955449	18955896	+	80	NA	exon (IFFO2, exon 1 of 9)	NA	660	IFFO2								
DFAM71927V3_1_742_R1_peak_2613	chr10	68423562	68423854	+	80	NA	intron (DNA2, intron 15 of 21)	NA	-16414	RUFY2								
DFAM71927V3_1_742_R1_peak_3212	chr10	133373359	133374040	+	80	NA	promoter-TSS (ECHS1)	NA	-295	ECHS1								
DFAM71927V3_1_742_R1_peak_19088	chr6	166411751	166411994	+	80	NA	exon (RPS6KA2, exon 22 of 22)	NA	-43628	MPC1								
DFAM71927V3_1_742_R1_peak_14200	chr21	39380141	39380404	+	80	NA	promoter-TSS (WRB)	NA	-295	WRB								
DFAM71927V3_1_742_R1_peak_1322	chr1	153536070	153536350	+	80	NA	promoter-TSS (S100A6)	NA	31	S100A6								
DFAM71927V3_1_742_R1_peak_11408	chr19	47770442	47770794	+	80	NA	Intergenic	NA	-7967	SEPW1								
DFAM71927V3_1_742_R1_peak_19566	chr7	74094251	74094982	+	80	NA	intron (LIMK1, intron 1 of 14)	NA	10839	LIMK1								
DFAM71927V3_1_742_R1_peak_13467	chr20	10502101	10502541	+	80	NA	intron (SLX4IP, intron 2 of 7)	NA	-70396	MKKS								
DFAM71927V3_1_742_R1_peak_14145	chr21	35138764	35139338	+	80	NA	Intergenic	NA	-89717	RUNX1								
DFAM71927V3_1_742_R1_peak_12776	chr2	157876182	157876785	+	80	NA	promoter-TSS (ACVR1)	NA	-49837	ACVR1								
DFAM71927V3_1_742_R1_peak_7915	chr16	50153707	50153986	+	80	NA	exon (PAPD5, exon 1 of 12)	NA	251	PAPD5								
DFAM71927V3_1_742_R1_peak_18134	chr6	26204719	26204978	+	80	NA	exon (HIST1H4E, exon 1 of 1)	NA	203	HIST1H4E								
DFAM71927V3_1_742_R1_peak_7023	chr15	72320190	72320512	+	80	NA	promoter-TSS (CELF6)	NA	-167	CELF6								
DFAM71927V3_1_742_R1_peak_14178	chr21	38476263	38476718	+	80	NA	intron (ERG, intron 3 of 11)	NA	-143150	LOC102724678								
DFAM71927V3_1_742_R1_peak_17594	chr5	141592109	141592321	+	80	NA	intron (DIAPH1, intron 1 of 28)	NA	-26203	LOC102723915								
DFAM71927V3_1_742_R1_peak_5037	chr12	95431785	95432110	+	80	NA	intron (LOC101928779, intron 3 of 3)	NA	10519	LOC101928779								
DFAM71927V3_1_742_R1_peak_20839	chr8	139837069	139837332	+	80	NA	intron (TRAPPC9, intron 21 of 22)	NA	-134144	KCNK9								
DFAM71927V3_1_742_R1_peak_18042	chr6	18155960	18156317	+	80	NA	promoter-TSS (KDM1B)	NA	750	KDM1B								
DFAM71927V3_1_742_R1_peak_1244	chr1	146051262	146051558	+	80	NA	TTS (RNVU1-6)	NA	834	RNVU1-6								
DFAM71927V3_1_742_R1_peak_12353	chr2	88015963	88016240	+	80	NA	Intergenic	NA	39695	KRCC1								
DFAM71927V3_1_742_R1_peak_20653	chr8	98426852	98427118	+	80	NA	promoter-TSS (KCNS2)	NA	-37	KCNS2								
DFAM71927V3_1_742_R1_peak_21765	chr9	136107021	136107429	+	80	NA	Intergenic	NA	-10534	LOC101928645								
DFAM71927V3_1_742_R1_peak_19598	chr7	76304188	76304465	+	80	NA	TTS (HSPB1)	NA	1768	HSPB1								
DFAM71927V3_1_742_R1_peak_2047	chr1	233327342	233327723	+	80	NA	promoter-TSS (KIAA1804)	NA	-236	KIAA1804								
DFAM71927V3_1_742_R1_peak_2630	chr10	69319270	69319800	+	80	NA	intron (HK1, intron 1 of 17)	NA	49535	HK1								
DFAM71927V3_1_742_R1_peak_7273	chr15	93088566	93089021	+	80	NA	promoter-TSS (LOC101927025)	NA	-663	LOC101927025								
DFAM71927V3_1_742_R1_peak_6420	chr14	91416079	91416344	+	80	NA	intron (CCDC88C, intron 2 of 29)	NA	1633	CCDC88C								
DFAM71927V3_1_742_R1_peak_1177	chr1	115099063	115099730	+	80	NA	Intergenic	NA	-9898	TSPAN2								
DFAM71927V3_1_742_R1_peak_5817	chr13	95391831	95392094	+	80	NA	Intergenic	NA	-90529	ABCC4								
DFAM71927V3_1_742_R1_peak_17850	chr5	181260883	181261330	+	80	NA	promoter-TSS (TRIM52)	NA	54	TRIM52								
DFAM71927V3_1_742_R1_peak_14365	chr22	17779742	17779962	+	80	NA	TTS (LINC00528)	NA	2562	LINC00528								
DFAM71927V3_1_742_R1_peak_8758	chr17	17750910	17751114	+	80	NA	intron (RAI1, intron 2 of 5)	NA	28517	SMCR5								
DFAM71927V3_1_742_R1_peak_422	chr1	24848068	24848427	+	80	NA	Intergenic	NA	71118	MIR6731								
DFAM71927V3_1_742_R1_peak_15393	chr3	50082422	50082731	+	80	NA	Intergenic	NA	-11225	RBM5								
DFAM71927V3_1_742_R1_peak_20048	chr7	143836583	143836827	+	80	NA	promoter-TSS (LOC154761)	NA	12	LOC154761								
DFAM71927V3_1_742_R1_peak_12642	chr2	127695746	127695978	+	80	NA	Intergenic	NA	-5161	SFT2D3								
DFAM71927V3_1_742_R1_peak_18488	chr6	41585622	41585905	+	80	NA	intron (FOXP4, intron 5 of 16)	NA	-12960	MIR4641								
DFAM71927V3_1_742_R1_peak_7765	chr16	29339278	29339521	+	80	NA	intron (SNX29P2, intron 5 of 8)	NA	37112	SNX29P2								
DFAM71927V3_1_742_R1_peak_767	chr1	43991398	43991702	+	80	NA	promoter-TSS (CCDC24)	NA	-87	CCDC24								
DFAM71927V3_1_742_R1_peak_15491	chr3	57756460	57756986	+	80	NA	promoter-TSS (SLMAP)	NA	502	SLMAP								
DFAM71927V3_1_742_R1_peak_19865	chr7	116145290	116145638	+	80	NA	intron (LOC102724424, intron 1 of 2)	NA	14432	LOC102724424								
DFAM71927V3_1_742_R1_peak_8813	chr17	21286452	21286697	+	80	NA	intron (MAP2K3, intron 1 of 11)	NA	1918	MAP2K3								
DFAM71927V3_1_742_R1_peak_21541	chr9	127569686	127570062	+	80	NA	promoter-TSS (FAM129B)	NA	-8598	FAM129B								
DFAM71927V3_1_742_R1_peak_14472	chr22	23451582	23452090	+	80	NA	intron (LOC101929374, intron 2 of 3)	NA	-6543	LOC101929374								
DFAM71927V3_1_742_R1_peak_1853	chr1	212635774	212636252	+	80	NA	Intergenic	NA	11566	FAM71A								
DFAM71927V3_1_742_R1_peak_20379	chr8	27547649	27547858	+	80	NA	Intergenic	NA	56751	EPHX2								
DFAM71927V3_1_742_R1_peak_19640	chr7	91941359	91941801	+	80	NA	intron (AKAP9, intron 1 of 50)	NA	705	AKAP9								
DFAM71927V3_1_742_R1_peak_17745	chr5	172640863	172641307	+	80	NA	promoter-TSS (NEURL1B)	NA	-188	NEURL1B								
DFAM71927V3_1_742_R1_peak_11513	chr19	51571022	51571281	+	80	NA	promoter-TSS (ZNF175)	NA	-127	ZNF175								
DFAM71927V3_1_742_R1_peak_14846	chr22	45101953	45102189	+	80	NA	Intergenic	NA	50513	LOC100506714								
DFAM71927V3_1_742_R1_peak_8803	chr17	20908329	20908621	+	80	NA	Intergenic	NA	-12335	CCDC144NL								
DFAM71927V3_1_742_R1_peak_10976	chr19	19598317	19598601	+	80	NA	intron (PBX4, intron 1 of 6)	NA	-27708	PBX4								
DFAM71927V3_1_742_R1_peak_11270	chr19	42176976	42177266	+	80	NA	Intergenic	NA	40671	DEDD2								
DFAM71927V3_1_742_R1_peak_235	chr1	10793996	10794195	+	80	NA	intron (CASZ1, intron 1 of 15)	NA	2581	CASZ1								
DFAM71927V3_1_742_R1_peak_17106	chr5	43008132	43008888	+	80	NA	Intergenic	NA	-10369	LOC101927030								
DFAM71927V3_1_742_R1_peak_18623	chr6	53361772	53362012	+	80	NA	Intergenic	NA	-12713	ELOVL5								
DFAM71927V3_1_742_R1_peak_41	chr1	1440999	1441234	+	80	NA	exon (VWA1, exon 3 of 3)	NA	-5456	LOC102724312								
DFAM71927V3_1_742_R1_peak_4272	chr11	124876664	124876867	+	80	NA	intron (ROBO3, intron 17 of 27)	NA	11356	ROBO3								
DFAM71927V3_1_742_R1_peak_13691	chr20	37384678	37384930	+	80	NA	intron (SRC, intron 4 of 13)	NA	38676	SRC								
DFAM71927V3_1_742_R1_peak_8628	chr17	7844543	7844858	+	80	NA	intron (KDM6B, intron 1 of 21)	NA	498	KDM6B								
DFAM71927V3_1_742_R1_peak_22205	chrX	78650930	78651234	+	80	NA	Intergenic	NA	8246	ZCCHC5								
DFAM71927V3_1_742_R1_peak_21431	chr9	113150712	113151034	+	80	NA	promoter-TSS (SLC31A2)	NA	-85	SLC31A2								
DFAM71927V3_1_742_R1_peak_374	chr1	23110974	23111232	+	80	NA	intron (LUZP1, intron 1 of 4)	NA	-53169	MIR4419A								
DFAM71927V3_1_742_R1_peak_19633	chr7	87934947	87935184	+	80	NA	exon (ADAM22, exon 2 of 30)	NA	814	ADAM22								
DFAM71927V3_1_742_R1_peak_558	chr1	31764350	31764898	+	80	NA	promoter-TSS (BAI2)	NA	-5932	MIR4254								
DFAM71927V3_1_742_R1_peak_10796	chr19	15331726	15331935	+	80	NA	Intergenic	NA	28415	LOC101928874								
DFAM71927V3_1_742_R1_peak_4606	chr12	24902144	24902454	+	80	NA	promoter-TSS (BCAT1)	NA	-16	LOC102724371								
DFAM71927V3_1_742_R1_peak_9198	chr17	45583728	45583975	+	80	NA	Intergenic	NA	18531	LOC644172								
DFAM71927V3_1_742_R1_peak_4108	chr11	110565776	110566012	+	80	NA	Intergenic	NA	135957	FDX1								
DFAM71927V3_1_742_R1_peak_10655	chr19	11597698	11597942	+	80	NA	intron (ZNF627, intron 1 of 3)	NA	400	ZNF627								
DFAM71927V3_1_742_R1_peak_12252	chr2	73291252	73291610	+	80	NA	exon (EGR4, exon 2 of 2)	NA	2270	EGR4								
DFAM71927V3_1_742_R1_peak_21180	chr9	69121189	69121534	+	80	NA	promoter-TSS (TJP2)	NA	97	TJP2								
DFAM71927V3_1_742_R1_peak_13774	chr20	45910836	45911243	+	80	NA	promoter-TSS (PLTP)	NA	1008	PLTP								
DFAM71927V3_1_742_R1_peak_11783	chr2	10375920	10376240	+	80	NA	intron (HPCAL1, intron 1 of 4)	NA	70769	SNORA80B								
DFAM71927V3_1_742_R1_peak_6909	chr15	64356058	64356618	+	80	NA	promoter-TSS (CSNK1G1)	NA	-95	CSNK1G1								
DFAM71927V3_1_742_R1_peak_17809	chr5	177554452	177554730	+	80	NA	promoter-TSS (FAM193B)	NA	-476	FAM193B								
DFAM71927V3_1_742_R1_peak_8958	chr17	35731597	35732211	+	80	NA	intron (RASL10B, intron 1 of 3)	NA	244	RASL10B								
DFAM71927V3_1_742_R1_peak_18780	chr6	110357925	110358132	+	80	NA	exon (METTL24, exon 1 of 5)	NA	244	METTL24								
DFAM71927V3_1_742_R1_peak_21025	chr9	5671959	5672292	+	80	NA	intron (KIAA1432, intron 2 of 21)	NA	43006	KIAA1432								
DFAM71927V3_1_742_R1_peak_14291	chr21	44428314	44428822	+	80	NA	intron (TRPM2, intron 27 of 31)	NA	-3005	TRPM2-AS								
DFAM71927V3_1_742_R1_peak_15147	chr3	31226441	31226677	+	79	NA	Intergenic	NA	-306440	STT3B								
DFAM71927V3_1_742_R1_peak_16226	chr4	1872927	1873153	+	79	NA	intron (WHSC1, intron 1 of 19)	NA	-17085	LETM1								
DFAM71927V3_1_742_R1_peak_17528	chr5	137753407	137754075	+	79	NA	exon (HNRNPA0, exon 1 of 1)	NA	609	HNRNPA0								
DFAM71927V3_1_742_R1_peak_10528	chr19	7192286	7192643	+	79	NA	intron (INSR, intron 2 of 21)	NA	33574	LOC100996405								
DFAM71927V3_1_742_R1_peak_8389	chr16	89241247	89241858	+	79	NA	Intergenic	NA	23849	ZNF778								
DFAM71927V3_1_742_R1_peak_3256	chr11	728082	728397	+	79	NA	TTS (EPS8L2)	NA	-19193	TALDO1								
DFAM71927V3_1_742_R1_peak_4538	chr12	11171137	11171801	+	79	NA	exon (LOC100129361, exon 1 of 1)	NA	156	PRH1-PRR4								
DFAM71927V3_1_742_R1_peak_6740	chr15	43492867	43493314	+	79	NA	promoter-TSS (TP53BP1)	NA	4327	TP53BP1								
DFAM71927V3_1_742_R1_peak_618	chr1	35268480	35269192	+	79	NA	promoter-TSS (ZMYM4)	NA	-14	ZMYM4								
DFAM71927V3_1_742_R1_peak_17974	chr6	11354026	11354374	+	79	NA	intron (NEDD9, intron 1 of 9)	NA	-102187	LOC102724361								
DFAM71927V3_1_742_R1_peak_9775	chr17	81399213	81399658	+	79	NA	promoter-TSS (BAHCC1)	NA	-286	BAHCC1								
DFAM71927V3_1_742_R1_peak_8903	chr17	31433168	31433776	+	79	NA	intron (RAB11FIP4, intron 2 of 14)	NA	-54554	RAB11FIP4								
DFAM71927V3_1_742_R1_peak_5399	chr12	124914013	124914301	+	79	NA	intron (UBC, intron 1 of 1)	NA	884	UBC								
DFAM71927V3_1_742_R1_peak_21570	chr9	128098784	128098984	+	79	NA	exon (SLC25A25, exon 1 of 11)	NA	7420	SLC25A25								
DFAM71927V3_1_742_R1_peak_6172	chr14	56359298	56359604	+	79	NA	Intergenic	NA	31106	LOC102723699								
DFAM71927V3_1_742_R1_peak_4537	chr12	10723140	10723504	+	79	NA	promoter-TSS (YBX3)	NA	32	YBX3								
DFAM71927V3_1_742_R1_peak_12227	chr2	70140954	70141406	+	79	NA	Intergenic	NA	-15864	LOC100133985								
DFAM71927V3_1_742_R1_peak_2835	chr10	89645095	89645699	+	79	NA	promoter-TSS (PANK1)	NA	-79	PANK1								
DFAM71927V3_1_742_R1_peak_4128	chr11	113876165	113876470	+	79	NA	promoter-TSS (USP28)	NA	-783	USP28								
DFAM71927V3_1_742_R1_peak_16108	chr3	195443095	195443489	+	79	NA	promoter-TSS (ACAP2)	NA	-204	ACAP2								
DFAM71927V3_1_742_R1_peak_18510	chr6	42045775	42046262	+	79	NA	intron (CCND3, intron 1 of 4)	NA	2876	CCND3								
DFAM71927V3_1_742_R1_peak_534	chr1	28643625	28644086	+	79	NA	promoter-TSS (TAF12)	NA	-754	TAF12								
DFAM71927V3_1_742_R1_peak_17913	chr6	5706177	5706998	+	79	NA	intron (FARS2, intron 6 of 6)	NA	-11315	RP1-256G22.2								
DFAM71927V3_1_742_R1_peak_7882	chr16	46399260	46399571	+	79	NA	Intergenic	NA	169682	ANKRD26P1								
DFAM71927V3_1_742_R1_peak_20758	chr8	123396363	123396790	+	79	NA	promoter-TSS (ATAD2)	NA	-111	ATAD2								
DFAM71927V3_1_742_R1_peak_20675	chr8	100952548	100953135	+	79	NA	promoter-TSS (YWHAZ)	NA	546	YWHAZ								
DFAM71927V3_1_742_R1_peak_3918	chr11	69297915	69298635	+	79	NA	TTS (MYEOV)	NA	4120	MYEOV								
DFAM71927V3_1_742_R1_peak_4726	chr12	49110651	49110914	+	79	NA	promoter-TSS (LMBR1L)	NA	-6049	LMBR1L								
DFAM71927V3_1_742_R1_peak_18920	chr6	138773245	138773709	+	79	NA	promoter-TSS (CCDC28A)	NA	-43	CCDC28A								
DFAM71927V3_1_742_R1_peak_20791	chr8	129370529	129370825	+	79	NA	Intergenic	NA	113411	MIR3686								
DFAM71927V3_1_742_R1_peak_10738	chr19	13847641	13847979	+	79	NA	Intergenic	NA	-11159	MIR23A								
DFAM71927V3_1_742_R1_peak_12736	chr2	143257687	143258019	+	79	NA	intron (ARHGAP15, intron 6 of 13)	NA	-177413	ARHGAP15								
DFAM71927V3_1_742_R1_peak_3591	chr11	60865237	60865683	+	79	NA	Intergenic	NA	-2082	ZP1								
DFAM71927V3_1_742_R1_peak_20559	chr8	67343118	67344183	+	79	NA	promoter-TSS (LOC102724708)	NA	27	ARFGEF1								
DFAM71927V3_1_742_R1_peak_18483	chr6	41333671	41334402	+	79	NA	Intergenic	NA	-1754	NCR2								
DFAM71927V3_1_742_R1_peak_10765	chr19	14363299	14363915	+	79	NA	Intergenic	NA	-16984	CD97								
DFAM71927V3_1_742_R1_peak_21078	chr9	26946872	26947520	+	79	NA	promoter-TSS (IFT74)	NA	-116	IFT74								
DFAM71927V3_1_742_R1_peak_21602	chr9	128863605	128863970	+	79	NA	intron (CCBL1, intron 1 of 13)	NA	18171	CCBL1								
DFAM71927V3_1_742_R1_peak_6828	chr15	55408197	55408523	+	79	NA	promoter-TSS (C15orf65)	NA	16	CCPG1								
DFAM71927V3_1_742_R1_peak_13594	chr20	32539793	32540198	+	79	NA	intron (C20orf112, intron 1 of 10)	NA	-3769	C20orf112								
DFAM71927V3_1_742_R1_peak_6077	chr14	45134237	45134681	+	79	NA	promoter-TSS (FKBP3)	NA	70	FKBP3								
DFAM71927V3_1_742_R1_peak_2934	chr10	100999148	100999402	+	79	NA	promoter-TSS (LZTS2)	NA	703	LZTS2								
DFAM71927V3_1_742_R1_peak_12895	chr2	174341589	174341884	+	79	NA	Intergenic	NA	6643	SP9								
DFAM71927V3_1_742_R1_peak_1743	chr1	203305147	203305498	+	79	NA	promoter-TSS (LINC01136)	NA	3	LINC01136								
DFAM71927V3_1_742_R1_peak_1483	chr1	160751632	160751854	+	79	NA	intron (SLAMF7, intron 3 of 4)	NA	12686	SLAMF7								
DFAM71927V3_1_742_R1_peak_16753	chr4	139295530	139296030	+	79	NA	exon (NDUFC1, exon 3 of 6)	NA	5454	NDUFC1								
DFAM71927V3_1_742_R1_peak_9856	chr17	82698444	82699068	+	79	NA	promoter-TSS (RAB40B)	NA	-34	RAB40B								
DFAM71927V3_1_742_R1_peak_1269	chr1	149927729	149928021	+	79	NA	TTS (MTMR11)	NA	377	SF3B4								
DFAM71927V3_1_742_R1_peak_1607	chr1	178724918	178725322	+	79	NA	promoter-TSS (RALGPS2)	NA	1165	LOC646976								
DFAM71927V3_1_742_R1_peak_409	chr1	23913251	23913522	+	79	NA	promoter-TSS (CNR2)	NA	-15684	MIR378F								
DFAM71927V3_1_742_R1_peak_6282	chr14	68970171	68970572	+	79	NA	intron (ACTN1, intron 1 of 20)	NA	8995	ACTN1								
DFAM71927V3_1_742_R1_peak_18520	chr6	42387473	42387719	+	79	NA	intron (TRERF1, intron 2 of 17)	NA	63665	TRERF1								
DFAM71927V3_1_742_R1_peak_16400	chr4	39030385	39030633	+	79	NA	intron (TMEM156, intron 1 of 6)	NA	1909	TMEM156								
DFAM71927V3_1_742_R1_peak_8243	chr16	84194631	84194873	+	79	NA	intron (ADAD2, intron 2 of 9)	NA	3635	ADAD2								
DFAM71927V3_1_742_R1_peak_19390	chr7	36639990	36640216	+	79	NA	intron (AOAH, intron 3 of 19)	NA	-39983	AOAH-IT1								
DFAM71927V3_1_742_R1_peak_17715	chr5	163502905	163503417	+	79	NA	promoter-TSS (MAT2B)	NA	-2367	MAT2B								
DFAM71927V3_1_742_R1_peak_12420	chr2	97700066	97700448	+	79	NA	intron (LINC01125, intron 8 of 9)	NA	-13311	ZAP70								
DFAM71927V3_1_742_R1_peak_9073	chr17	41665994	41666321	+	79	NA	Intergenic	NA	-22718	EIF1								
DFAM71927V3_1_742_R1_peak_12602	chr2	121530903	121531169	+	79	NA	TTS (RNU4ATAC)	NA	156	RNU4ATAC								
DFAM71927V3_1_742_R1_peak_18685	chr6	87151825	87152413	+	79	NA	promoter-TSS (LOC101928870)	NA	-340	LOC101928870								
DFAM71927V3_1_742_R1_peak_4768	chr12	51238989	51239274	+	79	NA	intron (DAZAP2, intron 1 of 2)	NA	407	DAZAP2								
DFAM71927V3_1_742_R1_peak_18523	chr6	42548144	42548379	+	79	NA	Intergenic	NA	-15761	UBR2								
DFAM71927V3_1_742_R1_peak_13567	chr20	31685221	31685446	+	79	NA	intron (BCL2L1, intron 2 of 2)	NA	37532	BCL2L1								
DFAM71927V3_1_742_R1_peak_20298	chr8	13276452	13277015	+	79	NA	promoter-TSS (DLC1)	NA	-221552	LOC102724803								
DFAM71927V3_1_742_R1_peak_15876	chr3	143119574	143119846	+	79	NA	promoter-TSS (CHST2)	NA	-66	CHST2								
