chr	start	end	interval_id	num_peaks	num_samples	MV411_1_581_R1.bool	MV411_2_614_R1.bool	MV411_4_627_R1.bool	MV411_1_581_R1.fc	MV411_2_614_R1.fc	MV411_4_627_R1.fc	MV411_1_581_R1.qval	MV411_2_614_R1.qval	MV411_4_627_R1.qval	MV411_1_581_R1.pval	MV411_2_614_R1.pval	MV411_4_627_R1.pval	MV411_1_581_R1.start	MV411_2_614_R1.start	MV411_4_627_R1.start	MV411_1_581_R1.end	MV411_2_614_R1.end	MV411_4_627_R1.end	MV411_1_581_R1.summit	MV411_2_614_R1.summit	MV411_4_627_R1.summit
chr19	54373834	54374082	Interval_2181	3	3	TRUE	TRUE	TRUE	18.17173	9.82997	6.77435	48.92091	21.71517	10.30996	53.86044	26.22179	14.77251	54373834	54373845	54373870	54374082	54374061	54374031	134	126	66
chr19	54521349	54521490	Interval_2182	1	1	TRUE	FALSE	FALSE	7.62262	NA	NA	15.32577	NA	NA	19.62439	NA	NA	54521349	NA	NA	54521490	NA	NA	51	NA	NA
chr19	54661117	54661349	Interval_2183	1	1	FALSE	TRUE	FALSE	NA	6.14645	NA	NA	8.24491	NA	NA	12.25722	NA	NA	54661117	NA	NA	54661349	NA	NA	71	NA
chr19	55117648	55117830	Interval_2184	1	1	FALSE	TRUE	FALSE	NA	5.62028	NA	NA	6.62525	NA	NA	10.53666	NA	NA	55117648	NA	NA	55117830	NA	NA	55	NA
chr19	55158895	55159255	Interval_2185	2	2	TRUE	TRUE	FALSE	6.60653	14.57646	NA	7.82031	41.96701	NA	11.84942	46.97026	NA	55158973	55158895	NA	55159099	55159255	NA	73	198	NA
chr19	55259038	55259365	Interval_2186	1	1	TRUE	FALSE	FALSE	3.79434	NA	NA	2.79875	NA	NA	6.50901	NA	NA	55259038	NA	NA	55259365	NA	NA	274	NA	NA
chr19	55280998	55281152	Interval_2187	1	1	TRUE	FALSE	FALSE	7.27309	NA	NA	10.99255	NA	NA	15.14965	NA	NA	55280998	NA	NA	55281152	NA	NA	58	NA	NA
chr19	55857261	55857580	Interval_2188	3	3	TRUE	TRUE	TRUE	13.79944	14.36794	10.09794	37.03857	48.04633	27.44331	41.8038	53.16374	32.43019	55857281	55857261	55857303	55857506	55857580	55857502	116	134	108
chr19	56324532	56324689	Interval_2189	1	1	TRUE	FALSE	FALSE	8.97488	NA	NA	13.36068	NA	NA	17.59476	NA	NA	56324532	NA	NA	56324689	NA	NA	65	NA	NA
chr19	56339081	56339371	Interval_2190	2	2	FALSE	TRUE	TRUE	NA	7.30211	6.6423	NA	9.3489	7.84877	NA	13.4226	12.18861	NA	56339081	56339164	NA	56339371	56339319	NA	152	95
chr19	56882409	56882625	Interval_2191	2	2	TRUE	FALSE	TRUE	7.31243	NA	5.15615	8.93932	NA	4.42968	13.01676	NA	8.56571	56882409	NA	56882471	56882625	NA	56882600	99	NA	26
chr19	58278120	58278363	Interval_2192	2	2	TRUE	TRUE	FALSE	4.03149	7.76042	NA	3.4586	16.55594	NA	7.23742	20.90516	NA	58278161	58278120	NA	58278363	58278354	NA	110	131	NA
chr19	58519705	58519934	Interval_2193	1	1	FALSE	TRUE	FALSE	NA	4.57301	NA	NA	4.21856	NA	NA	7.9738	NA	NA	58519705	NA	NA	58519934	NA	NA	99	NA
chr1_KI270709v1_random	4036	4193	Interval_2194	1	1	FALSE	FALSE	TRUE	NA	NA	1.72564	NA	NA	1.52416	NA	NA	5.37271	NA	NA	4036	NA	NA	4193	NA	NA	0
chr1_KI270709v1_random	7482	7608	Interval_2195	1	1	FALSE	FALSE	TRUE	NA	NA	2.92751	NA	NA	9.03658	NA	NA	13.43355	NA	NA	7482	NA	NA	7608	NA	NA	66
chr1_KI270709v1_random	9193	9334	Interval_2196	1	1	FALSE	FALSE	TRUE	NA	NA	6.51283	NA	NA	22.09511	NA	NA	26.94028	NA	NA	9193	NA	NA	9334	NA	NA	79
chr1_KI270709v1_random	10612	10728	Interval_2197	1	1	FALSE	FALSE	TRUE	NA	NA	6.87858	NA	NA	11.4295	NA	NA	15.93377	NA	NA	10612	NA	NA	10728	NA	NA	71
chr2	3518974	3519135	Interval_2198	1	1	TRUE	FALSE	FALSE	3.75416	NA	NA	1.63695	NA	NA	5.22305	NA	NA	3518974	NA	NA	3519135	NA	NA	29	NA	NA
chr2	6945188	6945489	Interval_2199	3	3	TRUE	TRUE	TRUE	9.68198	10.82305	6.31446	13.54977	18.39435	6.21904	17.79787	22.80629	10.46589	6945188	6945199	6945211	6945418	6945489	6945399	78	133	83
chr2	7243363	7243527	Interval_2200	2	2	TRUE	TRUE	FALSE	8.76414	6.16192	NA	11.644	6.44388	NA	15.82947	10.34924	NA	7243373	7243363	NA	7243517	7243527	NA	63	94	NA
chr2	7266149	7266346	Interval_2201	1	1	FALSE	TRUE	FALSE	NA	6.26284	NA	NA	7.67774	NA	NA	11.66516	NA	NA	7266149	NA	NA	7266346	NA	NA	87	NA
chr2	8004224	8004388	Interval_2202	1	1	FALSE	TRUE	FALSE	NA	6.16192	NA	NA	6.44388	NA	NA	10.34924	NA	NA	8004224	NA	NA	8004388	NA	NA	91	NA
chr2	8303635	8303812	Interval_2203	2	2	TRUE	TRUE	FALSE	5.99981	6.207	NA	5.48585	6.85666	NA	9.39279	10.79521	NA	8303683	8303635	NA	8303800	8303812	NA	80	101	NA
chr2	8545082	8545450	Interval_2204	2	2	TRUE	TRUE	FALSE	10.90874	10.53033	NA	31.1092	32.5889	NA	35.76534	37.38673	NA	8545082	8545096	NA	8545409	8545450	NA	211	185	NA
chr2	9538159	9538498	Interval_2205	3	3	TRUE	TRUE	TRUE	15.74306	8.00252	6.95775	33.46966	12.70207	8.8003	38.17255	16.91702	13.19086	9538250	9538159	9538245	9538498	9538439	9538434	97	135	92
chr2	9607923	9608246	Interval_2206	3	3	TRUE	TRUE	TRUE	9.21476	12.50375	5.95396	16.79448	25.92032	6.43955	21.13372	30.54624	10.69455	9607925	9607923	9607985	9608195	9608210	9608246	84	141	151
chr2	9693134	9693506	Interval_2207	1	1	FALSE	TRUE	FALSE	NA	6.14195	NA	NA	13.39661	NA	NA	17.63293	NA	NA	9693134	NA	NA	9693506	NA	NA	138	NA
chr2	10043813	10044302	Interval_2208	2	2	TRUE	TRUE	FALSE	17.74694	26.65998	NA	48.93552	82.1909	NA	53.87883	87.91057	NA	10043873	10043813	NA	10044200	10044302	NA	170	259	NA
chr2	10248973	10249167	Interval_2209	3	3	TRUE	TRUE	TRUE	4.81038	5.56697	6.01141	3.15888	5.84994	6.91912	6.90685	9.7195	11.20838	10249008	10248973	10248999	10249164	10249167	10249120	23	93	32
chr2	10400547	10400858	Interval_2210	2	2	TRUE	TRUE	FALSE	8.16559	6.56537	NA	10.69805	8.17349	NA	14.84736	12.18386	NA	10400552	10400547	NA	10400858	10400726	NA	104	139	NA
chr2	10445482	10445683	Interval_2211	3	3	TRUE	TRUE	TRUE	8.74615	7.19913	6.95775	12.50915	9.60204	8.8003	16.72787	13.68197	13.19086	10445536	10445482	10445543	10445682	10445683	10445669	73	102	52
chr2	10544550	10544667	Interval_2212	1	1	TRUE	FALSE	FALSE	6.40058	NA	NA	7.48999	NA	NA	11.50451	NA	NA	10544550	NA	NA	10544667	NA	NA	72	NA	NA
chr2	11386292	11386561	Interval_2213	3	3	TRUE	TRUE	TRUE	21.3975	10.28927	11.65527	55.40102	23.73782	25.98377	60.43541	28.30716	30.92773	11386306	11386292	11386339	11386542	11386561	11386523	112	123	84
chr2	11753620	11753935	Interval_2214	1	1	FALSE	TRUE	FALSE	NA	7.71695	NA	NA	14.07515	NA	NA	18.34303	NA	NA	11753620	NA	NA	11753935	NA	NA	155	NA
chr2	11807349	11807476	Interval_2215	1	1	TRUE	FALSE	FALSE	6.55239	NA	NA	6.64832	NA	NA	10.62135	NA	NA	11807349	NA	NA	11807476	NA	NA	77	NA	NA
chr2	12057439	12057600	Interval_2216	1	1	TRUE	FALSE	FALSE	8.22981	NA	NA	11.68195	NA	NA	15.86884	NA	NA	12057439	NA	NA	12057600	NA	NA	111	NA	NA
chr2	12057602	12057766	Interval_2217	1	1	FALSE	TRUE	FALSE	NA	4.41193	NA	NA	3.17252	NA	NA	6.81489	NA	NA	12057602	NA	NA	12057766	NA	NA	79	NA
chr2	12192882	12193019	Interval_2218	1	1	TRUE	FALSE	FALSE	6.32965	NA	NA	5.98827	NA	NA	9.92216	NA	NA	12192882	NA	NA	12193019	NA	NA	35	NA	NA
chr2	12397897	12398142	Interval_2219	2	2	TRUE	TRUE	FALSE	9.18345	11.66752	NA	13.68649	22.06676	NA	17.94188	26.5851	NA	12397897	12397903	NA	12398090	12398142	NA	88	127	NA
chr2	12456362	12456733	Interval_2220	2	2	TRUE	TRUE	FALSE	6.11493	7.35968	NA	5.36085	9.03642	NA	9.26478	13.09431	NA	12456362	12456398	NA	12456581	12456733	NA	152	232	NA
chr2	12504525	12504684	Interval_2221	1	1	TRUE	FALSE	FALSE	6.14317	NA	NA	7.44523	NA	NA	11.45795	NA	NA	12504525	NA	NA	12504684	NA	NA	94	NA	NA
chr2	13852651	13852826	Interval_2222	1	1	TRUE	FALSE	FALSE	9.39365	NA	NA	13.54977	NA	NA	17.79791	NA	NA	13852651	NA	NA	13852826	NA	NA	74	NA	NA
chr2	14235430	14235560	Interval_2223	1	1	TRUE	FALSE	FALSE	5.60536	NA	NA	4.32304	NA	NA	8.16611	NA	NA	14235430	NA	NA	14235560	NA	NA	50	NA	NA
chr2	14303392	14303694	Interval_2224	3	3	TRUE	TRUE	TRUE	18.80422	11.25597	15.35945	43.7525	19.65393	31.72444	48.61925	24.10488	36.8325	14303451	14303392	14303460	14303667	14303694	14303681	111	170	102
chr2	14324331	14324593	Interval_2225	3	3	TRUE	TRUE	TRUE	12.58762	13.23598	9.32648	21.30182	25.89348	13.57509	25.75434	30.51797	18.15796	14324369	14324331	14324378	14324552	14324592	14324593	95	148	85
chr2	14806789	14806961	Interval_2226	1	1	FALSE	TRUE	FALSE	NA	7.09567	NA	NA	9.02792	NA	NA	13.07839	NA	NA	14806789	NA	NA	14806961	NA	NA	48	NA
chr2	15449628	15449875	Interval_2227	2	2	TRUE	TRUE	FALSE	9.68198	8.22552	NA	13.54977	11.23682	NA	17.79787	15.39723	NA	15449677	15449628	NA	15449875	15449847	NA	83	83	NA
chr2	16862612	16862808	Interval_2228	3	3	TRUE	TRUE	TRUE	7.87153	6.37661	5.38051	10.23053	6.76627	5.14375	14.36409	10.69936	9.31879	16862612	16862617	16862619	16862787	16862808	16862755	107	85	58
chr2	17303069	17303402	Interval_2229	3	3	TRUE	TRUE	TRUE	32.79805	11.82982	17.99845	96.19278	25.36811	49.10814	101.73468	29.98531	54.52854	17303104	17303069	17303124	17303394	17303393	17303402	115	138	105
chr2	17429259	17429470	Interval_2230	3	3	TRUE	TRUE	TRUE	13.64635	8.00252	9.33555	24.18419	12.70207	14.12858	28.70077	16.91702	18.73961	17429287	17429259	17429308	17429448	17429470	17429432	57	79	56
chr2	17518540	17518806	Interval_2231	2	2	TRUE	TRUE	FALSE	9.18345	8.00252	NA	13.68649	12.70207	NA	17.94188	16.91702	NA	17518566	17518540	NA	17518785	17518806	NA	106	128	NA
chr2	18077858	18077982	Interval_2232	1	1	TRUE	FALSE	FALSE	9.39365	NA	NA	13.54977	NA	NA	17.79791	NA	NA	18077858	NA	NA	18077982	NA	NA	65	NA	NA
chr2	18960416	18960686	Interval_2233	2	2	TRUE	TRUE	FALSE	4.43674	9.83671	NA	3.12264	20.04667	NA	6.85631	24.5045	NA	18960527	18960416	NA	18960650	18960686	NA	64	139	NA
chr2	20438546	20438710	Interval_2234	1	1	FALSE	TRUE	FALSE	NA	6.16192	NA	NA	6.44388	NA	NA	10.34924	NA	NA	20438546	NA	NA	20438710	NA	NA	50	NA
chr2	20446793	20447309	Interval_2235	3	3	TRUE	TRUE	TRUE	16.51069	9.05609	4.17465	52.03114	25.08785	3.90776	57.02028	29.69606	7.99138	20446830	20446793	20446935	20447309	20447196	20447124	190	215	86
chr2	20579314	20579480	Interval_2236	1	1	FALSE	TRUE	FALSE	NA	5.02523	NA	NA	8.53383	NA	NA	12.56212	NA	NA	20579314	NA	NA	20579480	NA	NA	97	NA
chr2	20595602	20595740	Interval_2237	1	1	TRUE	FALSE	FALSE	10.15636	NA	NA	16.26428	NA	NA	20.5934	NA	NA	20595602	NA	NA	20595740	NA	NA	72	NA	NA
chr2	21282760	21282877	Interval_2238	1	1	TRUE	FALSE	FALSE	5.685	NA	NA	5.00473	NA	NA	8.88822	NA	NA	21282760	NA	NA	21282877	NA	NA	62	NA	NA
chr2	21331032	21331211	Interval_2239	1	1	FALSE	TRUE	FALSE	NA	4.65283	NA	NA	4.95067	NA	NA	8.74365	NA	NA	21331032	NA	NA	21331211	NA	NA	90	NA
chr2	25294722	25295097	Interval_2240	3	3	TRUE	TRUE	TRUE	10.36783	10.59811	9.72471	22.19996	27.30741	24.20736	26.66969	31.97503	29.11031	25294757	25294722	25294813	25295069	25295097	25295035	201	162	87
chr2	25376768	25377212	Interval_2241	3	3	TRUE	TRUE	TRUE	18.38261	17.01951	7.51959	40.03102	40.55807	9.22301	44.84109	45.52967	13.63226	25376916	25376768	25376940	25377171	25377212	25377110	115	262	98
chr2	25434053	25434280	Interval_2242	3	3	TRUE	TRUE	TRUE	11.85938	7.93874	8.36268	19.56615	10.78527	11.01008	23.97487	14.92196	15.50522	25434095	25434053	25434100	25434280	25434280	25434269	89	121	82
chr2	25878308	25878552	Interval_2243	1	1	TRUE	FALSE	FALSE	5.14831	NA	NA	3.6557	NA	NA	7.44013	NA	NA	25878308	NA	NA	25878552	NA	NA	84	NA	NA
chr2	26735097	26735280	Interval_2244	1	1	TRUE	FALSE	FALSE	9.18345	NA	NA	13.68649	NA	NA	17.94188	NA	NA	26735097	NA	NA	26735280	NA	NA	112	NA	NA
chr2	26823007	26823119	Interval_2245	1	1	FALSE	FALSE	TRUE	NA	NA	7.84645	NA	NA	9.24325	NA	NA	13.65335	NA	NA	26823007	NA	NA	26823119	NA	NA	77
chr2	27050658	27050890	Interval_2246	1	1	TRUE	FALSE	FALSE	3.75416	NA	NA	1.63695	NA	NA	5.22305	NA	NA	27050658	NA	NA	27050890	NA	NA	169	NA	NA
chr2	27081380	27081569	Interval_2247	2	2	TRUE	TRUE	FALSE	5.27639	4.60775	NA	5.32787	5.14069	NA	9.22034	8.97038	NA	27081417	27081380	NA	27081534	27081569	NA	89	80	NA
chr2	27804234	27804400	Interval_2248	1	1	TRUE	FALSE	FALSE	8.36645	NA	NA	14.78758	NA	NA	19.06701	NA	NA	27804234	NA	NA	27804400	NA	NA	79	NA	NA
chr2	27831475	27831651	Interval_2249	1	1	FALSE	TRUE	FALSE	NA	5.98558	NA	NA	6.16541	NA	NA	10.06042	NA	NA	27831475	NA	NA	27831651	NA	NA	79	NA
chr2	28625211	28625557	Interval_2250	2	2	TRUE	TRUE	FALSE	7.16703	6.87359	NA	10.369	8.66649	NA	14.50977	12.70578	NA	28625334	28625211	NA	28625557	28625511	NA	116	138	NA
chr2	29455632	29455879	Interval_2251	2	2	TRUE	TRUE	FALSE	5.4606	5.56697	NA	5.6193	5.84994	NA	9.53768	9.7195	NA	29455632	29455656	NA	29455852	29455879	NA	137	95	NA
chr2	30584183	30584482	Interval_2252	3	3	TRUE	TRUE	TRUE	13.64635	12.98766	15.21034	24.18419	24.85587	31.4906	28.70077	29.45682	36.58238	30584258	30584183	30584254	30584434	30584482	30584452	90	138	78
chr2	30715058	30715266	Interval_2253	1	1	TRUE	FALSE	FALSE	7.87153	NA	NA	10.23053	NA	NA	14.36409	NA	NA	30715058	NA	NA	30715266	NA	NA	99	NA	NA
chr2	32356965	32357094	Interval_2254	1	1	TRUE	FALSE	FALSE	5.77921	NA	NA	4.85875	NA	NA	8.72681	NA	NA	32356965	NA	NA	32357094	NA	NA	100	NA	NA
chr2	32484884	32485381	Interval_2255	3	3	TRUE	TRUE	TRUE	73.74015	38.632	45.0163	263.2291	129.93291	164.57368	270.27765	136.34767	171.5762	32484884	32484927	32484956	32485381	32485344	32485343	260	192	197
chr2	32916175	32916360	Interval_2256	1	1	FALSE	FALSE	TRUE	NA	NA	3.43955	NA	NA	12.45966	NA	NA	17.0035	NA	NA	32916175	NA	NA	32916360	NA	NA	87
chr2	33445069	33445245	Interval_2257	1	1	FALSE	TRUE	FALSE	NA	7.35968	NA	NA	9.03642	NA	NA	13.09431	NA	NA	33445069	NA	NA	33445245	NA	NA	96	NA
chr2	33457908	33458122	Interval_2258	2	2	TRUE	TRUE	FALSE	6.55961	8.32095	NA	7.00582	11.83906	NA	10.99683	16.02106	NA	33457930	33457908	NA	33458063	33458122	NA	82	127	NA
chr2	36646281	36646506	Interval_2259	2	2	TRUE	TRUE	FALSE	7.5813	9.95721	NA	8.59254	15.93333	NA	12.65542	20.26069	NA	36646322	36646281	NA	36646449	36646506	NA	42	102	NA
chr2	37090256	37090381	Interval_2260	1	1	TRUE	FALSE	FALSE	6.11493	NA	NA	5.36085	NA	NA	9.26478	NA	NA	37090256	NA	NA	37090381	NA	NA	59	NA	NA
chr2	37635573	37635714	Interval_2261	1	1	TRUE	FALSE	FALSE	5.09572	NA	NA	3.84571	NA	NA	7.63842	NA	NA	37635573	NA	NA	37635714	NA	NA	103	NA	NA
chr2	37713423	37713680	Interval_2262	3	3	TRUE	TRUE	TRUE	11.74206	9.03748	7.16248	19.92566	13.9382	8.21668	24.34347	18.19967	12.56895	37713424	37713423	37713544	37713680	37713611	37713672	153	92	58
chr2	37734936	37735212	Interval_2263	3	3	TRUE	TRUE	TRUE	7.64367	8.22552	7.88751	8.68687	11.23682	9.29159	12.75724	15.39723	13.71786	37735017	37734936	37735050	37735206	37735212	37735167	97	161	41
chr2	37822742	37823031	Interval_2264	3	3	TRUE	TRUE	TRUE	15.01664	10.86089	9.47687	37.89679	26.02859	21.90956	42.67847	30.66128	26.7525	37822779	37822742	37822777	37823020	37823031	37823017	130	143	138
chr2	37871960	37872170	Interval_2265	2	2	TRUE	TRUE	FALSE	7.43423	6.62125	NA	9.12794	7.8804	NA	13.21657	11.87397	NA	37871965	37871960	NA	37872170	37872135	NA	158	111	NA
chr2	37934714	37934878	Interval_2266	1	1	FALSE	TRUE	FALSE	NA	4.17523	NA	NA	2.56524	NA	NA	6.15398	NA	NA	37934714	NA	NA	37934878	NA	NA	60	NA
chr2	38330806	38331046	Interval_2267	2	2	FALSE	TRUE	TRUE	NA	7.7926	9.46055	NA	10.12585	13.77996	NA	14.23412	18.37578	NA	38330808	38330806	NA	38331046	38331004	NA	100	91
chr2	38602903	38603068	Interval_2268	1	1	FALSE	TRUE	FALSE	NA	5.33168	NA	NA	5.14512	NA	NA	8.97489	NA	NA	38602903	NA	NA	38603068	NA	NA	106	NA
chr2	38634727	38635008	Interval_2269	2	2	TRUE	TRUE	FALSE	9.70237	7.01302	NA	14.04515	8.49643	NA	18.30741	12.52391	NA	38634732	38634727	NA	38635008	38634940	NA	73	149	NA
chr2	39037642	39037797	Interval_2270	1	1	TRUE	FALSE	FALSE	4.09545	NA	NA	2.35664	NA	NA	6.02275	NA	NA	39037642	NA	NA	39037797	NA	NA	51	NA	NA
chr2	39379836	39380027	Interval_2271	1	1	FALSE	TRUE	FALSE	NA	6.86149	NA	NA	7.87916	NA	NA	11.87246	NA	NA	39379836	NA	NA	39380027	NA	NA	115	NA
chr2	39492202	39492449	Interval_2272	2	2	FALSE	TRUE	TRUE	NA	10.86013	3.98538	NA	22.45301	3.26237	NA	26.98264	7.28745	NA	39492202	39492230	NA	39492449	39492341	NA	127	16
chr2	40167996	40168336	Interval_2273	3	3	TRUE	TRUE	TRUE	15.01664	18.09266	9.24028	37.89679	49.37738	20.84719	42.67847	54.51978	25.66042	40168046	40167996	40168063	40168255	40168336	40168256	105	147	86
chr2	40384822	40385032	Interval_2274	3	3	TRUE	TRUE	TRUE	12.28635	10.43807	6.63783	27.5177	20.55337	10.95784	32.1048	25.0268	15.45244	40384829	40384822	40384868	40385006	40385032	40385006	73	102	49
chr2	40440885	40441169	Interval_2275	3	3	TRUE	TRUE	TRUE	12.73945	9.52429	7.10098	21.54625	14.72631	8.24724	26.00827	19.01512	12.60879	40440907	40440885	40440913	40441147	40441169	40441104	116	145	81
chr2	42028755	42029036	Interval_2276	1	1	FALSE	TRUE	FALSE	NA	7.46634	NA	NA	11.33144	NA	NA	15.49401	NA	NA	42028755	NA	NA	42029036	NA	NA	160	NA
chr2	42118276	42118684	Interval_2277	3	3	TRUE	TRUE	TRUE	48.4099	25.10948	31.48314	144.00507	66.68339	92.79423	150.00854	72.13079	98.88892	42118312	42118276	42118302	42118684	42118654	42118671	187	217	188
chr2	42804481	42804695	Interval_2278	1	1	FALSE	TRUE	FALSE	NA	6.28789	NA	NA	9.26594	NA	NA	13.33623	NA	NA	42804481	NA	NA	42804695	NA	NA	121	NA
chr2	43018305	43018555	Interval_2279	1	1	FALSE	TRUE	FALSE	NA	7.12696	NA	NA	10.32058	NA	NA	14.43905	NA	NA	43018305	NA	NA	43018555	NA	NA	148	NA
chr2	43109371	43109686	Interval_2280	2	2	TRUE	TRUE	FALSE	5.4606	8.00276	NA	5.6193	15.09025	NA	9.53768	19.39391	NA	43109463	43109371	NA	43109580	43109686	NA	15	148	NA
chr2	43332801	43333073	Interval_2281	1	1	FALSE	TRUE	FALSE	NA	5.9257	NA	NA	5.75652	NA	NA	9.60996	NA	NA	43332801	NA	NA	43333073	NA	NA	70	NA
chr2	45770183	45770582	Interval_2282	3	3	TRUE	TRUE	TRUE	25.93784	19.14947	8.1493	84.98624	63.59254	20.71552	90.39887	68.983	25.52196	45770207	45770183	45770241	45770500	45770582	45770454	122	141	105
chr2	46493557	46493815	Interval_2283	3	3	TRUE	TRUE	TRUE	11.29514	11.06361	8.32588	22.07804	25.20616	15.66401	26.54717	29.81643	20.31666	46493603	46493557	46493557	46493781	46493815	46493812	82	115	150
chr2	46967204	46967494	Interval_2284	1	1	FALSE	TRUE	FALSE	NA	10.10912	NA	NA	30.3923	NA	NA	35.1438	NA	NA	46967204	NA	NA	46967494	NA	NA	134	NA
chr2	47176559	47176750	Interval_2285	1	1	TRUE	FALSE	FALSE	4.67108	NA	NA	2.96905	NA	NA	6.68704	NA	NA	47176559	NA	NA	47176750	NA	NA	90	NA	NA
chr2	47340719	47340880	Interval_2286	1	1	TRUE	FALSE	FALSE	7.50832	NA	NA	11.38854	NA	NA	15.56841	NA	NA	47340719	NA	NA	47340880	NA	NA	84	NA	NA
chr2	47520222	47520538	Interval_2287	3	3	TRUE	TRUE	TRUE	15.09417	12.47795	8.46726	32.38387	27.7757	13.78338	37.063	32.4546	18.37931	47520294	47520222	47520289	47520497	47520538	47520471	107	195	107
chr2	48120859	48121099	Interval_2288	1	1	FALSE	TRUE	FALSE	NA	7.48988	NA	NA	10.07155	NA	NA	14.17242	NA	NA	48120859	NA	NA	48121099	NA	NA	130	NA
chr2	48251037	48251229	Interval_2289	1	1	FALSE	TRUE	FALSE	NA	6.59493	NA	NA	7.83828	NA	NA	11.83005	NA	NA	48251037	NA	NA	48251229	NA	NA	120	NA
chr2	48353242	48353370	Interval_2290	2	2	TRUE	FALSE	TRUE	4.74293	NA	4.98173	5.64219	NA	5.09007	9.56309	NA	9.25272	48353244	NA	48353242	48353370	NA	48353355	49	NA	57
chr2	48448816	48448994	Interval_2291	1	1	TRUE	FALSE	FALSE	5.92866	NA	NA	9.73731	NA	NA	13.84503	NA	NA	48448816	NA	NA	48448994	NA	NA	94	NA	NA
chr2	52084883	52085047	Interval_2292	1	1	FALSE	TRUE	FALSE	NA	6.06091	NA	NA	5.93984	NA	NA	9.82858	NA	NA	52084883	NA	NA	52085047	NA	NA	86	NA
chr2	52181163	52181470	Interval_2293	3	3	TRUE	TRUE	TRUE	23.95016	7.7926	11.42685	55.56647	10.12585	19.83934	60.60395	14.23412	24.62642	52181163	52181166	52181205	52181414	52181371	52181470	137	121	87
chr2	53778816	53779015	Interval_2294	2	2	TRUE	TRUE	FALSE	7.64367	6.06091	NA	8.68687	5.93984	NA	12.75724	9.82858	NA	53778880	53778816	NA	53779015	53778988	NA	78	87	NA
chr2	54524827	54525010	Interval_2295	1	1	FALSE	TRUE	FALSE	NA	7.3943	NA	NA	9.49908	NA	NA	13.57575	NA	NA	54524827	NA	NA	54525010	NA	NA	98	NA
chr2	54535964	54536083	Interval_2296	1	1	TRUE	FALSE	FALSE	7.04524	NA	NA	7.75643	NA	NA	11.78425	NA	NA	54535964	NA	NA	54536083	NA	NA	60	NA	NA
chr2	54560615	54560799	Interval_2297	2	2	FALSE	TRUE	TRUE	NA	5.71626	4.55319	NA	7.48952	5.26841	NA	11.46207	9.46042	NA	54560615	54560681	NA	54560780	54560799	NA	81	45
chr2	55019673	55019805	Interval_2298	1	1	TRUE	FALSE	FALSE	7.87153	NA	NA	10.23053	NA	NA	14.36409	NA	NA	55019673	NA	NA	55019805	NA	NA	64	NA	NA
chr2	56440793	56440972	Interval_2299	1	1	TRUE	FALSE	FALSE	7.13409	NA	NA	7.53995	NA	NA	11.56267	NA	NA	56440793	NA	NA	56440972	NA	NA	95	NA	NA
chr2	56474803	56474970	Interval_2300	1	1	TRUE	FALSE	FALSE	5.685	NA	NA	5.00473	NA	NA	8.88822	NA	NA	56474803	NA	NA	56474970	NA	NA	79	NA	NA
chr2	57429942	57430162	Interval_2301	3	3	TRUE	TRUE	TRUE	12.63551	7.7926	8.21955	21.38104	10.12585	12.83375	25.8344	14.23412	17.40049	57429948	57429942	57430006	57430150	57430142	57430162	103	65	81
chr2	57444071	57444408	Interval_2302	2	2	TRUE	FALSE	TRUE	11.52173	NA	5.33996	21.28018	NA	5.43088	25.73231	NA	9.62915	57444071	NA	57444240	57444408	NA	57444352	200	NA	64
chr2	57549670	57549854	Interval_2303	1	1	TRUE	FALSE	FALSE	5.11931	NA	NA	4.75432	NA	NA	8.61572	NA	NA	57549670	NA	NA	57549854	NA	NA	70	NA	NA
chr2	58137346	58137510	Interval_2304	1	1	FALSE	TRUE	FALSE	NA	5.62799	NA	NA	4.98326	NA	NA	8.79677	NA	NA	58137346	NA	NA	58137510	NA	NA	86	NA
chr2	60462100	60462379	Interval_2305	1	1	FALSE	TRUE	FALSE	NA	5.56697	NA	NA	5.84994	NA	NA	9.7195	NA	NA	60462100	NA	NA	60462379	NA	NA	193	NA
chr2	60546054	60546261	Interval_2306	1	1	FALSE	TRUE	FALSE	NA	5.49666	NA	NA	5.08878	NA	NA	8.91247	NA	NA	60546054	NA	NA	60546261	NA	NA	78	NA
chr2	60676960	60677156	Interval_2307	2	2	TRUE	TRUE	FALSE	6.1223	6.08605	NA	5.98827	6.67497	NA	9.92772	10.59401	NA	60677017	60676960	NA	60677156	60677135	NA	99	73	NA
chr2	60867961	60868211	Interval_2308	3	3	TRUE	TRUE	TRUE	8.11761	9.51818	12.5983	9.81162	14.72088	23.67383	13.92119	19.00493	28.55691	60868016	60867995	60867961	60868153	60868211	60868173	58	95	136
chr2	61012442	61012614	Interval_2309	2	2	TRUE	TRUE	FALSE	7.87153	7.65459	NA	10.23053	11.65374	NA	14.36409	15.82649	NA	61012453	61012442	NA	61012596	61012614	NA	51	82	NA
chr2	61646022	61646264	Interval_2310	3	3	TRUE	TRUE	TRUE	7.43423	4.8711	4.43416	9.12794	4.13181	2.68866	13.21657	7.87781	6.6833	61646075	61646100	61646022	61646215	61646264	61646170	95	141	141
chr2	62039433	62039648	Interval_2311	1	1	FALSE	TRUE	FALSE	NA	6.98351	NA	NA	8.44863	NA	NA	12.47517	NA	NA	62039433	NA	NA	62039648	NA	NA	136	NA
